IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
141.101.120.175,4,4,0.00,190.74,26.49
104.21.225.172,4,4,0.00,191.77,26.42
162.159.207.85,4,4,0.00,187.75,26.33
104.18.18.140,4,4,0.00,195.48,25.74
104.21.236.187,4,4,0.00,187.91,25.39
104.21.225.243,4,4,0.00,184.93,25.27
104.16.115.176,4,4,0.00,195.61,24.97
162.159.254.145,4,4,0.00,193.27,24.84
162.159.252.139,4,4,0.00,193.77,23.98
162.159.207.55,4,4,0.00,191.31,23.62
104.21.233.35,4,4,0.00,195.61,23.56
104.21.225.241,4,4,0.00,193.51,23.50
141.101.121.24,4,4,0.00,191.90,23.48
162.159.45.91,4,4,0.00,193.22,23.41
104.16.116.56,4,4,0.00,192.58,23.05
104.21.224.102,4,4,0.00,191.45,22.51
104.18.121.8,4,4,0.00,194.08,21.95
141.101.120.58,4,4,0.00,193.72,21.94
104.21.239.10,4,4,0.00,193.69,21.10
104.16.124.43,4,4,0.00,192.45,20.42
162.159.39.30,4,4,0.00,191.72,19.79
141.101.123.82,4,4,0.00,187.92,19.59
104.21.227.23,4,4,0.00,193.65,19.44
104.16.119.70,4,4,0.00,190.23,19.39
104.16.119.195,4,4,0.00,190.58,18.91
162.159.253.9,4,4,0.00,195.46,18.71
162.159.255.161,4,4,0.00,191.32,18.58
104.21.237.136,4,4,0.00,193.35,18.24
162.159.207.118,4,4,0.00,189.70,18.12
104.16.119.226,4,4,0.00,193.60,17.76
104.16.124.45,4,4,0.00,193.31,17.59
104.18.126.207,4,4,0.00,191.37,17.50
162.159.39.45,4,4,0.00,188.03,17.43
104.18.20.46,4,4,0.00,193.47,17.17
104.21.226.38,4,4,0.00,188.20,16.31
162.159.45.231,4,4,0.00,190.19,16.30
104.21.239.237,4,4,0.00,193.18,16.23
104.16.122.211,4,4,0.00,194.19,16.16
104.21.226.178,4,4,0.00,194.91,16.07
104.16.116.94,4,4,0.00,191.30,16.03
104.16.123.199,4,4,0.00,191.92,15.92
104.21.233.222,4,4,0.00,193.59,15.83
162.159.207.156,4,4,0.00,194.23,15.78
104.16.123.200,4,4,0.00,190.39,15.74
104.18.18.146,4,4,0.00,191.25,15.43
104.19.73.46,4,4,0.00,191.12,15.42
104.16.124.144,4,4,0.00,187.79,15.13
104.16.125.10,4,4,0.00,193.41,15.08
162.159.254.252,4,4,0.00,189.47,14.87
104.18.120.66,4,4,0.00,192.59,14.87
162.159.255.154,4,4,0.00,193.92,14.87
162.159.241.87,4,4,0.00,188.13,14.81
104.21.231.100,4,4,0.00,193.81,14.72
104.19.243.21,4,4,0.00,193.32,14.43
198.41.218.203,4,4,0.00,191.33,14.31
104.16.124.90,4,4,0.00,191.05,14.11
104.18.20.1,4,4,0.00,195.37,14.07
104.21.226.153,4,4,0.00,191.46,13.79
104.18.125.216,4,4,0.00,192.60,13.63
162.159.38.163,4,4,0.00,187.85,13.56
104.18.20.254,4,4,0.00,191.69,13.43
104.18.20.6,4,4,0.00,191.06,13.13
104.19.131.13,4,4,0.00,195.39,13.07
162.159.254.99,4,4,0.00,191.42,12.96
172.64.48.172,4,4,0.00,176.67,12.87
162.159.39.114,4,4,0.00,190.78,12.84
141.101.123.177,4,4,0.00,189.46,12.56
162.159.6.175,4,4,0.00,184.87,12.20
104.19.131.15,4,4,0.00,193.99,12.18
162.159.207.82,4,4,0.00,195.51,12.05
104.18.117.214,4,4,0.00,191.90,11.81
104.16.125.124,4,4,0.00,190.84,11.68
104.16.124.196,4,4,0.00,192.45,11.63
104.21.232.143,4,4,0.00,189.64,11.58
162.159.193.114,4,4,0.00,187.58,11.49
104.18.118.82,4,4,0.00,190.88,11.45
141.101.120.163,4,4,0.00,193.87,11.42
104.16.116.29,4,4,0.00,187.65,11.39
104.21.232.45,4,4,0.00,193.49,11.34
104.21.233.80,4,4,0.00,190.85,11.21
162.159.207.45,4,4,0.00,193.97,11.07
162.159.45.32,4,4,0.00,193.95,11.02
104.16.123.169,4,4,0.00,189.50,10.76
104.19.73.227,4,4,0.00,190.75,10.75
104.19.135.199,4,4,0.00,189.46,10.75
104.16.119.51,4,4,0.00,193.29,10.70
162.159.44.197,4,4,0.00,187.88,10.66
173.245.49.158,4,4,0.00,193.27,10.64
104.16.114.202,4,4,0.00,191.37,10.53
104.21.234.66,4,4,0.00,188.07,10.44
104.18.36.95,4,4,0.00,191.05,10.42
104.21.232.200,4,4,0.00,187.79,10.41
162.159.38.21,4,4,0.00,191.28,10.40
104.16.124.22,4,4,0.00,191.74,10.37
172.64.49.29,4,4,0.00,178.88,10.27
104.16.125.11,4,4,0.00,190.36,10.25
104.21.225.206,4,4,0.00,187.73,10.13
162.159.246.235,4,4,0.00,190.93,10.04
141.101.120.229,4,4,0.00,187.98,9.97
172.64.49.158,4,4,0.00,195.62,9.97
104.21.226.200,4,4,0.00,184.87,9.89
162.159.252.251,4,4,0.00,191.55,9.84
162.159.207.172,4,4,0.00,189.63,9.84
104.19.30.106,4,4,0.00,190.38,9.84
141.101.121.113,4,4,0.00,187.61,9.83
104.21.233.154,4,4,0.00,189.74,9.73
141.101.123.151,4,4,0.00,190.45,9.66
104.21.239.224,4,4,0.00,191.88,9.63
173.245.49.244,4,4,0.00,187.80,9.59
162.159.207.95,4,4,0.00,188.04,9.59
162.159.247.49,4,4,0.00,190.79,9.58
162.159.253.41,4,4,0.00,193.40,9.44
162.159.207.120,4,4,0.00,189.86,9.39
104.16.124.143,4,4,0.00,190.36,9.38
104.19.119.186,4,4,0.00,194.89,9.37
141.101.120.150,4,4,0.00,191.27,9.31
104.18.120.82,4,4,0.00,190.37,9.23
104.16.115.186,4,4,0.00,188.01,9.23
104.21.234.174,4,4,0.00,193.34,9.10
104.18.28.8,4,4,0.00,189.79,9.03
104.18.24.133,4,4,0.00,193.68,9.02
104.18.121.55,4,4,0.00,191.56,9.02
104.18.18.216,4,4,0.00,187.72,8.87
162.159.207.246,4,4,0.00,187.75,8.79
162.159.38.28,4,4,0.00,187.73,8.77
104.16.124.140,4,4,0.00,190.98,8.75
162.159.241.90,4,4,0.00,190.97,8.74
162.159.207.58,4,4,0.00,184.90,8.63
162.159.255.210,4,4,0.00,191.33,8.57
104.16.125.122,4,4,0.00,192.53,8.50
162.159.45.9,4,4,0.00,190.70,8.50
104.16.117.123,4,4,0.00,193.21,8.49
162.159.252.81,4,4,0.00,193.34,8.49
104.16.124.91,4,4,0.00,188.11,8.38
104.21.237.17,4,4,0.00,190.44,8.38
162.159.45.43,4,4,0.00,191.07,8.31
104.16.122.246,4,4,0.00,193.26,8.22
162.159.45.214,4,4,0.00,193.67,8.19
104.21.239.122,4,4,0.00,193.79,8.04
162.159.207.92,4,4,0.00,188.00,7.99
104.21.224.186,4,4,0.00,194.12,7.90
162.159.38.162,4,4,0.00,191.12,7.83
162.159.45.101,4,4,0.00,189.56,7.82
104.16.121.209,4,4,0.00,191.23,7.82
104.21.224.101,4,4,0.00,190.31,7.82
104.19.139.240,4,4,0.00,194.13,7.80
162.159.38.158,4,4,0.00,193.32,7.79
162.159.247.65,4,4,0.00,190.14,7.68
104.21.229.243,4,4,0.00,193.84,7.67
104.18.118.86,4,4,0.00,193.98,7.61
141.101.123.239,4,4,0.00,192.61,7.56
162.159.240.55,4,4,0.00,187.88,7.55
104.16.120.138,4,4,0.00,188.21,7.53
162.159.255.165,4,4,0.00,190.65,7.48
162.159.255.163,4,4,0.00,191.21,7.45
104.16.113.239,4,4,0.00,193.24,7.43
104.16.117.10,4,4,0.00,190.81,7.42
104.21.229.252,4,4,0.00,193.47,7.42
162.159.207.43,4,4,0.00,191.29,7.39
104.21.226.111,4,4,0.00,191.22,7.39
104.18.118.19,4,4,0.00,190.45,7.38
104.16.116.105,4,4,0.00,193.36,7.32
104.21.226.151,4,4,0.00,195.49,7.26
104.21.235.80,4,4,0.00,195.40,7.23
104.19.135.198,4,4,0.00,194.05,7.21
104.19.242.49,4,4,0.00,190.43,7.20
141.101.123.255,4,4,0.00,191.61,7.16
104.18.23.14,4,4,0.00,193.32,7.14
141.101.120.36,4,4,0.00,193.29,7.14
104.16.123.238,4,4,0.00,193.24,7.03
104.19.79.153,4,4,0.00,189.65,7.02
104.19.244.86,4,4,0.00,195.48,6.98
162.159.246.93,4,4,0.00,194.11,6.95
104.21.237.16,4,4,0.00,190.63,6.93
104.21.225.67,4,4,0.00,193.96,6.92
104.16.116.42,4,4,0.00,194.18,6.89
162.159.246.13,4,4,0.00,193.27,6.88
104.21.234.70,4,4,0.00,191.69,6.87
162.159.245.195,4,4,0.00,191.71,6.82
104.18.121.138,4,4,0.00,191.79,6.72
104.16.124.92,4,4,0.00,190.06,6.66
162.159.207.24,4,4,0.00,193.84,6.65
104.18.24.5,4,4,0.00,195.33,6.64
104.21.225.69,4,4,0.00,189.69,6.64
104.21.224.235,4,4,0.00,190.63,6.59
104.19.135.2,4,4,0.00,194.16,6.59
162.159.253.137,4,4,0.00,190.43,6.55
104.21.239.131,4,4,0.00,192.46,6.55
104.18.26.82,4,4,0.00,193.90,6.54
162.159.242.39,4,4,0.00,191.29,6.50
104.21.224.203,4,4,0.00,191.42,6.50
104.19.130.145,4,4,0.00,193.80,6.45
104.21.238.34,4,4,0.00,193.60,6.35
104.18.22.145,4,4,0.00,188.00,6.30
162.159.207.80,4,4,0.00,195.42,6.29
141.101.121.116,4,4,0.00,187.60,6.20
104.18.23.15,4,4,0.00,194.14,6.20
104.21.233.78,4,4,0.00,190.23,6.20
162.159.253.211,4,4,0.00,193.39,6.18
104.19.48.34,4,4,0.00,191.38,6.14
104.16.124.218,4,4,0.00,190.97,6.12
162.159.254.176,4,4,0.00,193.39,6.09
172.64.48.152,4,4,0.00,178.03,6.09
104.21.232.198,4,4,0.00,191.19,6.05
104.19.134.87,4,4,0.00,191.61,5.97
104.19.242.90,4,4,0.00,195.34,5.96
162.159.240.47,4,4,0.00,194.15,5.90
104.16.116.188,4,4,0.00,195.33,5.90
162.159.255.65,4,4,0.00,191.49,5.90
104.21.224.103,4,4,0.00,193.37,5.88
141.101.120.55,4,4,0.00,191.59,5.86
162.159.253.191,4,4,0.00,191.70,5.83
162.159.39.250,4,4,0.00,194.85,5.75
162.159.241.111,4,4,0.00,193.56,5.70
162.159.253.78,4,4,0.00,193.52,5.65
172.64.49.34,4,4,0.00,193.30,5.60
104.19.138.249,4,4,0.00,193.33,5.59
162.159.246.103,4,4,0.00,195.52,5.58
104.19.132.122,4,4,0.00,192.60,5.57
104.18.19.115,4,4,0.00,191.88,5.53
162.159.44.248,4,4,0.00,191.10,5.50
162.159.248.59,4,4,0.00,193.43,5.49
162.159.245.153,4,4,0.00,194.22,5.46
162.159.38.166,4,4,0.00,187.70,5.43
104.21.239.221,4,4,0.00,195.61,5.42
162.159.254.178,4,4,0.00,191.44,5.41
104.16.123.164,4,4,0.00,194.01,5.33
162.159.38.239,4,4,0.00,193.69,5.31
104.19.248.54,4,4,0.00,191.40,5.31
141.101.120.159,4,4,0.00,195.49,5.28
104.21.226.155,4,4,0.00,189.59,5.27
162.159.252.244,4,4,0.00,191.52,5.14
104.21.227.252,4,4,0.00,195.44,5.11
104.21.236.102,4,4,0.00,193.74,5.06
162.159.255.151,4,4,0.00,195.54,5.03
162.159.38.160,4,4,0.00,193.50,4.97
104.16.118.119,4,4,0.00,194.23,4.96
104.16.119.9,4,4,0.00,193.90,4.95
141.101.121.14,4,4,0.00,193.20,4.84
104.18.118.53,4,4,0.00,191.47,4.83
198.41.196.188,4,4,0.00,187.72,4.82
104.19.30.105,4,4,0.00,192.49,4.81
141.101.120.178,4,4,0.00,189.71,4.78
162.159.246.16,4,4,0.00,193.71,4.77
104.16.118.71,4,4,0.00,195.37,4.76
104.21.233.156,4,4,0.00,190.44,4.73
104.16.124.128,4,4,0.00,195.36,4.73
104.18.27.87,4,4,0.00,194.06,4.72
104.21.228.157,4,4,0.00,193.98,4.72
104.21.234.46,4,4,0.00,193.56,4.70
104.19.87.154,4,4,0.00,195.51,4.62
162.159.244.180,4,4,0.00,195.51,4.61
104.16.116.43,4,4,0.00,192.63,4.60
104.21.239.0,4,4,0.00,193.52,4.52
104.19.253.121,4,4,0.00,194.23,4.51
104.21.232.80,4,4,0.00,189.79,4.48
141.101.120.153,4,4,0.00,193.25,4.42
104.18.119.135,4,4,0.00,194.08,4.42
104.16.117.9,4,4,0.00,192.53,4.36
172.64.49.96,4,4,0.00,176.52,4.34
104.18.19.217,4,4,0.00,189.95,4.32
104.21.225.224,4,4,0.00,194.15,4.30
104.16.119.224,4,4,0.00,191.83,4.26
172.64.49.99,4,4,0.00,193.49,4.26
141.101.123.71,4,4,0.00,190.71,4.21
104.21.233.38,4,4,0.00,191.43,4.14
104.21.231.58,4,4,0.00,195.53,4.12
104.16.117.96,4,4,0.00,194.16,4.12
173.245.49.19,4,4,0.00,188.16,4.09
104.18.127.253,4,4,0.00,195.52,4.08
104.21.228.49,4,4,0.00,193.20,4.06
162.159.39.183,4,4,0.00,194.15,4.05
104.16.124.1,4,4,0.00,195.37,4.01
162.159.45.172,4,4,0.00,193.45,3.99
104.19.248.53,4,4,0.00,194.12,3.96
104.18.28.4,4,4,0.00,195.40,3.96
141.101.120.237,4,4,0.00,188.05,3.95
104.16.115.247,4,4,0.00,191.39,3.93
104.18.126.19,4,4,0.00,193.60,3.84
104.21.226.180,4,4,0.00,189.95,3.82
162.159.255.97,4,4,0.00,194.06,3.81
162.159.253.14,4,4,0.00,193.97,3.79
104.18.20.47,4,4,0.00,190.63,3.78
162.159.207.165,4,4,0.00,194.04,3.77
162.159.38.88,4,4,0.00,189.73,3.77
162.159.207.187,4,4,0.00,193.92,3.74
104.18.20.62,4,4,0.00,195.45,3.74
104.21.237.14,4,4,0.00,194.03,3.74
104.18.28.123,4,4,0.00,192.61,3.73
104.21.226.156,4,4,0.00,187.84,3.68
141.101.121.73,4,4,0.00,193.85,3.68
104.21.228.241,4,4,0.00,194.07,3.67
162.159.45.225,4,4,0.00,193.91,3.62
104.21.225.227,4,4,0.00,192.46,3.61
104.21.234.49,4,4,0.00,195.48,3.58
104.19.240.34,4,4,0.00,195.61,3.57
104.16.125.196,4,4,0.00,193.99,3.52
162.159.249.120,4,4,0.00,194.01,3.52
162.159.253.108,4,4,0.00,195.57,3.44
104.19.242.149,4,4,0.00,192.57,3.41
104.21.227.228,4,4,0.00,195.46,3.39
104.21.224.202,4,4,0.00,193.89,3.33
162.159.244.181,4,4,0.00,195.55,3.24
162.159.246.15,4,4,0.00,190.38,3.10
104.18.22.41,4,4,0.00,193.47,3.04
104.21.233.195,4,4,0.00,195.33,3.03
104.19.105.184,4,4,0.00,192.53,2.97
172.64.40.144,4,4,0.00,193.79,2.96
104.16.125.123,4,4,0.00,195.55,2.96
162.159.39.6,4,4,0.00,194.91,2.95
141.101.120.56,4,4,0.00,192.55,2.92
162.159.207.124,4,4,0.00,188.19,2.89
162.159.244.193,4,4,0.00,195.58,2.88
104.21.234.55,4,4,0.00,194.85,2.83
104.21.233.179,4,4,0.00,195.34,2.74
162.159.249.112,4,4,0.00,194.08,2.62
104.19.92.24,4,4,0.00,193.38,2.60
104.19.243.217,4,4,0.00,194.00,2.57
141.101.120.15,4,4,0.00,190.18,2.56
198.41.218.186,4,4,0.00,193.22,2.49
104.18.119.231,4,4,0.00,195.41,2.46
104.19.252.203,4,4,0.00,193.38,2.41
104.21.228.249,4,4,0.00,195.44,2.33
104.21.233.11,4,4,0.00,191.02,2.32
104.16.118.193,4,4,0.00,193.71,2.31
173.245.49.22,4,4,0.00,188.11,2.25
104.18.127.223,4,4,0.00,190.79,2.25
104.21.237.38,4,4,0.00,189.80,2.24
104.16.116.222,4,4,0.00,190.38,2.23
141.101.120.210,4,4,0.00,187.97,2.22
162.159.45.174,4,4,0.00,193.36,2.16
141.101.122.6,4,4,0.00,190.60,2.14
162.159.45.29,4,4,0.00,193.76,2.13
104.16.119.253,4,4,0.00,195.56,2.11
104.19.247.200,4,4,0.00,195.62,2.00
104.19.49.68,4,4,0.00,190.01,1.96
104.18.17.97,4,4,0.00,193.79,1.95
162.159.252.153,4,4,0.00,194.12,1.95
141.101.121.102,4,4,0.00,194.24,1.95
172.64.229.159,4,4,0.00,148.82,1.90
104.16.117.26,4,4,0.00,193.76,1.85
141.101.120.73,4,4,0.00,190.38,1.83
172.64.229.140,4,4,0.00,160.34,1.81
104.18.19.55,4,4,0.00,193.43,1.81
162.159.241.127,4,4,0.00,187.70,1.81
104.18.121.230,4,4,0.00,195.39,1.74
162.159.252.73,4,4,0.00,190.38,1.73
162.159.255.159,4,4,0.00,191.29,1.68
172.64.229.234,4,4,0.00,174.32,1.68
141.101.120.50,4,4,0.00,195.41,1.66
104.16.125.39,4,4,0.00,189.70,1.65
104.16.118.54,4,4,0.00,191.51,1.62
172.64.158.22,4,4,0.00,193.62,1.60
162.159.45.34,4,4,0.00,195.61,1.59
104.18.118.103,4,4,0.00,189.87,1.59
104.19.243.71,4,4,0.00,194.85,1.49
104.19.75.239,4,4,0.00,195.43,1.45
104.21.229.34,4,4,0.00,194.06,1.44
104.18.62.65,4,4,0.00,193.21,1.43
104.21.232.142,4,4,0.00,187.72,1.42
104.16.119.171,4,4,0.00,195.56,1.41
104.21.224.201,4,4,0.00,194.84,1.33
162.159.251.60,4,4,0.00,193.65,1.33
172.64.48.232,4,4,0.00,192.48,1.18
141.101.123.144,4,4,0.00,191.71,1.13
104.21.233.41,4,4,0.00,194.07,1.12
162.159.253.101,4,4,0.00,195.57,1.06
162.159.38.237,4,4,0.00,195.55,1.04
172.64.229.244,4,4,0.00,171.42,1.02
162.159.252.36,4,4,0.00,195.39,0.99
172.64.68.60,4,4,0.00,194.86,0.98
104.19.61.234,4,4,0.00,190.32,0.97
162.159.207.99,4,4,0.00,184.97,0.96
172.64.229.34,4,4,0.00,158.50,0.95
172.64.229.120,4,4,0.00,156.86,0.93
172.64.229.57,4,4,0.00,166.70,0.92
172.64.229.9,4,4,0.00,150.08,0.91
104.18.21.118,4,4,0.00,190.27,0.88
172.64.229.121,4,4,0.00,165.28,0.83
141.101.120.162,4,4,0.00,194.86,0.78
172.64.229.63,4,4,0.00,160.38,0.63
104.19.91.79,4,4,0.00,190.80,0.59
172.64.229.150,4,4,0.00,157.87,0.59
172.64.229.112,4,4,0.00,158.81,0.56
104.19.40.5,4,4,0.00,193.95,0.56
172.64.229.89,4,4,0.00,151.12,0.54
172.64.229.141,4,4,0.00,160.20,0.53
172.64.229.100,4,4,0.00,158.80,0.52
172.64.229.82,4,4,0.00,168.82,0.52
172.64.229.188,4,4,0.00,166.90,0.52
172.64.229.19,4,4,0.00,170.65,0.52
172.64.229.123,4,4,0.00,164.17,0.52
172.64.229.219,4,4,0.00,155.50,0.52
141.101.123.175,4,4,0.00,191.77,0.52
172.64.229.66,4,4,0.00,153.61,0.51
172.64.229.215,4,4,0.00,163.54,0.51
172.64.229.25,4,4,0.00,169.12,0.51
172.64.229.26,4,4,0.00,169.03,0.50
172.64.229.108,4,4,0.00,155.63,0.49
172.64.229.107,4,4,0.00,160.83,0.48
172.64.229.152,4,4,0.00,160.09,0.46
172.64.229.223,4,4,0.00,155.19,0.45
172.64.229.220,4,4,0.00,154.22,0.45
172.64.157.228,4,4,0.00,175.01,0.44
172.64.229.99,4,4,0.00,158.59,0.43
172.64.229.238,4,4,0.00,170.58,0.41
172.64.229.2,4,4,0.00,149.90,0.40
172.64.229.166,4,4,0.00,160.68,0.40
172.64.229.21,4,4,0.00,169.39,0.39
172.64.229.201,4,4,0.00,169.01,0.39
172.64.229.179,4,4,0.00,175.76,0.38
172.64.229.114,4,4,0.00,168.36,0.38
172.64.229.33,4,4,0.00,159.70,0.38
172.64.229.102,4,4,0.00,157.69,0.37
172.66.44.157,4,4,0.00,191.30,0.37
172.64.229.72,4,4,0.00,167.04,0.37
172.64.229.217,4,4,0.00,154.42,0.36
172.64.229.133,4,4,0.00,159.09,0.35
172.64.229.224,4,4,0.00,154.07,0.35
172.64.229.245,4,4,0.00,169.23,0.35
172.64.229.253,4,4,0.00,165.35,0.35
172.64.229.241,4,4,0.00,171.52,0.35
172.64.229.84,4,4,0.00,165.67,0.34
172.64.229.44,4,4,0.00,163.16,0.34
172.64.229.131,4,4,0.00,158.36,0.34
172.64.229.48,4,4,0.00,150.97,0.33
172.64.229.174,4,4,0.00,167.45,0.32
172.64.229.95,4,4,0.00,158.09,0.31
172.64.229.143,4,4,0.00,159.55,0.31
172.64.229.250,4,4,0.00,166.86,0.31
172.64.229.211,4,4,0.00,164.90,0.30
172.64.229.93,4,4,0.00,158.97,0.29
172.64.229.75,4,4,0.00,165.19,0.29
172.64.229.145,4,4,0.00,159.66,0.28
104.21.237.15,4,4,0.00,194.85,0.28
172.64.229.94,4,4,0.00,159.57,0.27
172.64.229.158,4,4,0.00,161.31,0.26
172.64.229.49,4,4,0.00,154.26,0.24
172.64.42.187,4,4,0.00,193.21,0.22
172.64.229.69,4,4,0.00,168.15,0.21
172.64.229.191,4,4,0.00,153.60,0.21
172.64.229.135,4,4,0.00,158.99,0.21
172.64.229.194,4,4,0.00,168.48,0.20
104.18.20.206,4,4,0.00,191.25,0.18
172.64.229.77,4,4,0.00,159.13,0.18
172.64.229.176,4,4,0.00,166.51,0.18
172.64.229.142,4,4,0.00,158.80,0.17
172.64.229.83,4,4,0.00,167.18,0.15
172.64.229.187,4,4,0.00,166.78,0.10
172.64.229.90,4,4,0.00,152.18,0.09
172.64.229.206,4,4,0.00,164.22,0.08
104.18.62.59,4,4,0.00,189.47,0.06
172.64.229.139,4,4,0.00,160.86,0.06
172.64.229.58,4,4,0.00,167.19,0.04
104.18.63.22,4,4,0.00,189.99,0.03
172.64.229.88,4,4,0.00,152.86,0.03
104.21.229.113,4,4,0.00,184.68,0.00
162.159.207.163,4,4,0.00,192.66,0.00
104.21.228.151,4,4,0.00,192.68,0.00
104.19.134.35,4,4,0.00,192.68,0.00
104.19.242.179,4,4,0.00,192.70,0.00
104.19.121.221,4,4,0.00,192.71,0.00
104.19.74.58,4,4,0.00,192.73,0.00
104.21.226.199,4,4,0.00,192.73,0.00
141.101.120.43,4,4,0.00,192.76,0.00
104.18.19.10,4,4,0.00,192.78,0.00
104.18.22.227,4,4,0.00,192.79,0.00
141.101.121.81,4,4,0.00,192.79,0.00
104.21.224.234,4,4,0.00,192.82,0.00
104.18.118.95,4,4,0.00,192.82,0.00
104.16.115.200,4,4,0.00,192.85,0.00
141.101.123.78,4,4,0.00,192.85,0.00
104.21.233.172,4,4,0.00,192.85,0.00
104.16.123.84,4,4,0.00,192.87,0.00
104.21.229.117,4,4,0.00,192.87,0.00
104.31.4.101,4,4,0.00,192.88,0.00
162.159.255.157,4,4,0.00,192.88,0.00
162.159.39.14,4,4,0.00,192.88,0.00
104.16.124.44,4,4,0.00,192.88,0.00
104.19.135.197,4,4,0.00,192.89,0.00
104.21.230.208,4,4,0.00,192.90,0.00
104.18.117.185,4,4,0.00,192.90,0.00
162.159.255.223,4,4,0.00,192.91,0.00
141.101.120.177,4,4,0.00,192.91,0.00
141.101.123.240,4,4,0.00,192.91,0.00
