IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
172.67.132.204,4,4,0.00,248.88,0.00
172.67.225.12,4,4,0.00,249.24,0.00
104.18.31.137,4,4,0.00,249.82,0.00
172.67.222.59,4,4,0.00,250.73,0.00
172.67.232.3,4,4,0.00,251.36,0.00
172.65.6.170,4,4,0.00,252.55,0.00
172.65.7.82,4,4,0.00,252.63,0.00
172.67.160.189,4,4,0.00,253.90,0.00
104.21.107.37,4,4,0.00,255.44,0.00
172.67.153.111,4,4,0.00,255.78,0.00
172.67.129.240,4,4,0.00,256.19,0.00
172.67.149.82,4,4,0.00,256.79,0.00
104.21.222.27,4,4,0.00,257.20,0.00
172.65.61.141,4,4,0.00,257.22,0.00
172.65.4.44,4,4,0.00,257.25,0.00
172.65.55.28,4,4,0.00,257.42,0.00
172.65.49.100,4,4,0.00,257.43,0.00
172.67.251.212,4,4,0.00,257.56,0.00
104.19.248.187,4,4,0.00,257.66,0.00
172.65.13.200,4,4,0.00,257.97,0.00
172.65.62.121,4,4,0.00,258.12,0.00
172.65.31.84,4,4,0.00,258.41,0.00
104.27.36.110,4,4,0.00,258.73,0.00
172.65.20.234,4,4,0.00,259.34,0.00
172.65.165.149,4,4,0.00,259.44,0.00
172.65.21.174,4,4,0.00,259.52,0.00
172.65.19.188,4,4,0.00,259.56,0.00
172.64.111.223,4,4,0.00,259.57,0.00
104.18.21.248,4,4,0.00,259.61,0.00
172.65.17.252,4,4,0.00,259.61,0.00
172.65.39.190,4,4,0.00,259.65,0.00
104.18.23.229,4,4,0.00,259.76,0.00
172.65.18.141,4,4,0.00,259.86,0.00
172.65.35.216,4,4,0.00,259.91,0.00
104.20.107.58,4,4,0.00,259.95,0.00
104.20.166.76,4,4,0.00,260.01,0.00
172.66.208.40,4,4,0.00,260.10,0.00
104.27.34.111,4,4,0.00,260.12,0.00
172.65.38.120,4,4,0.00,260.13,0.00
104.20.172.90,4,4,0.00,260.36,0.00
172.65.34.118,4,4,0.00,260.41,0.00
104.21.59.124,4,4,0.00,260.41,0.00
104.27.193.188,4,4,0.00,260.43,0.00
172.66.211.3,4,4,0.00,260.44,0.00
172.65.146.195,4,4,0.00,260.46,0.00
172.65.32.62,4,4,0.00,260.46,0.00
172.65.30.128,4,4,0.00,260.47,0.00
172.65.29.111,4,4,0.00,260.47,0.00
172.66.213.213,4,4,0.00,260.48,0.00
172.67.202.17,4,4,0.00,260.52,0.00
172.66.210.102,4,4,0.00,260.53,0.00
172.66.205.184,4,4,0.00,260.53,0.00
104.27.35.206,4,4,0.00,260.53,0.00
172.65.166.246,4,4,0.00,260.54,0.00
104.22.10.166,4,4,0.00,260.54,0.00
172.66.209.36,4,4,0.00,260.56,0.00
172.65.28.233,4,4,0.00,260.60,0.00
172.65.33.64,4,4,0.00,260.66,0.00
172.66.212.224,4,4,0.00,260.68,0.00
172.67.201.80,4,4,0.00,260.79,0.00
172.65.27.36,4,4,0.00,260.80,0.00
172.65.24.3,4,4,0.00,260.80,0.00
172.65.145.74,4,4,0.00,260.80,0.00
172.66.207.223,4,4,0.00,260.94,0.00
172.67.223.221,4,4,0.00,260.95,0.00
104.23.113.234,4,4,0.00,260.95,0.00
104.20.57.155,4,4,0.00,261.02,0.00
172.67.248.52,4,4,0.00,261.02,0.00
172.66.204.41,4,4,0.00,261.10,0.00
104.27.37.115,4,4,0.00,261.19,0.00
104.23.112.245,4,4,0.00,261.21,0.00
104.23.111.25,4,4,0.00,261.29,0.00
172.65.186.24,4,4,0.00,261.30,0.00
172.67.249.35,4,4,0.00,261.35,0.00
104.27.17.68,4,4,0.00,261.36,0.00
104.27.20.44,4,4,0.00,261.44,0.00
172.67.252.83,4,4,0.00,261.47,0.00
104.21.124.231,4,4,0.00,261.49,0.00
104.27.38.127,4,4,0.00,261.52,0.00
172.67.250.175,4,4,0.00,261.52,0.00
104.20.98.77,4,4,0.00,261.68,0.00
104.20.143.59,4,4,0.00,261.71,0.00
104.20.93.149,4,4,0.00,261.71,0.00
104.27.18.230,4,4,0.00,261.86,0.00
104.27.19.232,4,4,0.00,261.87,0.00
104.21.235.79,4,4,0.00,262.01,0.00
172.65.164.27,4,4,0.00,262.04,0.00
104.27.21.11,4,4,0.00,262.04,0.00
104.20.164.23,4,4,0.00,262.11,0.00
172.67.78.244,4,4,0.00,262.34,0.00
104.20.94.234,4,4,0.00,262.52,0.00
104.23.122.109,4,4,0.00,262.66,0.00
172.67.200.210,4,4,0.00,262.77,0.00
172.65.163.109,4,4,0.00,262.78,0.00
172.65.67.113,4,4,0.00,262.80,0.00
172.65.143.28,4,4,0.00,262.89,0.00
172.65.144.223,4,4,0.00,262.93,0.00
172.67.127.159,4,4,0.00,263.03,0.00
104.20.86.197,4,4,0.00,263.19,0.00
104.27.58.234,4,4,0.00,263.32,0.00
104.20.84.71,4,4,0.00,263.45,0.00
104.24.86.5,4,4,0.00,263.57,0.00
172.67.245.217,4,4,0.00,263.77,0.00
172.67.76.13,4,4,0.00,263.79,0.00
104.27.124.1,4,4,0.00,263.80,0.00
172.67.77.42,4,4,0.00,263.80,0.00
172.67.199.148,4,4,0.00,263.81,0.00
104.23.125.245,4,4,0.00,263.83,0.00
172.67.241.15,4,4,0.00,263.84,0.00
104.25.76.9,4,4,0.00,263.86,0.00
172.67.237.97,4,4,0.00,263.93,0.00
172.67.246.21,4,4,0.00,264.06,0.00
104.21.196.60,4,4,0.00,264.06,0.00
172.67.48.8,4,4,0.00,264.08,0.00
172.67.72.208,4,4,0.00,264.12,0.00
104.23.109.3,4,4,0.00,264.14,0.00
172.67.242.222,4,4,0.00,264.16,0.00
172.67.69.228,4,4,0.00,264.21,0.00
104.20.170.246,4,4,0.00,264.23,0.00
104.20.49.121,4,4,0.00,264.24,0.00
104.20.16.33,4,4,0.00,264.25,0.00
172.67.238.53,4,4,0.00,264.26,0.00
172.67.198.232,4,4,0.00,264.27,0.00
172.67.195.93,4,4,0.00,264.27,0.00
172.67.68.39,4,4,0.00,264.28,0.00
172.67.247.238,4,4,0.00,264.29,0.00
104.24.13.19,4,4,0.00,264.30,0.00
172.67.75.152,4,4,0.00,264.33,0.00
104.24.220.171,4,4,0.00,264.39,0.00
172.67.74.100,4,4,0.00,264.41,0.00
172.67.240.222,4,4,0.00,264.41,0.00
172.67.220.158,4,4,0.00,264.43,0.00
172.67.233.66,4,4,0.00,264.48,0.00
172.65.114.92,4,4,0.00,264.48,0.00
172.67.236.156,4,4,0.00,264.54,0.00
172.67.234.189,4,4,0.00,264.54,0.00
172.67.239.186,4,4,0.00,264.54,0.00
104.21.66.242,4,4,0.00,264.63,0.00
172.67.235.26,4,4,0.00,264.70,0.00
172.66.158.66,4,4,0.00,264.73,0.00
172.67.244.197,4,4,0.00,264.77,0.00
172.67.221.179,4,4,0.00,264.83,0.00
172.67.73.209,4,4,0.00,264.98,0.00
172.67.197.149,4,4,0.00,265.00,0.00
172.67.10.161,4,4,0.00,265.01,0.00
172.66.157.92,4,4,0.00,265.02,0.00
172.65.66.237,4,4,0.00,265.03,0.00
104.27.14.247,4,4,0.00,265.05,0.00
172.67.216.64,4,4,0.00,265.06,0.00
104.24.24.182,4,4,0.00,265.07,0.00
172.67.71.163,4,4,0.00,265.12,0.00
172.67.67.11,4,4,0.00,265.14,0.00
172.67.219.7,4,4,0.00,265.15,0.00
172.67.243.220,4,4,0.00,265.19,0.00
104.20.163.61,4,4,0.00,265.27,0.00
172.65.116.65,4,4,0.00,265.30,0.00
104.27.13.66,4,4,0.00,265.32,0.00
104.27.9.77,4,4,0.00,265.42,0.00
172.65.64.102,4,4,0.00,265.52,0.00
172.66.31.163,4,4,0.00,265.57,0.00
172.65.63.13,4,4,0.00,265.62,0.00
104.24.170.173,4,4,0.00,265.62,0.00
104.21.39.200,4,4,0.00,265.63,0.00
104.27.194.198,4,4,0.00,265.67,0.00
104.27.11.188,4,4,0.00,265.67,0.00
104.25.218.190,4,4,0.00,265.82,0.00
104.27.12.130,4,4,0.00,265.84,0.00
172.65.162.139,4,4,0.00,265.86,0.00
104.25.5.28,4,4,0.00,265.90,0.00
172.67.217.170,4,4,0.00,266.06,0.00
172.65.111.202,4,4,0.00,266.13,0.00
172.65.112.212,4,4,0.00,266.13,0.00
104.24.148.184,4,4,0.00,266.18,0.00
104.22.40.36,4,4,0.00,266.19,0.00
172.65.161.229,4,4,0.00,266.20,0.00
104.20.162.24,4,4,0.00,266.20,0.00
172.67.159.188,4,4,0.00,266.24,0.00
172.66.177.109,4,4,0.00,266.27,0.00
172.65.65.29,4,4,0.00,266.32,0.00
104.21.75.237,4,4,0.00,266.36,0.00
104.27.31.106,4,4,0.00,266.37,0.00
104.24.150.10,4,4,0.00,266.50,0.00
172.65.142.126,4,4,0.00,266.52,0.00
104.22.65.50,4,4,0.00,266.52,0.00
104.23.127.17,4,4,0.00,266.53,0.00
104.24.33.115,4,4,0.00,266.53,0.00
104.21.120.235,4,4,0.00,266.65,0.00
104.21.24.242,4,4,0.00,266.66,0.00
172.67.215.57,4,4,0.00,266.75,0.00
172.65.110.4,4,4,0.00,266.86,0.00
104.20.42.34,4,4,0.00,266.89,0.00
172.67.15.148,4,4,0.00,266.94,0.00
172.67.12.225,4,4,0.00,266.97,0.00
172.67.190.181,4,4,0.00,267.00,0.00
172.67.66.12,4,4,0.00,267.02,0.00
172.65.14.243,4,4,0.00,267.05,0.00
104.27.57.69,4,4,0.00,267.08,0.00
104.23.110.55,4,4,0.00,267.11,0.00
172.66.134.34,4,4,0.00,267.18,0.00
172.67.11.252,4,4,0.00,267.19,0.00
172.66.156.225,4,4,0.00,267.20,0.00
172.66.129.166,4,4,0.00,267.27,0.00
104.20.188.196,4,4,0.00,267.29,0.00
172.67.14.227,4,4,0.00,267.29,0.00
104.20.53.217,4,4,0.00,267.30,0.00
172.67.126.226,4,4,0.00,267.34,0.00
172.66.128.89,4,4,0.00,267.40,0.00
104.25.217.242,4,4,0.00,267.41,0.00
104.22.14.136,4,4,0.00,267.42,0.00
172.67.213.244,4,4,0.00,267.42,0.00
172.67.211.99,4,4,0.00,267.42,0.00
172.67.177.25,4,4,0.00,267.48,0.00
104.25.191.179,4,4,0.00,267.49,0.00
172.66.133.61,4,4,0.00,267.50,0.00
172.67.214.111,4,4,0.00,267.50,0.00
172.67.212.9,4,4,0.00,267.55,0.00
172.67.194.47,4,4,0.00,267.57,0.00
172.67.182.236,4,4,0.00,267.64,0.00
104.27.56.242,4,4,0.00,267.67,0.00
172.67.104.243,4,4,0.00,267.68,0.00
172.67.167.94,4,4,0.00,267.75,0.00
172.65.127.130,4,4,0.00,267.78,0.00
104.20.52.81,4,4,0.00,267.80,0.00
172.67.176.248,4,4,0.00,267.82,0.00
104.24.209.196,4,4,0.00,267.83,0.00
172.66.131.5,4,4,0.00,267.87,0.00
172.67.180.110,4,4,0.00,267.89,0.00
172.66.176.44,4,4,0.00,267.93,0.00
104.25.29.143,4,4,0.00,267.93,0.00
172.67.179.63,4,4,0.00,267.94,0.00
172.67.175.4,4,4,0.00,267.94,0.00
172.67.166.18,4,4,0.00,267.95,0.00
172.67.156.56,4,4,0.00,267.98,0.00
104.27.199.183,4,4,0.00,267.99,0.00
172.67.162.90,4,4,0.00,267.99,0.00
172.66.132.203,4,4,0.00,268.01,0.00
104.27.55.113,4,4,0.00,268.03,0.00
104.20.13.206,4,4,0.00,268.08,0.00
172.67.172.78,4,4,0.00,268.08,0.00
172.67.173.234,4,4,0.00,268.09,0.00
172.67.170.29,4,4,0.00,268.09,0.00
172.67.174.185,4,4,0.00,268.15,0.00
172.67.165.94,4,4,0.00,268.21,0.00
172.67.168.251,4,4,0.00,268.21,0.00
172.65.185.101,4,4,0.00,268.23,0.00
104.22.66.179,4,4,0.00,268.25,0.00
104.24.57.147,4,4,0.00,268.26,0.00
104.25.149.83,4,4,0.00,268.29,0.00
172.67.138.98,4,4,0.00,268.29,0.00
104.20.160.132,4,4,0.00,268.30,0.00
172.67.163.160,4,4,0.00,268.31,0.00
172.67.157.25,4,4,0.00,268.31,0.00
104.20.3.34,4,4,0.00,268.37,0.00
172.67.158.200,4,4,0.00,268.41,0.00
104.25.213.93,4,4,0.00,268.42,0.00
172.65.126.10,4,4,0.00,268.42,0.00
172.67.154.252,4,4,0.00,268.43,0.00
172.67.210.208,4,4,0.00,268.54,0.00
172.67.140.236,4,4,0.00,268.56,0.00
104.21.229.137,4,4,0.00,268.56,0.00
172.65.109.5,4,4,0.00,268.61,0.00
172.65.184.30,4,4,0.00,268.70,0.00
172.67.125.6,4,4,0.00,268.73,0.00
104.21.225.64,4,4,0.00,268.78,0.00
172.67.155.124,4,4,0.00,268.78,0.00
172.67.164.245,4,4,0.00,268.85,0.00
172.67.152.146,4,4,0.00,268.88,0.00
172.67.171.230,4,4,0.00,268.89,0.00
172.67.103.197,4,4,0.00,268.91,0.00
172.65.138.111,4,4,0.00,269.00,0.00
172.65.141.148,4,4,0.00,269.01,0.00
172.65.182.170,4,4,0.00,269.10,0.00
172.66.175.17,4,4,0.00,269.11,0.00
172.65.108.3,4,4,0.00,269.12,0.00
172.67.227.136,4,4,0.00,269.12,0.00
172.67.144.51,4,4,0.00,269.13,0.00
104.27.32.223,4,4,0.00,269.14,0.00
104.25.153.211,4,4,0.00,269.14,0.00
104.25.188.143,4,4,0.00,269.14,0.00
172.67.150.216,4,4,0.00,269.15,0.00
172.67.230.240,4,4,0.00,269.15,0.00
172.67.142.89,4,4,0.00,269.15,0.00
172.67.139.50,4,4,0.00,269.19,0.00
172.64.163.252,4,4,0.00,269.20,0.00
172.66.155.133,4,4,0.00,269.20,0.00
104.23.103.214,4,4,0.00,269.23,0.00
172.67.209.198,4,4,0.00,269.25,0.00
172.67.229.212,4,4,0.00,269.26,0.00
104.25.71.190,4,4,0.00,269.28,0.00
172.67.115.49,4,4,0.00,269.30,0.00
172.67.143.115,4,4,0.00,269.31,0.00
172.67.146.68,4,4,0.00,269.31,0.00
172.65.137.118,4,4,0.00,269.31,0.00
172.67.169.147,4,4,0.00,269.31,0.00
172.67.148.131,4,4,0.00,269.35,0.00
172.67.187.195,4,4,0.00,269.37,0.00
172.67.135.104,4,4,0.00,269.39,0.00
172.66.203.85,4,4,0.00,269.40,0.00
104.21.62.80,4,4,0.00,269.42,0.00
104.21.72.23,4,4,0.00,269.43,0.00
172.67.185.50,4,4,0.00,269.44,0.00
172.65.125.200,4,4,0.00,269.44,0.00
104.21.194.132,4,4,0.00,269.45,0.00
104.24.180.235,4,4,0.00,269.45,0.00
172.67.186.46,4,4,0.00,269.45,0.00
172.67.8.223,4,4,0.00,269.46,0.00
172.66.154.76,4,4,0.00,269.47,0.00
172.66.152.235,4,4,0.00,269.47,0.00
172.67.147.251,4,4,0.00,269.48,0.00
104.21.80.156,4,4,0.00,269.49,0.00
104.21.79.230,4,4,0.00,269.50,0.00
172.66.153.81,4,4,0.00,269.51,0.00
172.67.119.195,4,4,0.00,269.51,0.00
104.20.190.48,4,4,0.00,269.53,0.00
104.21.63.216,4,4,0.00,269.54,0.00
172.67.121.195,4,4,0.00,269.55,0.00
104.21.69.146,4,4,0.00,269.59,0.00
172.66.198.187,4,4,0.00,269.60,0.00
172.67.63.38,4,4,0.00,269.61,0.00
172.65.107.130,4,4,0.00,269.61,0.00
172.66.142.213,4,4,0.00,269.62,0.00
172.65.157.182,4,4,0.00,269.63,0.00
172.67.131.86,4,4,0.00,269.65,0.00
172.67.123.244,4,4,0.00,269.66,0.00
104.25.199.86,4,4,0.00,269.66,0.00
172.66.200.39,4,4,0.00,269.67,0.00
104.21.228.181,4,4,0.00,269.68,0.00
172.66.169.11,4,4,0.00,269.69,0.00
172.67.183.17,4,4,0.00,269.69,0.00
172.67.184.206,4,4,0.00,269.71,0.00
172.65.155.244,4,4,0.00,269.71,0.00
172.65.181.173,4,4,0.00,269.72,0.00
172.65.179.136,4,4,0.00,269.72,0.00
172.65.178.26,4,4,0.00,269.72,0.00
104.21.61.216,4,4,0.00,269.72,0.00
172.65.136.168,4,4,0.00,269.72,0.00
172.67.95.193,4,4,0.00,269.73,0.00
172.67.133.151,4,4,0.00,269.73,0.00
172.67.161.244,4,4,0.00,269.74,0.00
172.66.143.159,4,4,0.00,269.74,0.00
104.27.109.246,4,4,0.00,269.75,0.00
172.65.15.186,4,4,0.00,269.75,0.00
172.66.201.234,4,4,0.00,269.75,0.00
172.66.149.59,4,4,0.00,269.77,0.00
172.65.174.166,4,4,0.00,269.77,0.00
172.67.108.194,4,4,0.00,269.78,0.00
104.21.224.153,4,4,0.00,269.79,0.00
172.67.100.159,4,4,0.00,269.79,0.00
172.65.106.46,4,4,0.00,269.79,0.00
172.66.173.242,4,4,0.00,269.80,0.00
172.67.113.232,4,4,0.00,269.80,0.00
172.66.138.112,4,4,0.00,269.81,0.00
172.66.163.209,4,4,0.00,269.81,0.00
172.67.207.116,4,4,0.00,269.82,0.00
104.21.221.143,4,4,0.00,269.82,0.00
104.27.110.47,4,4,0.00,269.84,0.00
172.66.172.106,4,4,0.00,269.84,0.00
172.66.139.170,4,4,0.00,269.84,0.00
104.21.68.124,4,4,0.00,269.84,0.00
172.67.105.56,4,4,0.00,269.85,0.00
104.27.48.96,4,4,0.00,269.85,0.00
104.20.61.17,4,4,0.00,269.85,0.00
172.67.137.245,4,4,0.00,269.86,0.00
172.67.117.41,4,4,0.00,269.86,0.00
172.65.135.27,4,4,0.00,269.86,0.00
104.21.88.211,4,4,0.00,269.86,0.00
104.21.193.88,4,4,0.00,269.87,0.00
172.65.159.51,4,4,0.00,269.87,0.00
172.67.107.173,4,4,0.00,269.87,0.00
172.66.202.250,4,4,0.00,269.88,0.00
172.65.154.3,4,4,0.00,269.88,0.00
172.66.197.209,4,4,0.00,269.88,0.00
172.65.134.242,4,4,0.00,269.89,0.00
172.67.205.245,4,4,0.00,269.89,0.00
172.67.203.64,4,4,0.00,269.89,0.00
104.27.51.143,4,4,0.00,269.89,0.00
104.20.120.229,4,4,0.00,269.89,0.00
104.21.105.188,4,4,0.00,269.90,0.00
104.20.212.4,4,4,0.00,269.92,0.00
104.22.4.174,4,4,0.00,269.92,0.00
172.65.160.174,4,4,0.00,269.92,0.00
172.64.175.109,4,4,0.00,269.92,0.00
172.66.171.123,4,4,0.00,269.93,0.00
172.66.146.218,4,4,0.00,269.93,0.00
104.22.1.164,4,4,0.00,269.93,0.00
172.66.164.178,4,4,0.00,269.94,0.00
172.66.165.236,4,4,0.00,269.94,0.00
104.21.78.199,4,4,0.00,269.94,0.00
172.67.116.112,4,4,0.00,269.94,0.00
104.27.2.114,4,4,0.00,269.95,0.00
172.65.105.65,4,4,0.00,269.95,0.00
104.24.56.10,4,4,0.00,269.95,0.00
104.23.124.223,4,4,0.00,269.96,0.00
172.67.204.72,4,4,0.00,269.96,0.00
104.21.89.28,4,4,0.00,269.96,0.00
104.24.166.162,4,4,0.00,269.97,0.00
172.65.133.124,4,4,0.00,269.97,0.00
172.66.174.148,4,4,0.00,269.97,0.00
104.25.214.49,4,4,0.00,269.98,0.00
172.67.64.140,4,4,0.00,269.98,0.00
104.20.1.11,4,4,0.00,269.99,0.00
172.67.224.136,4,4,0.00,270.00,0.00
104.20.157.194,4,4,0.00,270.01,0.00
104.20.85.67,4,4,0.00,270.02,0.00
104.21.223.174,4,4,0.00,270.04,0.00
172.67.99.142,4,4,0.00,270.04,0.00
104.24.184.143,4,4,0.00,270.04,0.00
104.24.175.3,4,4,0.00,270.04,0.00
172.66.150.51,4,4,0.00,270.04,0.00
104.20.156.35,4,4,0.00,270.05,0.00
172.65.175.84,4,4,0.00,270.05,0.00
172.65.156.232,4,4,0.00,270.06,0.00
172.67.130.173,4,4,0.00,270.06,0.00
172.67.98.224,4,4,0.00,270.07,0.00
172.65.171.30,4,4,0.00,270.07,0.00
104.24.167.105,4,4,0.00,270.07,0.00
104.20.66.129,4,4,0.00,270.09,0.00
104.27.29.211,4,4,0.00,270.10,0.00
172.66.145.232,4,4,0.00,270.10,0.00
172.66.170.21,4,4,0.00,270.10,0.00
172.65.129.167,4,4,0.00,270.11,0.00
172.66.166.24,4,4,0.00,270.11,0.00
172.67.90.56,4,4,0.00,270.12,0.00
104.22.34.27,4,4,0.00,270.13,0.00
104.20.8.72,4,4,0.00,270.13,0.00
172.66.199.44,4,4,0.00,270.13,0.00
104.25.232.139,4,4,0.00,270.14,0.00
104.21.86.50,4,4,0.00,270.14,0.00
172.67.206.83,4,4,0.00,270.15,0.00
172.65.169.200,4,4,0.00,270.16,0.00
104.21.106.115,4,4,0.00,270.16,0.00
172.65.173.9,4,4,0.00,270.17,0.00
172.65.172.178,4,4,0.00,270.18,0.00
172.67.192.192,4,4,0.00,270.18,0.00
104.20.0.203,4,4,0.00,270.19,0.00
104.20.208.146,4,4,0.00,270.19,0.00
104.20.182.122,4,4,0.00,270.19,0.00
104.24.90.12,4,4,0.00,270.19,0.00
172.65.132.33,4,4,0.00,270.20,0.00
172.65.130.100,4,4,0.00,270.20,0.00
172.65.151.214,4,4,0.00,270.20,0.00
172.67.102.195,4,4,0.00,270.20,0.00
172.67.109.233,4,4,0.00,270.22,0.00
104.27.33.168,4,4,0.00,270.23,0.00
172.65.150.62,4,4,0.00,270.24,0.00
104.20.68.7,4,4,0.00,270.24,0.00
172.66.167.3,4,4,0.00,270.24,0.00
104.20.185.40,4,4,0.00,270.25,0.00
172.65.97.48,4,4,0.00,270.25,0.00
172.67.65.42,4,4,0.00,270.25,0.00
104.22.33.64,4,4,0.00,270.25,0.00
172.67.80.131,4,4,0.00,270.26,0.00
172.66.196.87,4,4,0.00,270.27,0.00
104.24.189.156,4,4,0.00,270.27,0.00
172.66.194.33,4,4,0.00,270.27,0.00
172.66.144.135,4,4,0.00,270.27,0.00
172.65.148.188,4,4,0.00,270.27,0.00
172.66.160.223,4,4,0.00,270.28,0.00
172.67.106.136,4,4,0.00,270.28,0.00
172.67.145.223,4,4,0.00,270.28,0.00
172.67.86.192,4,4,0.00,270.29,0.00
172.65.170.88,4,4,0.00,270.30,0.00
172.65.101.136,4,4,0.00,270.31,0.00
172.67.208.55,4,4,0.00,270.31,0.00
104.24.92.112,4,4,0.00,270.32,0.00
172.65.131.119,4,4,0.00,270.32,0.00
172.67.81.218,4,4,0.00,270.33,0.00
172.67.82.113,4,4,0.00,270.33,0.00
172.65.152.42,4,4,0.00,270.33,0.00
172.67.89.9,4,4,0.00,270.34,0.00
104.21.237.24,4,4,0.00,270.36,0.00
