IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
172.67.162.217,4,4,0.00,219.23,0.00
104.17.146.241,4,4,0.00,219.44,0.00
172.65.196.41,4,4,0.00,219.86,0.00
104.17.168.197,4,4,0.00,219.94,0.00
172.67.215.16,4,4,0.00,220.40,0.00
104.17.188.30,4,4,0.00,220.51,0.00
172.65.212.207,4,4,0.00,220.62,0.00
104.19.202.31,4,4,0.00,220.82,0.00
104.17.97.136,4,4,0.00,221.29,0.00
104.16.183.105,4,4,0.00,221.32,0.00
104.19.208.72,4,4,0.00,221.32,0.00
104.21.13.125,4,4,0.00,221.62,0.00
172.67.209.78,4,4,0.00,221.71,0.00
104.21.213.50,4,4,0.00,221.88,0.00
172.64.68.168,4,4,0.00,222.05,0.00
172.67.158.183,4,4,0.00,222.21,0.00
172.65.229.51,4,4,0.00,222.24,0.00
104.16.173.47,4,4,0.00,222.25,0.00
104.16.178.183,4,4,0.00,222.36,0.00
172.67.207.170,4,4,0.00,222.51,0.00
172.65.237.223,4,4,0.00,222.69,0.00
104.18.179.208,4,4,0.00,222.78,0.00
172.67.131.208,4,4,0.00,222.80,0.00
104.16.208.37,4,4,0.00,222.82,0.00
172.67.245.124,4,4,0.00,223.08,0.00
104.17.54.141,4,4,0.00,223.17,0.00
172.65.9.79,4,4,0.00,223.20,0.00
172.67.231.141,4,4,0.00,223.27,0.00
172.67.170.181,4,4,0.00,223.30,0.00
172.66.0.119,4,4,0.00,223.37,0.00
104.16.223.210,4,4,0.00,223.38,0.00
104.21.36.153,4,4,0.00,223.44,0.00
104.21.73.236,4,4,0.00,223.80,0.00
104.21.34.88,4,4,0.00,224.08,0.00
172.67.177.57,4,4,0.00,224.31,0.00
172.67.181.51,4,4,0.00,224.33,0.00
172.65.15.26,4,4,0.00,224.35,0.00
172.67.164.62,4,4,0.00,224.39,0.00
172.67.217.140,4,4,0.00,224.47,0.00
172.67.247.66,4,4,0.00,224.52,0.00
104.16.200.14,4,4,0.00,224.80,0.00
172.67.210.232,4,4,0.00,224.85,0.00
172.67.166.134,4,4,0.00,224.91,0.00
104.21.69.136,4,4,0.00,224.93,0.00
172.65.4.249,4,4,0.00,225.07,0.00
172.67.138.229,4,4,0.00,225.09,0.00
104.17.35.174,4,4,0.00,225.10,0.00
172.65.6.184,4,4,0.00,225.10,0.00
172.67.191.29,4,4,0.00,225.31,0.00
172.67.172.134,4,4,0.00,225.37,0.00
172.67.129.152,4,4,0.00,225.37,0.00
172.67.151.10,4,4,0.00,225.42,0.00
104.21.50.245,4,4,0.00,225.43,0.00
172.67.244.127,4,4,0.00,225.70,0.00
172.67.133.114,4,4,0.00,225.87,0.00
104.17.32.20,4,4,0.00,226.01,0.00
104.17.86.150,4,4,0.00,226.03,0.00
172.65.48.115,4,4,0.00,226.04,0.00
172.65.238.110,4,4,0.00,226.16,0.00
172.67.186.92,4,4,0.00,226.29,0.00
162.159.3.190,4,4,0.00,226.42,0.00
172.67.139.29,4,4,0.00,226.49,0.00
198.41.207.114,4,4,0.00,226.54,0.00
172.64.38.122,4,4,0.00,226.71,0.00
172.65.26.193,4,4,0.00,226.89,0.00
172.67.242.162,4,4,0.00,226.94,0.00
172.67.159.45,4,4,0.00,227.03,0.00
104.17.164.122,4,4,0.00,227.11,0.00
172.64.156.70,4,4,0.00,227.19,0.00
104.21.27.254,4,4,0.00,227.27,0.00
104.17.126.121,4,4,0.00,227.36,0.00
172.67.211.21,4,4,0.00,227.37,0.00
172.67.134.40,4,4,0.00,227.55,0.00
172.67.140.212,4,4,0.00,227.56,0.00
172.65.21.87,4,4,0.00,227.73,0.00
172.67.179.40,4,4,0.00,227.76,0.00
104.17.209.91,4,4,0.00,227.84,0.00
172.64.148.118,4,4,0.00,227.96,0.00
104.17.57.170,4,4,0.00,228.07,0.00
172.67.251.32,4,4,0.00,228.19,0.00
104.19.191.99,4,4,0.00,228.20,0.00
104.19.236.175,4,4,0.00,228.30,0.00
198.41.195.163,4,4,0.00,228.38,0.00
104.17.110.74,4,4,0.00,228.62,0.00
172.67.155.244,4,4,0.00,228.65,0.00
172.67.230.206,4,4,0.00,228.70,0.00
172.67.232.63,4,4,0.00,228.71,0.00
172.67.212.89,4,4,0.00,228.75,0.00
172.67.240.39,4,4,0.00,228.76,0.00
104.17.65.213,4,4,0.00,228.98,0.00
104.21.51.193,4,4,0.00,228.99,0.00
104.21.81.69,4,4,0.00,229.01,0.00
172.67.152.127,4,4,0.00,229.04,0.00
104.17.59.70,4,4,0.00,229.05,0.00
104.16.24.181,4,4,0.00,229.11,0.00
172.67.153.107,4,4,0.00,229.23,0.00
172.67.182.41,4,4,0.00,229.30,0.00
172.67.228.254,4,4,0.00,229.43,0.00
172.65.0.235,4,4,0.00,229.51,0.00
104.19.206.163,4,4,0.00,229.52,0.00
172.67.246.246,4,4,0.00,229.52,0.00
172.65.63.88,4,4,0.00,229.74,0.00
172.65.60.178,4,4,0.00,229.79,0.00
172.65.58.171,4,4,0.00,229.83,0.00
104.21.54.224,4,4,0.00,229.83,0.00
104.21.62.233,4,4,0.00,229.84,0.00
104.21.75.22,4,4,0.00,229.85,0.00
104.17.130.200,4,4,0.00,229.85,0.00
172.67.236.20,4,4,0.00,229.91,0.00
172.64.158.206,4,4,0.00,229.92,0.00
172.67.192.173,4,4,0.00,229.99,0.00
104.21.33.40,4,4,0.00,230.01,0.00
104.21.39.199,4,4,0.00,230.04,0.00
104.21.63.96,4,4,0.00,230.09,0.00
172.65.54.37,4,4,0.00,230.38,0.00
172.67.238.53,4,4,0.00,230.40,0.00
172.65.57.175,4,4,0.00,230.45,0.00
104.17.227.87,4,4,0.00,230.57,0.00
172.67.168.83,4,4,0.00,230.63,0.00
172.65.42.11,4,4,0.00,230.64,0.00
172.67.171.187,4,4,0.00,230.73,0.00
104.17.147.9,4,4,0.00,230.86,0.00
172.67.169.203,4,4,0.00,231.00,0.00
104.21.77.77,4,4,0.00,231.01,0.00
172.65.56.103,4,4,0.00,231.06,0.00
172.65.43.19,4,4,0.00,231.17,0.00
172.65.45.175,4,4,0.00,231.23,0.00
172.67.234.59,4,4,0.00,231.26,0.00
172.67.154.20,4,4,0.00,231.35,0.00
172.65.61.52,4,4,0.00,231.39,0.00
104.16.175.25,4,4,0.00,231.40,0.00
172.65.8.17,4,4,0.00,231.44,0.00
104.21.66.189,4,4,0.00,231.47,0.00
172.65.53.88,4,4,0.00,231.47,0.00
104.17.16.131,4,4,0.00,231.65,0.00
172.67.255.54,4,4,0.00,231.65,0.00
172.67.223.113,4,4,0.00,231.70,0.00
104.19.246.57,4,4,0.00,231.72,0.00
172.67.165.245,4,4,0.00,231.79,0.00
172.65.50.245,4,4,0.00,231.86,0.00
172.67.135.25,4,4,0.00,231.87,0.00
172.67.201.45,4,4,0.00,231.96,0.00
172.67.194.50,4,4,0.00,232.15,0.00
104.16.222.110,4,4,0.00,232.19,0.00
172.67.237.0,4,4,0.00,232.23,0.00
104.16.209.67,4,4,0.00,232.30,0.00
172.67.204.227,4,4,0.00,232.34,0.00
172.65.44.67,4,4,0.00,232.42,0.00
104.17.191.27,4,4,0.00,232.57,0.00
104.17.9.238,4,4,0.00,232.58,0.00
172.65.24.237,4,4,0.00,232.58,0.00
104.21.14.84,4,4,0.00,232.64,0.00
172.65.55.147,4,4,0.00,232.69,0.00
172.66.42.139,4,4,0.00,232.73,0.00
172.67.254.177,4,4,0.00,232.76,0.00
172.65.19.63,4,4,0.00,232.77,0.00
172.67.128.195,4,4,0.00,232.90,0.00
104.17.49.123,4,4,0.00,232.91,0.00
172.67.253.132,4,4,0.00,232.92,0.00
104.17.27.13,4,4,0.00,232.93,0.00
104.21.37.35,4,4,0.00,233.01,0.00
104.21.6.86,4,4,0.00,233.27,0.00
172.67.160.24,4,4,0.00,233.34,0.00
162.159.21.196,4,4,0.00,233.38,0.00
172.67.220.162,4,4,0.00,233.39,0.00
104.17.184.104,4,4,0.00,233.40,0.00
172.65.47.126,4,4,0.00,233.60,0.00
104.17.62.100,4,4,0.00,233.68,0.00
172.67.156.218,4,4,0.00,233.69,0.00
104.17.237.130,4,4,0.00,233.77,0.00
104.17.150.157,4,4,0.00,233.92,0.00
104.17.85.21,4,4,0.00,233.97,0.00
172.67.173.63,4,4,0.00,234.09,0.00
172.67.150.181,4,4,0.00,234.13,0.00
104.21.80.92,4,4,0.00,234.29,0.00
172.67.175.122,4,4,0.00,234.44,0.00
172.67.157.33,4,4,0.00,234.49,0.00
104.21.48.35,4,4,0.00,234.52,0.00
172.67.147.109,4,4,0.00,234.59,0.00
172.67.141.152,4,4,0.00,234.96,0.00
172.65.28.185,4,4,0.00,235.00,0.00
104.17.230.110,4,4,0.00,235.37,0.00
104.21.28.79,4,4,0.00,235.44,0.00
172.67.146.156,4,4,0.00,235.48,0.00
172.65.22.95,4,4,0.00,235.53,0.00
104.21.20.162,4,4,0.00,235.57,0.00
172.65.32.166,4,4,0.00,235.65,0.00
172.67.206.234,4,4,0.00,235.76,0.00
104.17.14.214,4,4,0.00,235.93,0.00
172.65.23.111,4,4,0.00,235.99,0.00
172.65.35.93,4,4,0.00,236.04,0.00
104.19.217.63,4,4,0.00,236.10,0.00
172.67.149.147,4,4,0.00,236.21,0.00
104.19.248.117,4,4,0.00,236.30,0.00
198.41.211.84,4,4,0.00,236.35,0.00
172.65.14.254,4,4,0.00,236.40,0.00
172.67.195.24,4,4,0.00,236.43,0.00
172.65.36.12,4,4,0.00,236.44,0.00
172.65.25.47,4,4,0.00,236.60,0.00
104.16.186.145,4,4,0.00,236.72,0.00
172.65.37.137,4,4,0.00,236.73,0.00
172.67.187.50,4,4,0.00,236.73,0.00
172.65.31.141,4,4,0.00,236.74,0.00
172.65.12.131,4,4,0.00,236.80,0.00
172.65.16.21,4,4,0.00,236.92,0.00
172.65.222.236,4,4,0.00,236.98,0.00
172.65.38.235,4,4,0.00,237.03,0.00
172.65.33.217,4,4,0.00,237.07,0.00
104.17.249.206,4,4,0.00,237.10,0.00
172.67.136.248,4,4,0.00,237.33,0.00
172.67.189.231,4,4,0.00,237.44,0.00
172.67.188.181,4,4,0.00,237.50,0.00
172.65.244.42,4,4,0.00,237.69,0.00
104.16.232.44,4,4,0.00,237.79,0.00
172.65.13.198,4,4,0.00,237.86,0.00
104.19.226.223,4,4,0.00,238.01,0.00
172.65.10.102,4,4,0.00,238.23,0.00
162.159.0.138,4,4,0.00,238.27,0.00
172.65.11.97,4,4,0.00,238.38,0.00
172.64.87.156,4,4,0.00,238.52,0.00
104.18.219.75,4,4,0.00,238.66,0.00
172.67.176.126,4,4,0.00,239.01,0.00
198.41.197.249,4,4,0.00,239.04,0.00
172.67.183.121,4,4,0.00,239.05,0.00
172.64.39.110,4,4,0.00,239.13,0.00
172.67.205.167,4,4,0.00,239.21,0.00
172.65.1.247,4,4,0.00,239.24,0.00
172.67.203.5,4,4,0.00,239.36,0.00
162.159.58.109,4,4,0.00,239.40,0.00
172.67.235.169,4,4,0.00,239.46,0.00
162.159.197.206,4,4,0.00,239.55,0.00
198.41.208.89,4,4,0.00,239.78,0.00
104.17.43.51,4,4,0.00,240.01,0.00
172.66.46.239,4,4,0.00,240.24,0.00
104.17.42.219,4,4,0.00,240.45,0.00
172.64.41.70,4,4,0.00,240.50,0.00
104.17.33.81,4,4,0.00,240.60,0.00
172.65.250.142,4,4,0.00,240.93,0.00
104.24.142.20,4,4,0.00,241.22,0.00
104.19.183.132,4,4,0.00,241.23,0.00
172.65.2.198,4,4,0.00,241.56,0.00
104.16.196.193,4,4,0.00,241.97,0.00
104.16.211.230,4,4,0.00,242.50,0.00
104.17.151.120,4,4,0.00,242.72,0.00
172.64.88.75,4,4,0.00,242.88,0.00
172.67.144.160,4,4,0.00,243.27,0.00
104.17.218.180,4,4,0.00,243.28,0.00
172.65.224.227,4,4,0.00,243.47,0.00
104.17.18.248,4,4,0.00,243.82,0.00
172.64.33.113,4,4,0.00,244.11,0.00
104.24.44.123,4,4,0.00,244.32,0.00
104.25.5.151,4,4,0.00,244.47,0.00
104.24.140.215,4,4,0.00,244.48,0.00
172.66.41.8,4,4,0.00,244.54,0.00
104.17.183.26,4,4,0.00,244.62,0.00
162.159.1.120,4,4,0.00,244.68,0.00
104.17.156.158,4,4,0.00,244.94,0.00
104.18.35.141,4,4,0.00,245.26,0.00
104.19.242.247,4,4,0.00,245.96,0.00
104.17.90.3,4,4,0.00,246.04,0.00
172.65.194.4,4,4,0.00,247.10,0.00
172.64.48.97,4,4,0.00,247.24,0.00
104.24.222.104,4,4,0.00,247.27,0.00
104.24.221.142,4,4,0.00,247.28,0.00
172.65.110.116,4,4,0.00,247.35,0.00
104.18.212.195,4,4,0.00,247.38,0.00
172.65.133.28,4,4,0.00,247.70,0.00
104.17.192.213,4,4,0.00,247.72,0.00
104.16.227.161,4,4,0.00,247.97,0.00
104.24.5.161,4,4,0.00,248.42,0.00
172.64.82.194,4,4,0.00,248.56,0.00
172.64.95.53,4,4,0.00,248.58,0.00
172.65.184.125,4,4,0.00,248.91,0.00
104.17.112.137,4,4,0.00,249.00,0.00
104.17.92.45,4,4,0.00,249.15,0.00
104.17.125.55,4,4,0.00,249.29,0.00
104.16.199.0,4,4,0.00,249.49,0.00
104.17.20.54,4,4,0.00,249.58,0.00
172.65.218.209,4,4,0.00,249.73,0.00
104.24.134.150,4,4,0.00,249.77,0.00
172.65.65.224,4,4,0.00,250.05,0.00
104.25.93.168,4,4,0.00,250.08,0.00
172.66.43.73,4,4,0.00,250.16,0.00
172.67.37.183,4,4,0.00,250.43,0.00
104.17.226.220,4,4,0.00,250.48,0.00
104.24.199.185,4,4,0.00,250.52,0.00
172.65.73.89,4,4,0.00,250.55,0.00
104.17.136.252,4,4,0.00,250.63,0.00
104.24.253.215,4,4,0.00,250.71,0.00
104.24.202.42,4,4,0.00,251.07,0.00
172.65.113.200,4,4,0.00,251.25,0.00
104.25.10.124,4,4,0.00,251.35,0.00
104.24.248.224,4,4,0.00,251.35,0.00
104.24.89.48,4,4,0.00,251.44,0.00
104.24.218.168,4,4,0.00,251.48,0.00
104.24.137.139,4,4,0.00,251.50,0.00
104.24.88.150,4,4,0.00,251.53,0.00
104.24.184.33,4,4,0.00,251.63,0.00
172.67.0.33,4,4,0.00,251.65,0.00
172.65.192.149,4,4,0.00,251.80,0.00
104.24.90.187,4,4,0.00,252.05,0.00
104.16.184.128,4,4,0.00,252.17,0.00
104.19.172.182,4,4,0.00,252.18,0.00
104.16.248.207,4,4,0.00,252.29,0.00
104.25.6.214,4,4,0.00,252.33,0.00
104.16.205.102,4,4,0.00,252.85,0.00
104.24.250.178,4,4,0.00,252.94,0.00
104.24.9.100,4,4,0.00,253.05,0.00
172.64.159.55,4,4,0.00,253.07,0.00
104.20.59.113,4,4,0.00,253.26,0.00
172.65.148.161,4,4,0.00,253.77,0.00
162.159.19.187,4,4,0.00,253.81,0.00
104.24.139.187,4,4,0.00,254.03,0.00
104.16.168.116,4,4,0.00,254.12,0.00
104.17.158.218,4,4,0.00,254.20,0.00
104.17.179.8,4,4,0.00,254.21,0.00
104.17.75.99,4,4,0.00,254.55,0.00
104.20.58.102,4,4,0.00,254.61,0.00
104.24.40.93,4,4,0.00,254.68,0.00
104.24.85.51,4,4,0.00,254.78,0.00
172.66.45.12,4,4,0.00,254.83,0.00
104.23.105.10,4,4,0.00,254.86,0.00
172.65.75.0,4,4,0.00,254.92,0.00
172.65.159.116,4,4,0.00,254.93,0.00
172.67.71.189,4,4,0.00,254.93,0.00
104.24.67.159,4,4,0.00,255.06,0.00
104.25.1.194,4,4,0.00,255.42,0.00
104.24.129.110,4,4,0.00,255.50,0.00
104.22.69.234,4,4,0.00,255.76,0.00
172.67.11.142,4,4,0.00,255.84,0.00
172.64.32.220,4,4,0.00,255.90,0.00
172.67.31.240,4,4,0.00,255.97,0.00
104.27.6.13,4,4,0.00,255.98,0.00
172.67.118.195,4,4,0.00,255.99,0.00
104.24.251.161,4,4,0.00,256.15,0.00
172.64.52.220,4,4,0.00,256.19,0.00
104.23.111.161,4,4,0.00,256.20,0.00
104.24.200.121,4,4,0.00,256.25,0.00
104.17.111.218,4,4,0.00,256.26,0.00
104.18.220.204,4,4,0.00,256.35,0.00
104.25.52.161,4,4,0.00,256.35,0.00
104.25.225.110,4,4,0.00,256.43,0.00
104.23.121.253,4,4,0.00,256.68,0.00
104.24.188.48,4,4,0.00,256.80,0.00
104.27.9.50,4,4,0.00,256.94,0.00
104.24.73.193,4,4,0.00,256.98,0.00
104.24.212.23,4,4,0.00,257.07,0.00
172.67.43.231,4,4,0.00,257.17,0.00
172.67.29.64,4,4,0.00,257.40,0.00
172.65.115.113,4,4,0.00,257.41,0.00
172.65.121.34,4,4,0.00,257.53,0.00
172.67.79.206,4,4,0.00,257.56,0.00
104.24.254.98,4,4,0.00,257.62,0.00
104.17.220.71,4,4,0.00,257.63,0.00
172.66.133.162,4,4,0.00,257.68,0.00
104.16.238.135,4,4,0.00,257.78,0.00
104.16.197.207,4,4,0.00,257.81,0.00
172.65.206.155,4,4,0.00,257.83,0.00
172.65.108.228,4,4,0.00,257.83,0.00
104.25.106.146,4,4,0.00,257.91,0.00
104.19.171.33,4,4,0.00,257.93,0.00
104.24.75.70,4,4,0.00,258.06,0.00
172.65.209.59,4,4,0.00,258.09,0.00
104.24.33.79,4,4,0.00,258.12,0.00
104.24.224.3,4,4,0.00,258.34,0.00
104.22.61.187,4,4,0.00,258.39,0.00
104.17.123.133,4,4,0.00,258.54,0.00
104.25.226.67,4,4,0.00,258.57,0.00
104.20.124.222,4,4,0.00,258.58,0.00
104.20.35.167,4,4,0.00,258.60,0.00
104.24.220.223,4,4,0.00,258.64,0.00
104.22.64.0,4,4,0.00,258.67,0.00
104.27.204.245,4,4,0.00,258.67,0.00
104.24.128.233,4,4,0.00,258.71,0.00
172.65.74.103,4,4,0.00,258.87,0.00
104.27.120.215,4,4,0.00,258.93,0.00
104.19.187.231,4,4,0.00,258.99,0.00
104.27.112.230,4,4,0.00,259.03,0.00
104.23.126.115,4,4,0.00,259.06,0.00
104.22.45.114,4,4,0.00,259.06,0.00
104.22.33.71,4,4,0.00,259.09,0.00
104.27.203.161,4,4,0.00,259.27,0.00
104.25.253.116,4,4,0.00,259.31,0.00
172.65.225.135,4,4,0.00,259.35,0.00
104.20.165.123,4,4,0.00,259.41,0.00
104.22.77.66,4,4,0.00,259.42,0.00
104.26.14.1,4,4,0.00,259.47,0.00
172.66.136.191,4,4,0.00,259.50,0.00
104.20.105.180,4,4,0.00,259.53,0.00
104.23.120.249,4,4,0.00,259.55,0.00
104.20.226.156,4,4,0.00,259.58,0.00
172.65.147.2,4,4,0.00,259.63,0.00
104.27.53.8,4,4,0.00,259.65,0.00
172.65.83.6,4,4,0.00,259.65,0.00
172.66.172.169,4,4,0.00,259.70,0.00
172.65.81.231,4,4,0.00,259.73,0.00
172.65.161.176,4,4,0.00,259.82,0.00
172.65.241.144,4,4,0.00,259.85,0.00
104.20.155.221,4,4,0.00,259.86,0.00
172.67.10.211,4,4,0.00,259.88,0.00
104.27.43.48,4,4,0.00,259.89,0.00
172.65.86.135,4,4,0.00,259.89,0.00
172.67.52.78,4,4,0.00,259.90,0.00
172.67.46.60,4,4,0.00,259.95,0.00
172.65.64.97,4,4,0.00,260.05,0.00
104.27.24.25,4,4,0.00,260.08,0.00
104.26.11.112,4,4,0.00,260.08,0.00
172.67.116.154,4,4,0.00,260.13,0.00
172.65.84.89,4,4,0.00,260.16,0.00
104.24.69.145,4,4,0.00,260.17,0.00
172.67.59.231,4,4,0.00,260.19,0.00
104.25.249.35,4,4,0.00,260.19,0.00
104.27.17.253,4,4,0.00,260.22,0.00
104.25.49.191,4,4,0.00,260.26,0.00
104.27.41.145,4,4,0.00,260.30,0.00
104.20.241.155,4,4,0.00,260.34,0.00
104.22.34.56,4,4,0.00,260.36,0.00
104.24.64.104,4,4,0.00,260.36,0.00
172.67.8.45,4,4,0.00,260.36,0.00
104.27.196.233,4,4,0.00,260.42,0.00
172.65.89.127,4,4,0.00,260.48,0.00
104.24.70.167,4,4,0.00,260.56,0.00
172.67.123.72,4,4,0.00,260.57,0.00
172.67.76.132,4,4,0.00,260.59,0.00
172.67.104.25,4,4,0.00,260.66,0.00
172.66.213.72,4,4,0.00,260.69,0.00
172.65.174.187,4,4,0.00,260.71,0.00
104.25.53.87,4,4,0.00,260.73,0.00
172.67.34.89,4,4,0.00,260.83,0.00
172.65.90.101,4,4,0.00,260.89,0.00
104.20.102.223,4,4,0.00,260.90,0.00
172.65.186.148,4,4,0.00,260.93,0.00
104.23.138.212,4,4,0.00,260.94,0.00
172.67.47.251,4,4,0.00,260.97,0.00
104.20.90.254,4,4,0.00,260.98,0.00
104.20.7.64,4,4,0.00,260.99,0.00
104.17.139.77,4,4,0.00,261.04,0.00
104.24.82.135,4,4,0.00,261.05,0.00
104.20.113.124,4,4,0.00,261.08,0.00
104.25.60.65,4,4,0.00,261.34,0.00
172.65.78.67,4,4,0.00,261.35,0.00
104.25.184.167,4,4,0.00,261.39,0.00
104.20.95.85,4,4,0.00,261.42,0.00
104.23.130.235,4,4,0.00,261.44,0.00
104.25.182.139,4,4,0.00,261.46,0.00
172.67.38.81,4,4,0.00,261.57,0.00
198.41.201.22,4,4,0.00,261.57,0.00
104.24.48.185,4,4,0.00,261.59,0.00
