IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
104.17.209.102,4,4,0.00,179.58,0.00
172.65.195.206,4,4,0.00,179.59,0.00
104.16.245.37,4,4,0.00,179.62,0.00
104.17.57.71,4,4,0.00,179.63,0.00
104.17.105.222,4,4,0.00,179.65,0.00
104.17.247.212,4,4,0.00,179.68,0.00
104.17.203.17,4,4,0.00,179.68,0.00
104.16.199.49,4,4,0.00,179.71,0.00
104.19.174.33,4,4,0.00,179.71,0.00
104.19.159.75,4,4,0.00,179.71,0.00
172.66.44.112,4,4,0.00,179.73,0.00
104.19.211.200,4,4,0.00,179.74,0.00
104.16.194.85,4,4,0.00,179.76,0.00
104.17.244.160,4,4,0.00,179.77,0.00
104.17.224.171,4,4,0.00,179.78,0.00
104.17.79.75,4,4,0.00,179.81,0.00
104.17.185.241,4,4,0.00,179.83,0.00
104.17.84.22,4,4,0.00,179.85,0.00
104.17.144.13,4,4,0.00,179.86,0.00
172.65.231.175,4,4,0.00,179.90,0.00
172.64.93.68,4,4,0.00,179.90,0.00
172.65.224.7,4,4,0.00,179.94,0.00
172.65.210.229,4,4,0.00,179.95,0.00
172.65.241.225,4,4,0.00,179.95,0.00
104.17.100.146,4,4,0.00,180.00,0.00
104.17.193.131,4,4,0.00,180.01,0.00
104.17.204.108,4,4,0.00,180.01,0.00
172.64.85.101,4,4,0.00,180.06,0.00
172.65.221.129,4,4,0.00,180.10,0.00
104.16.198.2,4,4,0.00,180.10,0.00
104.19.155.127,4,4,0.00,180.11,0.00
104.18.45.234,4,4,0.00,180.12,0.00
104.19.166.184,4,4,0.00,180.13,0.00
172.65.197.71,4,4,0.00,180.14,0.00
104.16.188.167,4,4,0.00,180.15,0.00
104.16.191.177,4,4,0.00,180.17,0.00
104.17.190.95,4,4,0.00,180.20,0.00
104.19.199.102,4,4,0.00,180.21,0.00
104.17.183.209,4,4,0.00,180.26,0.00
104.17.109.161,4,4,0.00,180.27,0.00
104.17.99.151,4,4,0.00,180.28,0.00
104.16.187.123,4,4,0.00,180.30,0.00
104.17.3.177,4,4,0.00,180.30,0.00
104.17.192.93,4,4,0.00,180.34,0.00
104.19.237.24,4,4,0.00,180.37,0.00
104.17.74.139,4,4,0.00,180.39,0.00
104.17.194.192,4,4,0.00,180.41,0.00
172.64.89.107,4,4,0.00,180.41,0.00
104.19.230.9,4,4,0.00,180.42,0.00
172.66.45.111,4,4,0.00,180.43,0.00
104.17.97.174,4,4,0.00,180.47,0.00
104.17.63.109,4,4,0.00,180.49,0.00
104.19.125.117,4,4,0.00,180.50,0.00
104.17.191.142,4,4,0.00,180.50,0.00
104.19.160.80,4,4,0.00,180.53,0.00
104.16.248.47,4,4,0.00,180.54,0.00
172.66.43.181,4,4,0.00,180.55,0.00
104.19.124.74,4,4,0.00,180.56,0.00
104.17.56.174,4,4,0.00,180.57,0.00
104.19.128.160,4,4,0.00,180.58,0.00
104.17.68.209,4,4,0.00,180.60,0.00
104.17.112.179,4,4,0.00,180.61,0.00
104.16.249.21,4,4,0.00,180.61,0.00
104.19.165.220,4,4,0.00,180.61,0.00
104.19.126.246,4,4,0.00,180.63,0.00
172.65.227.233,4,4,0.00,180.64,0.00
104.19.173.226,4,4,0.00,180.69,0.00
104.16.129.232,4,4,0.00,180.69,0.00
104.19.123.110,4,4,0.00,180.71,0.00
104.19.122.123,4,4,0.00,180.74,0.00
104.17.49.162,4,4,0.00,180.75,0.00
104.17.102.67,4,4,0.00,180.76,0.00
104.19.239.182,4,4,0.00,180.76,0.00
104.17.235.132,4,4,0.00,180.82,0.00
104.19.232.105,4,4,0.00,180.87,0.00
104.17.11.182,4,4,0.00,180.88,0.00
172.64.92.191,4,4,0.00,180.93,0.00
172.64.81.126,4,4,0.00,180.97,0.00
104.17.76.96,4,4,0.00,180.97,0.00
104.19.121.137,4,4,0.00,181.05,0.00
104.17.223.229,4,4,0.00,181.09,0.00
172.64.83.11,4,4,0.00,181.15,0.00
104.19.132.77,4,4,0.00,181.17,0.00
172.65.236.101,4,4,0.00,181.20,0.00
104.16.222.58,4,4,0.00,181.23,0.00
104.16.207.92,4,4,0.00,181.26,0.00
172.64.80.164,4,4,0.00,181.28,0.00
104.16.110.11,4,4,0.00,181.32,0.00
104.17.90.226,4,4,0.00,181.36,0.00
104.19.231.131,4,4,0.00,181.38,0.00
104.17.186.100,4,4,0.00,181.40,0.00
172.65.225.81,4,4,0.00,181.42,0.00
104.19.207.113,4,4,0.00,181.47,0.00
104.17.245.28,4,4,0.00,181.50,0.00
104.16.237.79,4,4,0.00,181.52,0.00
104.16.197.187,4,4,0.00,181.52,0.00
172.65.215.1,4,4,0.00,181.53,0.00
104.19.212.196,4,4,0.00,181.55,0.00
104.17.66.82,4,4,0.00,181.58,0.00
172.64.84.77,4,4,0.00,181.59,0.00
172.64.82.249,4,4,0.00,181.65,0.00
172.64.86.183,4,4,0.00,181.66,0.00
104.17.233.59,4,4,0.00,181.67,0.00
104.16.101.210,4,4,0.00,181.73,0.00
104.17.15.26,4,4,0.00,181.82,0.00
104.17.236.41,4,4,0.00,181.85,0.00
104.17.65.211,4,4,0.00,181.86,0.00
104.17.145.7,4,4,0.00,181.88,0.00
172.65.255.61,4,4,0.00,181.91,0.00
172.65.223.231,4,4,0.00,181.91,0.00
104.19.205.251,4,4,0.00,181.92,0.00
104.17.242.6,4,4,0.00,181.95,0.00
172.66.47.65,4,4,0.00,182.03,0.00
104.18.143.123,4,4,0.00,182.07,0.00
104.16.253.249,4,4,0.00,182.12,0.00
104.16.90.238,4,4,0.00,182.21,0.00
172.65.206.51,4,4,0.00,182.27,0.00
104.17.113.21,4,4,0.00,182.27,0.00
104.19.215.143,4,4,0.00,182.27,0.00
104.17.69.245,4,4,0.00,182.30,0.00
104.19.209.96,4,4,0.00,182.33,0.00
104.19.254.179,4,4,0.00,182.35,0.00
104.17.110.35,4,4,0.00,182.39,0.00
172.65.251.76,4,4,0.00,182.50,0.00
172.64.68.3,4,4,0.00,182.53,0.00
104.19.161.105,4,4,0.00,182.60,0.00
104.17.64.41,4,4,0.00,182.63,0.00
104.17.157.248,4,4,0.00,182.65,0.00
104.17.234.13,4,4,0.00,182.70,0.00
104.16.59.253,4,4,0.00,182.71,0.00
104.18.15.1,4,4,0.00,182.73,0.00
172.65.218.66,4,4,0.00,182.77,0.00
104.17.219.112,4,4,0.00,182.79,0.00
104.17.58.30,4,4,0.00,182.94,0.00
172.65.207.82,4,4,0.00,182.96,0.00
172.64.88.78,4,4,0.00,183.04,0.00
104.17.182.217,4,4,0.00,183.16,0.00
104.19.238.80,4,4,0.00,183.17,0.00
172.65.253.205,4,4,0.00,183.21,0.00
104.19.241.156,4,4,0.00,183.23,0.00
104.17.86.126,4,4,0.00,183.24,0.00
104.16.44.108,4,4,0.00,183.25,0.00
104.17.201.93,4,4,0.00,183.32,0.00
172.65.204.206,4,4,0.00,183.48,0.00
104.17.75.110,4,4,0.00,183.51,0.00
104.17.103.174,4,4,0.00,183.69,0.00
172.66.2.85,4,4,0.00,183.69,0.00
104.17.106.185,4,4,0.00,183.74,0.00
104.19.129.213,4,4,0.00,183.80,0.00
104.16.232.126,4,4,0.00,183.84,0.00
104.16.241.131,4,4,0.00,183.86,0.00
104.19.138.175,4,4,0.00,183.91,0.00
104.19.214.89,4,4,0.00,183.91,0.00
104.16.235.38,4,4,0.00,183.99,0.00
172.65.254.141,4,4,0.00,184.02,0.00
172.65.196.99,4,4,0.00,184.05,0.00
104.17.67.77,4,4,0.00,184.07,0.00
104.16.239.137,4,4,0.00,184.08,0.00
104.16.184.81,4,4,0.00,184.25,0.00
104.16.176.136,4,4,0.00,184.65,0.00
104.16.234.18,4,4,0.00,184.87,0.00
104.17.12.66,4,4,0.00,184.90,0.00
104.17.107.39,4,4,0.00,184.95,0.00
162.159.206.207,4,4,0.00,184.97,0.00
104.16.240.34,4,4,0.00,184.97,0.00
104.17.200.157,4,4,0.00,185.01,0.00
104.17.108.105,4,4,0.00,185.14,0.00
104.16.206.9,4,4,0.00,185.15,0.00
104.19.255.13,4,4,0.00,185.23,0.00
104.18.0.141,4,4,0.00,185.42,0.00
104.17.13.78,4,4,0.00,185.81,0.00
172.66.3.31,4,4,0.00,185.89,0.00
104.18.218.199,4,4,0.00,186.16,0.00
104.16.231.42,4,4,0.00,186.18,0.00
104.18.30.6,4,4,0.00,186.21,0.00
104.17.179.146,4,4,0.00,186.90,0.00
172.64.144.88,4,4,0.00,187.02,0.00
104.16.233.162,4,4,0.00,187.02,0.00
104.17.180.75,4,4,0.00,187.30,0.00
104.16.238.75,4,4,0.00,187.57,0.00
198.41.221.92,4,4,0.00,187.70,0.00
104.19.131.1,4,4,0.00,187.96,0.00
104.19.98.141,4,4,0.00,188.04,0.00
104.19.80.97,4,4,0.00,188.07,0.00
198.41.223.26,4,4,0.00,188.39,0.00
104.16.230.136,4,4,0.00,188.50,0.00
172.65.244.151,4,4,0.00,188.54,0.00
173.245.59.188,4,4,0.00,188.82,0.00
104.17.93.130,4,4,0.00,188.88,0.00
104.18.192.44,4,4,0.00,188.93,0.00
198.41.218.45,4,4,0.00,188.97,0.00
198.41.205.229,4,4,0.00,188.98,0.00
104.19.18.126,4,4,0.00,189.05,0.00
198.41.201.119,4,4,0.00,189.06,0.00
198.41.204.134,4,4,0.00,189.06,0.00
198.41.207.10,4,4,0.00,189.18,0.00
198.41.202.187,4,4,0.00,189.33,0.00
172.65.243.185,4,4,0.00,189.47,0.00
198.41.200.148,4,4,0.00,189.54,0.00
172.65.203.17,4,4,0.00,190.34,0.00
104.18.178.83,4,4,0.00,190.40,0.00
172.64.153.128,4,4,0.00,190.66,0.00
162.159.13.152,4,4,0.00,190.68,0.00
104.16.236.223,4,4,0.00,190.69,0.00
162.159.58.118,4,4,0.00,190.91,0.00
162.159.16.124,4,4,0.00,190.94,0.00
162.159.15.37,4,4,0.00,190.96,0.00
162.159.50.15,4,4,0.00,191.02,0.00
162.159.56.116,4,4,0.00,191.14,0.00
162.159.62.183,4,4,0.00,191.19,0.00
198.41.199.151,4,4,0.00,191.34,0.00
162.159.57.39,4,4,0.00,191.47,0.00
104.17.174.62,4,4,0.00,191.47,0.00
104.18.185.192,4,4,0.00,191.57,0.00
104.18.230.176,4,4,0.00,191.62,0.00
172.64.152.24,4,4,0.00,191.68,0.00
162.159.14.39,4,4,0.00,191.72,0.00
172.64.154.167,4,4,0.00,191.78,0.00
162.159.41.74,4,4,0.00,191.80,0.00
162.159.17.224,4,4,0.00,191.92,0.00
162.159.49.167,4,4,0.00,191.95,0.00
162.159.33.229,4,4,0.00,192.15,0.00
162.159.61.91,4,4,0.00,192.34,0.00
104.16.168.67,4,4,0.00,192.49,0.00
198.41.197.249,4,4,0.00,192.70,0.00
162.159.22.210,4,4,0.00,192.88,0.00
162.159.26.167,4,4,0.00,192.88,0.00
103.21.244.104,4,4,0.00,192.89,0.00
198.41.209.197,4,4,0.00,192.89,0.00
104.17.175.13,4,4,0.00,192.93,0.00
162.159.10.106,4,4,0.00,192.95,0.00
172.64.50.35,4,4,0.00,192.96,0.00
162.159.134.193,4,4,0.00,193.00,0.00
172.64.46.31,4,4,0.00,193.35,0.00
162.159.7.140,4,4,0.00,193.35,0.00
172.65.200.21,4,4,0.00,193.43,0.00
172.65.246.62,4,4,0.00,193.89,0.00
104.18.173.28,4,4,0.00,194.26,0.00
162.159.40.35,4,4,0.00,194.43,0.00
162.159.45.104,4,4,0.00,194.46,0.00
141.101.121.161,4,4,0.00,194.80,0.00
162.159.38.125,4,4,0.00,195.00,0.00
162.159.51.166,4,4,0.00,195.01,0.00
104.19.133.105,4,4,0.00,195.05,0.00
162.159.44.241,4,4,0.00,195.46,0.00
172.65.202.236,4,4,0.00,195.49,0.00
162.159.24.223,4,4,0.00,195.64,0.00
162.159.9.7,4,4,0.00,195.76,0.00
104.17.199.126,4,4,0.00,195.77,0.00
104.17.150.2,4,4,0.00,195.82,0.00
172.65.242.251,4,4,0.00,195.84,0.00
172.64.40.202,4,4,0.00,196.24,0.00
172.64.35.226,4,4,0.00,196.49,0.00
172.65.245.137,4,4,0.00,196.70,0.00
162.159.60.158,4,4,0.00,196.92,0.00
104.19.119.80,4,4,0.00,197.20,0.00
104.19.252.200,4,4,0.00,197.35,0.00
104.19.227.93,4,4,0.00,197.42,0.00
104.19.118.148,4,4,0.00,197.62,0.00
162.159.39.13,4,4,0.00,197.68,0.00
172.65.228.238,4,4,0.00,198.70,0.00
104.19.135.137,4,4,0.00,201.73,0.00
104.18.28.242,4,4,0.00,202.03,0.00
104.19.245.177,4,4,0.00,202.58,0.00
104.18.29.169,4,4,0.00,204.82,0.00
198.41.211.65,4,4,0.00,211.42,0.00
104.21.36.201,4,4,0.00,239.02,0.00
172.65.35.71,4,4,0.00,240.72,0.00
172.65.14.38,4,4,0.00,241.39,0.00
104.21.14.94,4,4,0.00,243.22,0.00
104.21.209.23,4,4,0.00,243.28,0.00
172.67.198.19,4,4,0.00,244.33,0.00
104.21.95.164,4,4,0.00,245.08,0.00
104.21.91.206,4,4,0.00,245.52,0.00
104.21.81.79,4,4,0.00,247.83,0.00
172.67.245.70,4,4,0.00,248.18,0.00
172.67.246.22,4,4,0.00,248.35,0.00
104.27.31.220,4,4,0.00,253.35,0.00
104.21.52.50,4,4,0.00,256.23,0.00
172.67.186.229,4,4,0.00,256.30,0.00
172.67.87.53,4,4,0.00,256.41,0.00
172.67.86.228,4,4,0.00,256.65,0.00
104.25.162.226,4,4,0.00,257.25,0.00
172.67.184.207,4,4,0.00,257.27,0.00
172.67.64.91,4,4,0.00,257.31,0.00
172.67.181.6,4,4,0.00,257.48,0.00
172.67.66.253,4,4,0.00,257.53,0.00
162.159.35.241,4,4,0.00,258.21,0.00
172.67.185.248,4,4,0.00,258.26,0.00
104.21.100.98,4,4,0.00,258.28,0.00
172.67.26.144,4,4,0.00,258.29,0.00
104.21.94.126,4,4,0.00,258.48,0.00
172.67.24.244,4,4,0.00,258.67,0.00
172.67.65.123,4,4,0.00,258.86,0.00
172.65.56.235,4,4,0.00,258.88,0.00
104.21.90.21,4,4,0.00,258.89,0.00
104.21.85.179,4,4,0.00,258.97,0.00
172.66.202.0,4,4,0.00,259.06,0.00
172.67.60.111,4,4,0.00,259.09,0.00
162.159.43.248,4,4,0.00,259.16,0.00
172.65.113.160,4,4,0.00,259.18,0.00
104.21.40.240,4,4,0.00,259.23,0.00
172.67.58.228,4,4,0.00,259.29,0.00
172.67.56.146,4,4,0.00,259.34,0.00
172.66.200.103,4,4,0.00,259.44,0.00
172.64.131.22,4,4,0.00,259.49,0.00
104.24.210.56,4,4,0.00,259.52,0.00
104.25.153.30,4,4,0.00,259.54,0.00
172.67.61.61,4,4,0.00,259.59,0.00
172.67.62.138,4,4,0.00,259.60,0.00
172.65.49.217,4,4,0.00,259.63,0.00
172.67.57.10,4,4,0.00,259.72,0.00
172.67.25.91,4,4,0.00,259.83,0.00
104.20.53.250,4,4,0.00,259.84,0.00
104.21.39.130,4,4,0.00,259.85,0.00
172.67.59.173,4,4,0.00,259.87,0.00
172.67.63.153,4,4,0.00,259.90,0.00
172.67.27.86,4,4,0.00,259.95,0.00
172.66.198.191,4,4,0.00,260.06,0.00
172.66.199.213,4,4,0.00,260.15,0.00
104.21.38.227,4,4,0.00,260.24,0.00
172.65.44.190,4,4,0.00,260.27,0.00
172.66.201.44,4,4,0.00,260.30,0.00
104.25.141.94,4,4,0.00,260.36,0.00
104.24.25.238,4,4,0.00,260.45,0.00
172.67.147.82,4,4,0.00,260.46,0.00
172.67.28.215,4,4,0.00,260.47,0.00
172.67.72.149,4,4,0.00,260.55,0.00
104.24.30.143,4,4,0.00,260.57,0.00
172.66.196.137,4,4,0.00,260.61,0.00
104.21.37.48,4,4,0.00,260.63,0.00
172.66.197.163,4,4,0.00,260.85,0.00
104.27.201.250,4,4,0.00,260.93,0.00
172.66.155.60,4,4,0.00,260.99,0.00
172.66.192.31,4,4,0.00,261.06,0.00
104.25.32.204,4,4,0.00,261.09,0.00
172.66.193.4,4,4,0.00,261.17,0.00
172.67.55.19,4,4,0.00,261.26,0.00
104.27.29.159,4,4,0.00,261.30,0.00
172.67.4.13,4,4,0.00,261.41,0.00
104.25.9.127,4,4,0.00,261.45,0.00
172.67.145.15,4,4,0.00,261.54,0.00
172.66.194.40,4,4,0.00,261.57,0.00
104.24.3.157,4,4,0.00,261.88,0.00
172.66.195.21,4,4,0.00,261.99,0.00
104.24.14.35,4,4,0.00,262.14,0.00
172.67.69.14,4,4,0.00,262.22,0.00
172.67.74.229,4,4,0.00,262.36,0.00
172.65.108.119,4,4,0.00,262.37,0.00
104.27.25.103,4,4,0.00,262.40,0.00
172.65.110.77,4,4,0.00,262.42,0.00
172.65.112.211,4,4,0.00,262.43,0.00
172.67.1.9,4,4,0.00,262.51,0.00
172.67.23.197,4,4,0.00,262.53,0.00
172.65.184.100,4,4,0.00,262.59,0.00
104.21.33.186,4,4,0.00,262.59,0.00
172.67.225.246,4,4,0.00,262.66,0.00
104.24.13.228,4,4,0.00,262.79,0.00
172.67.0.37,4,4,0.00,262.84,0.00
104.27.198.213,4,4,0.00,262.85,0.00
172.67.227.117,4,4,0.00,262.91,0.00
104.20.52.61,4,4,0.00,262.94,0.00
172.65.22.250,4,4,0.00,262.98,0.00
172.65.23.16,4,4,0.00,262.99,0.00
172.67.187.95,4,4,0.00,263.00,0.00
172.67.143.37,4,4,0.00,263.02,0.00
172.65.107.193,4,4,0.00,263.12,0.00
172.66.154.97,4,4,0.00,263.18,0.00
104.20.6.206,4,4,0.00,263.20,0.00
172.67.50.54,4,4,0.00,263.29,0.00
172.66.31.169,4,4,0.00,263.31,0.00
104.20.142.4,4,4,0.00,263.38,0.00
172.67.54.190,4,4,0.00,263.45,0.00
172.65.111.59,4,4,0.00,263.45,0.00
172.67.142.131,4,4,0.00,263.51,0.00
172.67.31.189,4,4,0.00,263.57,0.00
172.65.21.65,4,4,0.00,263.57,0.00
172.65.106.101,4,4,0.00,263.59,0.00
104.21.25.242,4,4,0.00,263.67,0.00
172.65.24.92,4,4,0.00,263.74,0.00
172.65.17.30,4,4,0.00,263.75,0.00
172.65.109.81,4,4,0.00,263.78,0.00
104.21.27.221,4,4,0.00,263.93,0.00
104.20.51.28,4,4,0.00,263.95,0.00
172.66.152.176,4,4,0.00,263.95,0.00
172.67.175.66,4,4,0.00,264.08,0.00
172.67.180.203,4,4,0.00,264.17,0.00
172.67.134.206,4,4,0.00,264.21,0.00
172.67.132.51,4,4,0.00,264.21,0.00
172.67.139.187,4,4,0.00,264.23,0.00
172.65.176.201,4,4,0.00,264.24,0.00
172.66.153.36,4,4,0.00,264.27,0.00
172.67.135.6,4,4,0.00,264.28,0.00
104.24.167.41,4,4,0.00,264.33,0.00
172.67.249.29,4,4,0.00,264.33,0.00
172.65.182.94,4,4,0.00,264.43,0.00
172.65.128.155,4,4,0.00,264.44,0.00
104.25.68.126,4,4,0.00,264.54,0.00
104.24.200.75,4,4,0.00,264.54,0.00
172.67.141.247,4,4,0.00,264.57,0.00
172.67.218.116,4,4,0.00,264.57,0.00
104.27.122.117,4,4,0.00,264.61,0.00
172.67.131.184,4,4,0.00,264.66,0.00
172.67.53.239,4,4,0.00,264.70,0.00
104.21.62.197,4,4,0.00,264.73,0.00
172.65.183.27,4,4,0.00,264.74,0.00
104.24.227.80,4,4,0.00,264.87,0.00
172.65.170.131,4,4,0.00,264.89,0.00
172.65.174.77,4,4,0.00,265.04,0.00
172.67.176.21,4,4,0.00,265.06,0.00
104.21.11.178,4,4,0.00,265.09,0.00
172.67.209.21,4,4,0.00,265.17,0.00
104.24.166.213,4,4,0.00,265.17,0.00
172.67.179.131,4,4,0.00,265.19,0.00
172.65.139.125,4,4,0.00,265.19,0.00
172.65.166.199,4,4,0.00,265.19,0.00
172.67.224.170,4,4,0.00,265.21,0.00
172.64.137.72,4,4,0.00,265.22,0.00
172.65.5.92,4,4,0.00,265.25,0.00
172.65.9.148,4,4,0.00,265.26,0.00
172.67.21.29,4,4,0.00,265.27,0.00
172.67.178.155,4,4,0.00,265.32,0.00
172.67.22.0,4,4,0.00,265.32,0.00
172.65.129.206,4,4,0.00,265.39,0.00
104.24.255.111,4,4,0.00,265.40,0.00
172.65.137.140,4,4,0.00,265.44,0.00
172.67.171.29,4,4,0.00,265.45,0.00
104.27.124.18,4,4,0.00,265.45,0.00
172.67.211.151,4,4,0.00,265.49,0.00
104.24.143.26,4,4,0.00,265.52,0.00
172.65.181.180,4,4,0.00,265.52,0.00
172.67.170.140,4,4,0.00,265.53,0.00
172.65.157.86,4,4,0.00,265.53,0.00
172.65.179.141,4,4,0.00,265.59,0.00
172.65.178.214,4,4,0.00,265.61,0.00
172.65.3.218,4,4,0.00,265.61,0.00
172.66.151.216,4,4,0.00,265.65,0.00
172.67.168.22,4,4,0.00,265.66,0.00
172.65.92.177,4,4,0.00,265.67,0.00
172.67.20.186,4,4,0.00,265.67,0.00
172.65.158.208,4,4,0.00,265.68,0.00
172.67.174.195,4,4,0.00,265.70,0.00
172.65.142.92,4,4,0.00,265.70,0.00
104.24.222.179,4,4,0.00,265.71,0.00
172.67.165.95,4,4,0.00,265.73,0.00
172.67.16.183,4,4,0.00,265.75,0.00
