IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
172.67.237.152,4,4,0.00,248.24,0.00
172.67.254.139,4,4,0.00,248.48,0.00
172.67.196.112,4,4,0.00,248.49,0.00
172.65.9.62,4,4,0.00,249.20,0.00
172.65.63.5,4,4,0.00,249.28,0.00
172.65.10.45,4,4,0.00,249.29,0.00
104.17.201.130,4,4,0.00,249.64,0.00
172.65.7.70,4,4,0.00,249.84,0.00
172.66.42.83,4,4,0.00,250.05,0.00
172.65.8.136,4,4,0.00,250.10,0.00
172.67.248.161,4,4,0.00,250.59,0.00
172.67.253.171,4,4,0.00,250.62,0.00
172.67.249.247,4,4,0.00,251.37,0.00
172.64.95.56,4,4,0.00,251.58,0.00
162.159.42.172,4,4,0.00,252.41,0.00
172.67.157.6,4,4,0.00,252.50,0.00
172.67.147.141,4,4,0.00,252.70,0.00
172.67.150.69,4,4,0.00,252.76,0.00
172.67.138.170,4,4,0.00,253.02,0.00
104.18.204.59,4,4,0.00,253.14,0.00
172.64.152.25,4,4,0.00,253.27,0.00
172.67.183.209,4,4,0.00,253.29,0.00
162.159.34.52,4,4,0.00,253.33,0.00
172.66.31.154,4,4,0.00,254.09,0.00
104.27.197.106,4,4,0.00,254.10,0.00
172.67.135.153,4,4,0.00,254.30,0.00
172.67.131.50,4,4,0.00,254.55,0.00
172.67.184.73,4,4,0.00,254.59,0.00
198.41.211.227,4,4,0.00,254.62,0.00
172.67.136.129,4,4,0.00,254.66,0.00
162.159.35.175,4,4,0.00,254.69,0.00
104.27.196.15,4,4,0.00,254.77,0.00
172.67.236.237,4,4,0.00,254.79,0.00
172.67.224.133,4,4,0.00,255.03,0.00
172.67.175.232,4,4,0.00,255.11,0.00
172.67.218.47,4,4,0.00,255.27,0.00
172.67.225.12,4,4,0.00,255.28,0.00
172.67.174.166,4,4,0.00,255.43,0.00
172.67.220.113,4,4,0.00,255.44,0.00
172.67.171.216,4,4,0.00,255.57,0.00
172.67.215.30,4,4,0.00,255.60,0.00
172.67.172.11,4,4,0.00,255.77,0.00
172.67.133.156,4,4,0.00,256.10,0.00
172.67.132.235,4,4,0.00,256.22,0.00
172.67.211.89,4,4,0.00,256.25,0.00
104.19.238.0,4,4,0.00,256.59,0.00
162.159.43.102,4,4,0.00,256.74,0.00
172.67.192.74,4,4,0.00,256.75,0.00
172.64.153.64,4,4,0.00,256.84,0.00
172.67.159.101,4,4,0.00,256.95,0.00
172.67.195.68,4,4,0.00,257.09,0.00
172.67.204.78,4,4,0.00,257.35,0.00
172.66.217.171,4,4,0.00,257.96,0.00
104.23.130.127,4,4,0.00,257.98,0.00
172.67.194.189,4,4,0.00,258.58,0.00
172.67.206.132,4,4,0.00,258.67,0.00
172.67.191.118,4,4,0.00,259.03,0.00
172.67.188.45,4,4,0.00,259.28,0.00
172.67.198.33,4,4,0.00,259.29,0.00
172.67.156.228,4,4,0.00,259.33,0.00
172.67.193.184,4,4,0.00,259.37,0.00
104.19.86.22,4,4,0.00,259.49,0.00
104.21.226.237,4,4,0.00,259.63,0.00
104.21.235.15,4,4,0.00,259.68,0.00
104.17.156.170,4,4,0.00,259.89,0.00
104.16.114.217,4,4,0.00,260.04,0.00
172.67.241.59,4,4,0.00,260.14,0.00
172.67.242.95,4,4,0.00,260.70,0.00
104.27.201.157,4,4,0.00,262.05,0.00
104.27.202.57,4,4,0.00,262.13,0.00
104.18.16.127,4,4,0.00,262.32,0.00
172.67.151.20,4,4,0.00,263.01,0.00
172.65.226.185,4,4,0.00,263.22,0.00
172.65.232.30,4,4,0.00,263.37,0.00
172.67.186.67,4,4,0.00,263.98,0.00
172.67.153.48,4,4,0.00,264.42,0.00
104.17.148.252,4,4,0.00,264.42,0.00
172.64.91.102,4,4,0.00,264.70,0.00
172.67.181.167,4,4,0.00,265.80,0.00
172.64.176.58,4,4,0.00,266.66,0.00
172.67.231.70,4,4,0.00,266.84,0.00
104.19.182.172,4,4,0.00,267.27,0.00
172.67.255.68,4,4,0.00,267.39,0.00
104.27.199.16,4,4,0.00,268.91,0.00
104.19.152.22,4,4,0.00,269.23,0.00
104.23.134.139,4,4,0.00,270.25,0.00
172.64.88.24,4,4,0.00,270.62,0.00
104.18.117.140,4,4,0.00,271.19,0.00
104.27.194.79,4,4,0.00,271.70,0.00
162.159.58.188,4,4,0.00,272.15,0.00
104.18.81.84,4,4,0.00,273.28,0.00
104.18.5.34,4,4,0.00,273.64,0.00
104.16.153.23,4,4,0.00,273.79,0.00
104.16.242.67,4,4,0.00,273.80,0.00
104.23.136.30,4,4,0.00,273.96,0.00
162.159.20.42,4,4,0.00,275.10,0.00
104.27.195.9,4,4,0.00,275.24,0.00
104.18.69.70,4,4,0.00,275.43,0.00
172.64.94.123,4,4,0.00,275.48,0.00
162.159.236.175,4,4,0.00,276.03,0.00
104.23.131.253,4,4,0.00,276.84,0.00
104.18.68.73,4,4,0.00,277.13,0.00
104.17.236.8,4,4,0.00,277.67,0.00
104.21.231.73,4,4,0.00,277.69,0.00
104.17.243.251,4,4,0.00,278.09,0.00
104.17.215.51,4,4,0.00,278.21,0.00
104.17.214.181,4,4,0.00,278.22,0.00
104.21.227.235,4,4,0.00,279.16,0.00
172.65.202.134,4,4,0.00,279.31,0.00
104.18.33.216,4,4,0.00,279.50,0.00
104.17.40.203,4,4,0.00,279.79,0.00
104.17.239.103,4,4,0.00,280.00,0.00
104.16.41.82,4,4,0.00,281.07,0.00
104.23.128.89,4,4,0.00,281.21,0.00
104.24.18.114,4,4,0.00,283.92,0.00
104.16.176.26,4,4,0.00,285.47,0.00
104.21.228.126,4,4,0.00,285.89,0.00
172.65.96.51,4,4,0.00,286.20,0.00
172.64.65.237,4,4,0.00,286.40,0.00
104.17.204.221,4,4,0.00,287.90,0.00
172.67.98.48,4,4,0.00,288.44,0.00
104.17.17.54,4,4,0.00,288.46,0.00
172.65.219.228,4,4,0.00,289.32,0.00
172.64.230.214,4,4,0.00,289.63,0.00
104.18.223.80,4,4,0.00,289.98,0.00
104.27.198.194,4,4,0.00,291.10,0.00
172.65.197.52,4,4,0.00,291.50,0.00
162.159.24.62,4,4,0.00,291.77,0.00
104.23.133.6,4,4,0.00,291.80,0.00
104.31.0.31,4,4,0.00,291.94,0.00
104.16.199.183,4,4,0.00,292.67,0.00
104.18.80.215,4,4,0.00,292.87,0.00
104.16.66.66,4,4,0.00,293.15,0.00
172.65.245.162,4,4,0.00,295.72,0.00
162.159.46.77,4,4,0.00,296.06,0.00
104.27.16.89,4,4,0.00,296.65,0.00
104.18.46.169,4,4,0.00,296.72,0.00
162.159.22.152,4,4,0.00,296.94,0.00
104.18.76.20,4,4,0.00,296.99,0.00
172.67.59.118,4,4,0.00,298.21,0.00
104.27.41.202,4,4,0.00,298.24,0.00
172.65.244.177,4,4,0.00,298.33,0.00
162.159.8.170,4,4,0.00,298.35,0.00
104.17.127.16,4,4,0.00,298.38,0.00
104.23.129.231,4,4,0.00,298.44,0.00
104.17.94.132,4,4,0.00,298.82,0.00
104.20.108.6,4,4,0.00,298.90,0.00
104.19.185.97,4,4,0.00,299.63,0.00
104.19.121.53,4,4,0.00,299.78,0.00
104.16.88.33,4,4,0.00,300.14,0.00
104.16.213.209,4,4,0.00,301.11,0.00
172.65.252.41,4,4,0.00,301.19,0.00
104.17.84.107,4,4,0.00,301.46,0.00
172.64.50.22,4,4,0.00,302.05,0.00
104.16.219.98,4,4,0.00,303.11,0.00
104.17.132.113,4,4,0.00,303.92,0.00
104.17.61.219,4,4,0.00,303.98,0.00
104.16.255.88,4,4,0.00,304.14,0.00
190.93.247.123,4,4,0.00,304.24,0.00
104.23.100.34,4,4,0.00,306.41,0.00
172.65.228.187,4,4,0.00,307.20,0.00
104.22.26.39,4,4,0.00,308.07,0.00
104.19.210.90,4,4,0.00,308.83,0.00
104.25.46.225,4,4,0.00,308.84,0.00
104.17.98.143,4,4,0.00,308.89,0.00
172.65.249.201,4,4,0.00,309.29,0.00
104.27.193.175,4,4,0.00,309.50,0.00
104.16.101.77,4,4,0.00,309.60,0.00
104.17.28.49,4,4,0.00,310.02,0.00
104.16.92.34,4,4,0.00,310.32,0.00
172.65.247.159,4,4,0.00,311.10,0.00
104.18.253.87,4,4,0.00,311.18,0.00
172.65.214.89,4,4,0.00,311.73,0.00
104.19.50.106,4,4,0.00,312.01,0.00
172.65.239.41,4,4,0.00,312.03,0.00
104.19.196.37,4,4,0.00,312.99,0.00
104.16.24.76,4,4,0.00,313.43,0.00
104.17.82.65,4,4,0.00,313.66,0.00
172.64.150.40,4,4,0.00,313.89,0.00
172.67.97.118,4,4,0.00,314.78,0.00
172.67.105.217,4,4,0.00,315.27,0.00
104.18.78.7,4,4,0.00,315.39,0.00
104.17.145.230,4,4,0.00,315.68,0.00
104.17.38.17,4,4,0.00,315.71,0.00
172.65.212.109,4,4,0.00,315.93,0.00
104.24.66.76,4,4,0.00,316.16,0.00
172.64.41.21,4,4,0.00,316.75,0.00
172.66.157.13,4,4,0.00,316.87,0.00
172.65.221.57,4,4,0.00,316.98,0.00
104.17.48.18,4,4,0.00,317.03,0.00
104.23.102.184,4,4,0.00,317.44,0.00
172.64.231.55,4,4,0.00,317.60,0.00
104.19.202.1,4,4,0.00,318.70,0.00
104.16.250.210,4,4,0.00,318.79,0.00
172.67.56.214,4,4,0.00,318.84,0.00
172.64.47.181,4,4,0.00,319.04,0.00
104.16.233.238,4,4,0.00,319.27,0.00
104.17.182.101,4,4,0.00,319.39,0.00
104.17.91.157,4,4,0.00,319.41,0.00
104.16.54.55,4,4,0.00,319.63,0.00
104.17.33.29,4,4,0.00,319.78,0.00
104.19.179.187,4,4,0.00,319.87,0.00
104.17.131.248,4,4,0.00,319.89,0.00
104.17.67.103,4,4,0.00,320.06,0.00
104.27.80.210,4,4,0.00,320.37,0.00
104.16.172.251,4,4,0.00,320.53,0.00
104.19.189.149,4,4,0.00,320.59,0.00
104.16.205.129,4,4,0.00,320.68,0.00
104.17.66.71,4,4,0.00,320.90,0.00
104.23.127.44,4,4,0.00,321.95,0.00
104.18.11.12,4,4,0.00,322.00,0.00
104.19.58.198,4,4,0.00,322.07,0.00
162.159.128.145,4,4,0.00,322.30,0.00
104.19.118.94,4,4,0.00,322.91,0.00
104.17.106.93,4,4,0.00,323.21,0.00
172.64.52.217,4,4,0.00,323.38,0.00
104.17.139.16,4,4,0.00,323.67,0.00
172.66.147.119,4,4,0.00,323.77,0.00
104.17.104.110,4,4,0.00,323.81,0.00
104.18.40.92,4,4,0.00,323.94,0.00
172.65.143.222,4,4,0.00,324.94,0.00
104.17.29.8,4,4,0.00,324.96,0.00
104.27.48.97,4,4,0.00,325.14,0.00
172.65.155.188,4,4,0.00,325.46,0.00
172.65.198.183,4,4,0.00,325.74,0.00
172.64.46.158,4,4,0.00,325.78,0.00
172.65.207.223,4,4,0.00,325.88,0.00
162.159.57.238,4,4,0.00,325.92,0.00
104.18.187.9,4,4,0.00,326.37,0.00
162.159.49.92,4,4,0.00,326.37,0.00
104.17.169.74,4,4,0.00,326.38,0.00
104.16.214.212,4,4,0.00,326.44,0.00
172.64.69.137,4,4,0.00,326.74,0.00
104.17.255.13,4,4,0.00,326.84,0.00
172.65.242.208,4,4,0.00,326.93,0.00
104.16.228.53,4,4,0.00,326.99,0.00
172.67.111.82,4,4,0.00,327.21,0.00
104.20.60.188,4,4,0.00,327.28,0.00
172.65.83.209,4,4,0.00,327.60,0.00
104.17.95.132,4,4,0.00,328.28,0.00
172.65.194.10,4,4,0.00,328.63,0.00
104.18.8.179,4,4,0.00,328.67,0.00
104.16.122.203,4,4,0.00,329.20,0.00
108.162.196.89,4,4,0.00,329.50,0.00
104.17.39.87,4,4,0.00,329.81,0.00
172.65.229.105,4,4,0.00,329.84,0.00
172.64.68.98,4,4,0.00,330.06,0.00
104.17.242.1,4,4,0.00,330.25,0.00
104.19.83.12,4,4,0.00,330.27,0.00
104.17.186.194,4,4,0.00,330.39,0.00
104.19.87.34,4,4,0.00,330.58,0.00
104.25.187.232,4,4,0.00,330.80,0.00
172.67.42.103,4,4,0.00,331.63,0.00
104.19.75.90,4,4,0.00,331.75,0.00
172.65.236.253,4,4,0.00,331.80,0.00
104.17.72.118,4,4,0.00,332.11,0.00
162.159.51.25,4,4,0.00,332.32,0.00
104.16.58.10,4,4,0.00,332.43,0.00
172.64.38.58,4,4,0.00,332.50,0.00
162.159.56.197,4,4,0.00,332.77,0.00
104.17.247.152,4,4,0.00,332.86,0.00
104.16.45.185,4,4,0.00,332.96,0.00
172.64.36.95,4,4,0.00,333.17,0.00
172.65.230.248,4,4,0.00,333.28,0.00
172.64.33.211,4,4,0.00,333.34,0.00
172.65.103.252,4,4,0.00,333.39,0.00
104.16.20.53,4,4,0.00,334.39,0.00
104.16.71.77,4,4,0.00,334.49,0.00
104.16.254.170,4,4,0.00,334.66,0.00
104.16.11.82,4,4,0.00,334.74,0.00
172.65.213.189,4,4,0.00,334.76,0.00
104.17.163.142,4,4,0.00,335.05,0.00
104.17.180.114,4,4,0.00,335.14,0.00
104.16.2.159,4,4,0.00,335.24,0.00
104.18.52.88,4,4,0.00,335.27,0.00
172.67.127.87,4,4,0.00,335.97,0.00
104.17.157.31,4,4,0.00,336.05,0.00
172.65.220.11,4,4,0.00,336.57,0.00
172.65.69.190,4,4,0.00,337.06,0.00
162.159.10.124,4,4,0.00,337.58,0.00
104.27.24.124,4,4,0.00,337.65,0.00
104.17.235.53,4,4,0.00,337.88,0.00
162.159.17.246,4,4,0.00,338.03,0.00
104.23.108.36,4,4,0.00,338.13,0.00
104.17.42.54,4,4,0.00,338.22,0.00
104.19.158.209,4,4,0.00,338.24,0.00
104.23.119.155,4,4,0.00,338.67,0.00
104.17.73.113,4,4,0.00,338.73,0.00
104.16.240.76,4,4,0.00,338.83,0.00
172.65.84.122,4,4,0.00,338.91,0.00
172.66.44.213,4,4,0.00,339.01,0.00
104.19.173.237,4,4,0.00,339.09,0.00
104.20.207.166,4,4,0.00,339.24,0.00
104.19.51.20,4,4,0.00,339.44,0.00
104.27.83.36,4,4,0.00,339.73,0.00
172.67.85.94,4,4,0.00,339.74,0.00
104.23.113.13,4,4,0.00,339.92,0.00
104.17.70.181,4,4,0.00,340.37,0.00
104.19.209.42,4,4,0.00,340.72,0.00
104.16.170.75,4,4,0.00,341.06,0.00
104.24.247.135,4,4,0.00,341.11,0.00
172.65.150.58,4,4,0.00,341.26,0.00
104.25.9.56,4,4,0.00,341.43,0.00
104.16.49.49,4,4,0.00,341.63,0.00
104.19.201.4,4,4,0.00,341.77,0.00
104.18.66.107,4,4,0.00,342.12,0.00
104.17.176.59,4,4,0.00,342.68,0.00
104.20.133.126,4,4,0.00,342.83,0.00
104.27.66.172,4,4,0.00,343.31,0.00
104.17.217.214,4,4,0.00,343.50,0.00
172.65.137.122,4,4,0.00,343.88,0.00
172.65.208.201,4,4,0.00,344.01,0.00
104.17.59.96,4,4,0.00,344.04,0.00
172.65.92.248,4,4,0.00,344.23,0.00
104.17.43.60,4,4,0.00,344.37,0.00
104.17.62.44,4,4,0.00,344.37,0.00
104.18.3.247,4,4,0.00,344.53,0.00
172.65.114.31,4,4,0.00,345.08,0.00
172.65.254.177,4,4,0.00,345.14,0.00
172.65.255.20,4,4,0.00,345.54,0.00
104.17.85.244,4,4,0.00,346.02,0.00
104.17.6.217,4,4,0.00,346.69,0.00
172.65.191.136,4,4,0.00,346.74,0.00
172.65.164.228,4,4,0.00,347.04,0.00
104.17.77.72,4,4,0.00,347.45,0.00
172.65.196.227,4,4,0.00,347.46,0.00
104.17.137.230,4,4,0.00,347.74,0.00
172.65.199.9,4,4,0.00,347.89,0.00
104.17.69.145,4,4,0.00,348.08,0.00
162.159.19.22,4,4,0.00,348.57,0.00
162.159.27.245,4,4,0.00,348.60,0.00
162.159.130.155,4,4,0.00,348.68,0.00
162.159.12.220,4,4,0.00,348.76,0.00
172.65.193.193,4,4,0.00,348.78,0.00
104.27.64.39,4,4,0.00,349.53,0.00
104.19.190.42,4,4,0.00,349.74,0.00
104.17.57.27,4,4,0.00,349.75,0.00
104.19.197.238,4,4,0.00,349.90,0.00
104.17.245.184,4,4,0.00,350.38,0.00
172.65.88.173,4,4,0.00,350.52,0.00
172.65.216.101,4,4,0.00,350.57,0.00
172.65.241.176,4,4,0.00,351.05,0.00
104.20.208.129,4,4,0.00,351.19,0.00
162.159.9.35,4,4,0.00,351.27,0.00
172.65.227.208,4,4,0.00,351.65,0.00
104.18.2.9,4,4,0.00,351.85,0.00
104.16.210.98,4,4,0.00,351.90,0.00
172.66.40.226,4,4,0.00,351.92,0.00
172.65.162.19,4,4,0.00,352.56,0.00
104.16.222.198,4,4,0.00,353.09,0.00
104.17.252.14,4,4,0.00,353.10,0.00
104.24.172.153,4,4,0.00,353.26,0.00
104.24.90.240,4,4,0.00,353.73,0.00
104.19.65.91,4,4,0.00,354.07,0.00
104.16.220.241,4,4,0.00,354.17,0.00
104.16.251.211,4,4,0.00,354.25,0.00
104.27.1.143,4,4,0.00,354.43,0.00
104.18.82.91,4,4,0.00,354.47,0.00
104.16.190.34,4,4,0.00,354.69,0.00
104.17.4.25,4,4,0.00,355.02,0.00
104.16.6.135,4,4,0.00,355.11,0.00
104.18.101.114,4,4,0.00,355.16,0.00
172.65.217.82,4,4,0.00,355.57,0.00
104.20.96.131,4,4,0.00,355.79,0.00
104.17.134.222,4,4,0.00,356.56,0.00
172.67.61.163,4,4,0.00,356.63,0.00
172.64.49.149,4,4,0.00,356.99,0.00
104.17.126.135,4,4,0.00,357.08,0.00
104.19.186.194,4,4,0.00,357.99,0.00
162.159.23.138,4,4,0.00,358.14,0.00
104.17.160.78,4,4,0.00,358.27,0.00
172.64.35.133,4,4,0.00,358.45,0.00
104.22.3.89,4,4,0.00,358.93,0.00
104.19.192.212,4,4,0.00,359.38,0.00
104.22.27.150,4,4,0.00,359.41,0.00
104.17.54.200,4,4,0.00,359.54,0.00
104.23.109.34,4,4,0.00,359.66,0.00
172.65.122.176,4,4,0.00,360.39,0.00
104.17.64.235,4,4,0.00,360.41,0.00
104.17.99.199,4,4,0.00,360.46,0.00
104.16.253.146,4,4,0.00,360.62,0.00
104.17.97.120,4,4,0.00,360.63,0.00
104.18.74.21,4,4,0.00,360.63,0.00
104.20.59.208,4,4,0.00,361.04,0.00
104.17.100.240,4,4,0.00,361.05,0.00
104.19.69.200,4,4,0.00,361.14,0.00
104.16.28.110,4,4,0.00,361.30,0.00
104.26.0.157,4,4,0.00,361.31,0.00
104.19.84.35,4,4,0.00,361.33,0.00
104.25.8.135,4,4,0.00,361.53,0.00
172.64.146.100,4,4,0.00,361.56,0.00
172.67.46.189,4,4,0.00,361.94,0.00
104.16.212.171,4,4,0.00,362.04,0.00
104.19.193.171,4,4,0.00,362.13,0.00
104.16.209.231,4,4,0.00,362.35,0.00
104.16.232.2,4,4,0.00,363.17,0.00
172.65.128.218,4,4,0.00,363.23,0.00
104.17.3.140,4,4,0.00,363.40,0.00
104.16.237.54,4,4,0.00,363.48,0.00
104.17.20.173,4,4,0.00,363.99,0.00
104.17.75.17,4,4,0.00,364.71,0.00
104.17.135.154,4,4,0.00,365.07,0.00
104.24.32.75,4,4,0.00,365.89,0.00
172.65.147.191,4,4,0.00,365.93,0.00
172.65.145.33,4,4,0.00,366.08,0.00
104.24.227.237,4,4,0.00,366.59,0.00
104.16.246.191,4,4,0.00,366.63,0.00
104.22.21.169,4,4,0.00,367.32,0.00
172.65.233.155,4,4,0.00,367.89,0.00
104.17.151.88,4,4,0.00,367.98,0.00
172.67.11.197,4,4,0.00,368.08,0.00
104.16.244.159,4,4,0.00,368.40,0.00
104.22.23.117,4,4,0.00,368.69,0.00
104.25.162.138,4,4,0.00,369.17,0.00
172.65.192.35,4,4,0.00,369.27,0.00
162.159.21.88,4,4,0.00,369.29,0.00
104.16.109.231,4,4,0.00,369.56,0.00
172.65.138.106,4,4,0.00,369.76,0.00
162.159.129.201,4,4,0.00,369.77,0.00
162.159.25.3,4,4,0.00,370.13,0.00
104.22.1.99,4,4,0.00,370.16,0.00
190.93.246.68,4,4,0.00,370.29,0.00
104.17.117.175,4,4,0.00,370.32,0.00
172.65.223.163,4,4,0.00,370.58,0.00
172.65.119.15,4,4,0.00,370.59,0.00
162.159.11.13,4,4,0.00,370.67,0.00
