IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
172.67.157.91,4,4,0.00,241.69,0.00
172.67.17.199,4,4,0.00,241.71,0.00
172.65.165.103,4,4,0.00,241.84,0.00
172.67.88.29,4,4,0.00,242.37,0.00
172.67.130.20,4,4,0.00,243.24,0.00
104.19.65.103,4,4,0.00,243.45,0.00
104.25.242.64,4,4,0.00,243.53,0.00
172.65.7.24,4,4,0.00,243.54,0.00
172.65.10.88,4,4,0.00,243.54,0.00
172.65.8.98,4,4,0.00,243.70,0.00
172.65.155.146,4,4,0.00,243.82,0.00
172.65.9.57,4,4,0.00,243.82,0.00
172.67.216.150,4,4,0.00,243.90,0.00
172.67.71.122,4,4,0.00,243.99,0.00
104.20.208.106,4,4,0.00,244.00,0.00
104.20.61.156,4,4,0.00,244.20,0.00
172.65.92.118,4,4,0.00,244.23,0.00
104.26.8.154,4,4,0.00,244.59,0.00
172.67.85.203,4,4,0.00,244.61,0.00
172.65.179.218,4,4,0.00,244.64,0.00
172.64.154.57,4,4,0.00,244.64,0.00
172.67.43.0,4,4,0.00,244.68,0.00
104.25.54.1,4,4,0.00,244.72,0.00
104.19.101.104,4,4,0.00,244.78,0.00
172.65.124.156,4,4,0.00,244.93,0.00
172.65.156.138,4,4,0.00,244.93,0.00
172.65.63.99,4,4,0.00,244.96,0.00
172.67.15.203,4,4,0.00,245.06,0.00
172.66.148.129,4,4,0.00,245.06,0.00
172.65.150.1,4,4,0.00,245.10,0.00
104.20.167.231,4,4,0.00,245.11,0.00
172.65.149.21,4,4,0.00,245.13,0.00
172.65.15.209,4,4,0.00,245.16,0.00
172.67.185.28,4,4,0.00,245.35,0.00
104.24.191.20,4,4,0.00,245.38,0.00
104.27.23.4,4,4,0.00,245.40,0.00
104.27.10.67,4,4,0.00,245.43,0.00
172.67.242.221,4,4,0.00,245.45,0.00
172.65.191.162,4,4,0.00,245.55,0.00
172.67.255.132,4,4,0.00,245.55,0.00
172.67.42.29,4,4,0.00,245.65,0.00
104.27.112.162,4,4,0.00,245.70,0.00
104.25.28.190,4,4,0.00,245.79,0.00
172.66.130.254,4,4,0.00,245.95,0.00
172.65.146.101,4,4,0.00,246.05,0.00
172.66.136.199,4,4,0.00,246.05,0.00
172.67.12.150,4,4,0.00,246.16,0.00
172.67.114.83,4,4,0.00,246.19,0.00
172.65.185.160,4,4,0.00,246.35,0.00
104.27.124.35,4,4,0.00,246.38,0.00
104.27.18.65,4,4,0.00,246.42,0.00
104.24.252.18,4,4,0.00,246.45,0.00
172.67.10.244,4,4,0.00,246.54,0.00
172.65.123.103,4,4,0.00,246.55,0.00
172.65.153.180,4,4,0.00,246.60,0.00
172.65.187.137,4,4,0.00,246.61,0.00
172.66.135.29,4,4,0.00,246.62,0.00
172.65.135.138,4,4,0.00,246.81,0.00
104.27.17.239,4,4,0.00,246.84,0.00
172.65.142.253,4,4,0.00,246.91,0.00
104.27.4.162,4,4,0.00,246.91,0.00
172.67.100.176,4,4,0.00,247.00,0.00
104.27.114.228,4,4,0.00,247.18,0.00
172.67.241.6,4,4,0.00,247.22,0.00
104.27.15.84,4,4,0.00,247.23,0.00
172.67.106.103,4,4,0.00,247.26,0.00
172.67.213.115,4,4,0.00,247.31,0.00
172.67.232.235,4,4,0.00,247.32,0.00
172.67.215.167,4,4,0.00,247.32,0.00
172.67.102.250,4,4,0.00,247.34,0.00
172.67.247.66,4,4,0.00,247.37,0.00
172.67.246.217,4,4,0.00,247.37,0.00
104.17.146.3,4,4,0.00,247.37,0.00
172.67.206.169,4,4,0.00,247.43,0.00
172.67.235.224,4,4,0.00,247.44,0.00
172.67.209.89,4,4,0.00,247.45,0.00
172.67.214.135,4,4,0.00,247.45,0.00
104.27.8.223,4,4,0.00,247.51,0.00
172.67.240.30,4,4,0.00,247.53,0.00
172.67.250.131,4,4,0.00,247.53,0.00
172.67.207.46,4,4,0.00,247.59,0.00
104.20.55.183,4,4,0.00,247.60,0.00
172.67.210.75,4,4,0.00,247.63,0.00
104.24.45.252,4,4,0.00,247.67,0.00
172.67.230.109,4,4,0.00,247.67,0.00
172.67.233.253,4,4,0.00,247.67,0.00
172.67.83.167,4,4,0.00,247.69,0.00
172.65.25.3,4,4,0.00,247.72,0.00
172.67.99.220,4,4,0.00,247.73,0.00
172.67.212.94,4,4,0.00,247.76,0.00
172.67.124.159,4,4,0.00,247.78,0.00
172.67.227.42,4,4,0.00,247.80,0.00
172.67.127.154,4,4,0.00,247.81,0.00
172.65.21.134,4,4,0.00,247.82,0.00
172.67.30.58,4,4,0.00,247.83,0.00
172.65.17.34,4,4,0.00,247.85,0.00
172.66.128.85,4,4,0.00,247.95,0.00
172.67.237.33,4,4,0.00,247.96,0.00
172.65.176.14,4,4,0.00,247.97,0.00
172.65.19.19,4,4,0.00,247.98,0.00
172.65.24.53,4,4,0.00,247.98,0.00
172.67.125.198,4,4,0.00,248.03,0.00
172.67.61.81,4,4,0.00,248.08,0.00
172.65.23.60,4,4,0.00,248.11,0.00
172.65.22.190,4,4,0.00,248.11,0.00
172.66.169.55,4,4,0.00,248.11,0.00
172.67.183.189,4,4,0.00,248.12,0.00
172.65.134.251,4,4,0.00,248.12,0.00
172.65.27.187,4,4,0.00,248.14,0.00
172.65.20.67,4,4,0.00,248.15,0.00
172.65.26.64,4,4,0.00,248.17,0.00
172.65.38.117,4,4,0.00,248.18,0.00
172.65.43.108,4,4,0.00,248.21,0.00
172.65.41.156,4,4,0.00,248.24,0.00
172.66.211.10,4,4,0.00,248.27,0.00
172.65.42.48,4,4,0.00,248.38,0.00
172.67.182.53,4,4,0.00,248.49,0.00
172.67.181.186,4,4,0.00,248.49,0.00
104.19.33.64,4,4,0.00,248.50,0.00
172.65.40.11,4,4,0.00,248.52,0.00
172.65.56.12,4,4,0.00,248.63,0.00
172.66.162.177,4,4,0.00,248.65,0.00
172.65.55.141,4,4,0.00,248.66,0.00
104.22.60.206,4,4,0.00,248.69,0.00
172.65.143.100,4,4,0.00,248.72,0.00
104.25.38.232,4,4,0.00,248.77,0.00
172.65.50.189,4,4,0.00,248.78,0.00
172.65.52.231,4,4,0.00,248.78,0.00
172.65.57.95,4,4,0.00,248.80,0.00
172.65.53.173,4,4,0.00,248.91,0.00
172.67.63.80,4,4,0.00,248.94,0.00
104.20.70.211,4,4,0.00,248.95,0.00
104.24.168.183,4,4,0.00,249.03,0.00
172.65.48.172,4,4,0.00,249.05,0.00
172.65.49.222,4,4,0.00,249.06,0.00
172.65.51.180,4,4,0.00,249.08,0.00
104.19.8.187,4,4,0.00,249.12,0.00
172.67.158.1,4,4,0.00,249.13,0.00
172.67.180.69,4,4,0.00,249.17,0.00
172.65.133.147,4,4,0.00,249.17,0.00
172.65.58.198,4,4,0.00,249.25,0.00
172.67.84.96,4,4,0.00,249.29,0.00
104.27.14.246,4,4,0.00,249.31,0.00
172.67.172.254,4,4,0.00,249.38,0.00
172.67.178.3,4,4,0.00,249.39,0.00
172.67.176.5,4,4,0.00,249.39,0.00
172.67.38.213,4,4,0.00,249.48,0.00
172.65.54.18,4,4,0.00,249.54,0.00
172.67.159.211,4,4,0.00,249.55,0.00
172.67.166.69,4,4,0.00,249.55,0.00
172.67.170.51,4,4,0.00,249.56,0.00
172.67.118.90,4,4,0.00,249.68,0.00
104.25.108.7,4,4,0.00,249.78,0.00
104.24.211.46,4,4,0.00,249.78,0.00
172.67.101.212,4,4,0.00,249.82,0.00
172.67.164.52,4,4,0.00,249.85,0.00
104.20.94.101,4,4,0.00,249.92,0.00
172.67.81.209,4,4,0.00,249.95,0.00
172.67.167.247,4,4,0.00,250.00,0.00
172.67.193.24,4,4,0.00,250.00,0.00
172.67.197.85,4,4,0.00,250.00,0.00
172.67.175.236,4,4,0.00,250.01,0.00
104.26.13.61,4,4,0.00,250.06,0.00
172.65.121.93,4,4,0.00,250.07,0.00
172.66.210.60,4,4,0.00,250.08,0.00
172.67.194.62,4,4,0.00,250.10,0.00
172.67.201.52,4,4,0.00,250.13,0.00
172.67.202.194,4,4,0.00,250.20,0.00
172.67.196.46,4,4,0.00,250.26,0.00
172.67.200.208,4,4,0.00,250.27,0.00
172.67.60.187,4,4,0.00,250.42,0.00
172.66.201.203,4,4,0.00,250.43,0.00
172.67.195.5,4,4,0.00,250.44,0.00
172.67.198.171,4,4,0.00,250.44,0.00
104.21.219.224,4,4,0.00,250.66,0.00
104.25.106.57,4,4,0.00,250.71,0.00
172.66.195.44,4,4,0.00,250.79,0.00
104.24.50.66,4,4,0.00,250.83,0.00
104.27.68.77,4,4,0.00,250.96,0.00
172.67.122.183,4,4,0.00,251.01,0.00
172.67.82.93,4,4,0.00,251.10,0.00
172.67.52.79,4,4,0.00,251.11,0.00
104.24.164.15,4,4,0.00,251.14,0.00
104.27.60.111,4,4,0.00,251.16,0.00
104.27.7.140,4,4,0.00,251.39,0.00
104.25.43.143,4,4,0.00,251.40,0.00
172.67.96.205,4,4,0.00,251.45,0.00
172.67.112.184,4,4,0.00,251.97,0.00
104.20.52.208,4,4,0.00,252.02,0.00
104.27.5.11,4,4,0.00,252.27,0.00
172.67.67.212,4,4,0.00,252.33,0.00
104.27.40.36,4,4,0.00,252.64,0.00
172.66.154.117,4,4,0.00,252.64,0.00
172.66.198.177,4,4,0.00,252.66,0.00
172.66.160.209,4,4,0.00,252.67,0.00
172.66.204.44,4,4,0.00,252.69,0.00
104.20.238.25,4,4,0.00,252.83,0.00
104.25.252.117,4,4,0.00,252.93,0.00
104.20.235.154,4,4,0.00,253.01,0.00
172.67.95.29,4,4,0.00,253.04,0.00
104.20.229.78,4,4,0.00,253.12,0.00
172.67.156.79,4,4,0.00,253.41,0.00
172.67.153.14,4,4,0.00,253.43,0.00
172.67.25.75,4,4,0.00,253.53,0.00
172.67.152.124,4,4,0.00,253.55,0.00
172.67.155.73,4,4,0.00,253.56,0.00
104.24.135.248,4,4,0.00,253.61,0.00
172.67.150.211,4,4,0.00,253.67,0.00
172.67.147.102,4,4,0.00,253.69,0.00
172.67.141.170,4,4,0.00,253.69,0.00
172.67.136.132,4,4,0.00,253.69,0.00
172.67.135.103,4,4,0.00,253.69,0.00
104.27.195.251,4,4,0.00,253.70,0.00
172.67.134.161,4,4,0.00,253.75,0.00
172.67.98.122,4,4,0.00,253.75,0.00
172.67.145.20,4,4,0.00,253.86,0.00
172.67.144.27,4,4,0.00,253.86,0.00
172.67.139.0,4,4,0.00,254.00,0.00
172.67.49.226,4,4,0.00,254.10,0.00
172.67.97.103,4,4,0.00,254.14,0.00
172.65.111.21,4,4,0.00,254.15,0.00
172.65.127.167,4,4,0.00,254.33,0.00
172.67.221.0,4,4,0.00,254.47,0.00
172.66.156.108,4,4,0.00,254.47,0.00
104.24.129.167,4,4,0.00,254.50,0.00
172.66.141.156,4,4,0.00,254.59,0.00
172.67.222.151,4,4,0.00,254.63,0.00
172.66.145.161,4,4,0.00,254.66,0.00
172.67.225.42,4,4,0.00,254.76,0.00
104.27.19.126,4,4,0.00,254.86,0.00
172.66.199.56,4,4,0.00,254.87,0.00
172.67.37.130,4,4,0.00,254.91,0.00
104.24.43.228,4,4,0.00,254.93,0.00
172.65.116.0,4,4,0.00,255.02,0.00
104.27.194.78,4,4,0.00,255.02,0.00
104.27.31.227,4,4,0.00,255.03,0.00
104.25.156.251,4,4,0.00,255.03,0.00
172.66.140.194,4,4,0.00,255.05,0.00
172.66.173.114,4,4,0.00,255.10,0.00
104.24.22.99,4,4,0.00,255.11,0.00
104.22.52.163,4,4,0.00,255.16,0.00
172.67.35.95,4,4,0.00,255.18,0.00
162.159.34.73,4,4,0.00,255.31,0.00
104.27.41.33,4,4,0.00,255.43,0.00
104.25.0.245,4,4,0.00,255.46,0.00
104.27.109.178,4,4,0.00,255.54,0.00
172.67.50.223,4,4,0.00,255.69,0.00
104.27.97.244,4,4,0.00,255.86,0.00
172.65.161.251,4,4,0.00,255.86,0.00
172.66.200.246,4,4,0.00,255.92,0.00
104.24.3.184,4,4,0.00,255.92,0.00
104.20.65.97,4,4,0.00,256.01,0.00
172.65.147.47,4,4,0.00,256.03,0.00
172.66.159.46,4,4,0.00,256.14,0.00
104.27.43.94,4,4,0.00,256.22,0.00
172.65.114.55,4,4,0.00,256.25,0.00
172.64.65.67,4,4,0.00,256.37,0.00
172.66.152.250,4,4,0.00,256.43,0.00
172.65.160.98,4,4,0.00,256.48,0.00
172.67.22.98,4,4,0.00,256.49,0.00
104.27.46.135,4,4,0.00,256.53,0.00
172.67.59.144,4,4,0.00,256.60,0.00
104.24.4.165,4,4,0.00,256.64,0.00
104.25.3.54,4,4,0.00,256.74,0.00
104.27.107.144,4,4,0.00,256.96,0.00
172.67.34.237,4,4,0.00,256.97,0.00
172.66.137.155,4,4,0.00,256.99,0.00
104.27.117.4,4,4,0.00,257.02,0.00
104.16.225.235,4,4,0.00,257.02,0.00
104.24.243.108,4,4,0.00,257.04,0.00
104.24.132.234,4,4,0.00,257.05,0.00
172.65.162.36,4,4,0.00,257.06,0.00
104.20.209.58,4,4,0.00,257.06,0.00
104.24.78.97,4,4,0.00,257.07,0.00
172.65.158.148,4,4,0.00,257.20,0.00
104.24.134.127,4,4,0.00,257.27,0.00
172.65.79.116,4,4,0.00,257.40,0.00
104.25.251.217,4,4,0.00,257.41,0.00
104.20.197.158,4,4,0.00,257.42,0.00
172.67.93.240,4,4,0.00,257.43,0.00
172.67.46.84,4,4,0.00,257.43,0.00
104.22.79.166,4,4,0.00,257.47,0.00
172.66.153.193,4,4,0.00,257.52,0.00
104.20.201.63,4,4,0.00,257.56,0.00
172.66.172.227,4,4,0.00,257.57,0.00
104.20.189.194,4,4,0.00,257.66,0.00
104.27.59.78,4,4,0.00,257.68,0.00
104.25.253.253,4,4,0.00,257.75,0.00
172.66.155.235,4,4,0.00,257.79,0.00
104.27.28.243,4,4,0.00,257.80,0.00
104.16.212.122,4,4,0.00,257.80,0.00
172.65.105.90,4,4,0.00,257.86,0.00
104.20.154.40,4,4,0.00,257.94,0.00
104.20.78.201,4,4,0.00,257.95,0.00
172.65.139.52,4,4,0.00,257.98,0.00
172.67.111.102,4,4,0.00,257.99,0.00
172.65.183.198,4,4,0.00,258.00,0.00
172.65.171.47,4,4,0.00,258.00,0.00
104.26.11.84,4,4,0.00,258.06,0.00
104.20.202.204,4,4,0.00,258.13,0.00
172.66.149.80,4,4,0.00,258.16,0.00
104.20.204.59,4,4,0.00,258.16,0.00
104.24.157.239,4,4,0.00,258.31,0.00
104.27.37.225,4,4,0.00,258.38,0.00
172.67.24.11,4,4,0.00,258.44,0.00
104.27.49.124,4,4,0.00,258.44,0.00
172.65.118.29,4,4,0.00,258.45,0.00
104.22.75.226,4,4,0.00,258.55,0.00
172.66.146.188,4,4,0.00,258.56,0.00
104.22.77.116,4,4,0.00,258.57,0.00
104.24.32.144,4,4,0.00,258.60,0.00
172.67.91.176,4,4,0.00,258.65,0.00
104.27.11.213,4,4,0.00,258.67,0.00
172.65.73.166,4,4,0.00,258.72,0.00
104.26.4.193,4,4,0.00,258.73,0.00
104.27.197.237,4,4,0.00,258.81,0.00
172.65.136.105,4,4,0.00,258.81,0.00
104.27.118.82,4,4,0.00,258.85,0.00
104.25.14.145,4,4,0.00,258.88,0.00
172.67.11.34,4,4,0.00,258.96,0.00
104.22.76.51,4,4,0.00,258.96,0.00
104.27.121.28,4,4,0.00,259.04,0.00
104.27.207.29,4,4,0.00,259.20,0.00
172.65.172.13,4,4,0.00,259.21,0.00
104.24.241.115,4,4,0.00,259.26,0.00
172.65.78.121,4,4,0.00,259.36,0.00
104.24.31.26,4,4,0.00,259.37,0.00
104.20.58.8,4,4,0.00,259.40,0.00
104.24.158.35,4,4,0.00,259.43,0.00
172.65.180.85,4,4,0.00,259.47,0.00
104.27.123.175,4,4,0.00,259.48,0.00
104.27.101.246,4,4,0.00,259.50,0.00
104.20.60.66,4,4,0.00,259.53,0.00
172.66.167.131,4,4,0.00,259.53,0.00
172.65.145.78,4,4,0.00,259.57,0.00
104.27.111.222,4,4,0.00,259.64,0.00
172.66.31.214,4,4,0.00,259.67,0.00
172.65.80.121,4,4,0.00,259.72,0.00
104.23.105.144,4,4,0.00,259.72,0.00
104.27.98.216,4,4,0.00,259.78,0.00
172.67.31.18,4,4,0.00,259.78,0.00
104.24.35.248,4,4,0.00,259.78,0.00
172.66.144.205,4,4,0.00,259.82,0.00
172.67.110.36,4,4,0.00,259.82,0.00
172.67.66.28,4,4,0.00,259.86,0.00
104.27.16.125,4,4,0.00,259.87,0.00
172.65.174.125,4,4,0.00,259.89,0.00
104.25.65.47,4,4,0.00,259.90,0.00
172.67.92.253,4,4,0.00,259.95,0.00
172.67.4.198,4,4,0.00,259.95,0.00
172.67.28.90,4,4,0.00,259.95,0.00
104.25.8.92,4,4,0.00,259.97,0.00
104.27.96.129,4,4,0.00,259.98,0.00
172.64.50.81,4,4,0.00,260.04,0.00
104.20.211.48,4,4,0.00,260.11,0.00
172.65.189.216,4,4,0.00,260.12,0.00
104.20.199.188,4,4,0.00,260.14,0.00
172.67.41.220,4,4,0.00,260.16,0.00
172.67.19.222,4,4,0.00,260.17,0.00
104.27.206.135,4,4,0.00,260.26,0.00
104.22.56.250,4,4,0.00,260.29,0.00
172.67.27.63,4,4,0.00,260.30,0.00
104.20.244.207,4,4,0.00,260.37,0.00
172.65.89.224,4,4,0.00,260.38,0.00
104.26.5.1,4,4,0.00,260.40,0.00
172.67.48.249,4,4,0.00,260.42,0.00
141.101.113.46,4,4,0.00,260.50,0.00
172.66.214.17,4,4,0.00,260.53,0.00
172.65.108.14,4,4,0.00,260.54,0.00
104.27.36.175,4,4,0.00,260.55,0.00
172.65.120.245,4,4,0.00,260.62,0.00
172.67.79.188,4,4,0.00,260.62,0.00
104.22.55.118,4,4,0.00,260.63,0.00
172.65.106.58,4,4,0.00,260.66,0.00
172.66.150.170,4,4,0.00,260.71,0.00
104.24.18.175,4,4,0.00,260.76,0.00
104.27.119.230,4,4,0.00,260.79,0.00
104.25.27.120,4,4,0.00,260.86,0.00
104.22.68.116,4,4,0.00,260.88,0.00
104.24.177.79,4,4,0.00,260.91,0.00
104.27.200.202,4,4,0.00,260.92,0.00
172.67.109.193,4,4,0.00,261.00,0.00
172.67.77.174,4,4,0.00,261.01,0.00
172.65.163.43,4,4,0.00,261.04,0.00
104.27.53.239,4,4,0.00,261.04,0.00
172.65.94.163,4,4,0.00,261.06,0.00
104.20.175.177,4,4,0.00,261.11,0.00
172.65.109.111,4,4,0.00,261.12,0.00
104.22.34.213,4,4,0.00,261.12,0.00
104.25.23.89,4,4,0.00,261.16,0.00
104.22.73.250,4,4,0.00,261.17,0.00
172.65.122.149,4,4,0.00,261.21,0.00
172.65.188.64,4,4,0.00,261.25,0.00
104.24.192.61,4,4,0.00,261.26,0.00
172.65.99.179,4,4,0.00,261.27,0.00
104.27.125.19,4,4,0.00,261.38,0.00
172.65.190.158,4,4,0.00,261.39,0.00
172.65.132.109,4,4,0.00,261.40,0.00
172.67.90.176,4,4,0.00,261.41,0.00
104.27.27.11,4,4,0.00,261.42,0.00
104.27.30.82,4,4,0.00,261.43,0.00
172.65.159.147,4,4,0.00,261.52,0.00
172.67.58.89,4,4,0.00,261.57,0.00
172.66.171.30,4,4,0.00,261.59,0.00
104.20.27.212,4,4,0.00,261.61,0.00
104.27.110.225,4,4,0.00,261.63,0.00
104.20.181.248,4,4,0.00,261.75,0.00
162.159.195.100,4,4,0.00,261.78,0.00
104.27.44.240,4,4,0.00,261.80,0.00
172.65.128.20,4,4,0.00,261.82,0.00
172.65.129.235,4,4,0.00,261.82,0.00
172.65.115.57,4,4,0.00,261.83,0.00
172.65.71.244,4,4,0.00,261.87,0.00
172.65.70.174,4,4,0.00,261.88,0.00
104.20.84.4,4,4,0.00,261.90,0.00
104.24.167.120,4,4,0.00,261.95,0.00
172.66.151.48,4,4,0.00,261.96,0.00
172.66.166.36,4,4,0.00,261.99,0.00
172.67.16.104,4,4,0.00,262.01,0.00
172.67.54.132,4,4,0.00,262.07,0.00
172.66.131.144,4,4,0.00,262.10,0.00
172.67.18.87,4,4,0.00,262.10,0.00
104.24.87.71,4,4,0.00,262.14,0.00
172.65.87.22,4,4,0.00,262.17,0.00
104.26.7.32,4,4,0.00,262.21,0.00
104.22.71.106,4,4,0.00,262.21,0.00
172.65.177.200,4,4,0.00,262.23,0.00
104.22.64.69,4,4,0.00,262.27,0.00
172.67.119.51,4,4,0.00,262.28,0.00
104.25.244.194,4,4,0.00,262.31,0.00
104.27.116.117,4,4,0.00,262.33,0.00
104.22.72.176,4,4,0.00,262.36,0.00
