IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
172.67.249.197,4,4,0.00,232.87,0.00
104.21.199.152,4,4,0.00,233.78,0.00
172.67.192.16,4,4,0.00,236.87,0.00
172.67.168.232,4,4,0.00,238.72,0.00
172.65.1.13,4,4,0.00,240.23,0.00
104.21.16.68,4,4,0.00,241.63,0.00
172.67.132.44,4,4,0.00,242.20,0.00
172.65.19.54,4,4,0.00,242.21,0.00
104.21.54.251,4,4,0.00,242.45,0.00
172.67.184.73,4,4,0.00,243.46,0.00
104.21.213.113,4,4,0.00,243.97,0.00
172.67.219.52,4,4,0.00,244.45,0.00
104.19.38.37,4,4,0.00,245.16,0.00
104.21.216.91,4,4,0.00,245.70,0.00
104.21.22.42,4,4,0.00,245.73,0.00
104.21.8.32,4,4,0.00,245.88,0.00
172.67.208.196,4,4,0.00,246.50,0.00
172.65.0.172,4,4,0.00,246.52,0.00
172.65.6.128,4,4,0.00,246.92,0.00
172.67.174.184,4,4,0.00,247.16,0.00
172.65.32.218,4,4,0.00,247.16,0.00
172.65.33.17,4,4,0.00,247.40,0.00
172.67.198.184,4,4,0.00,248.32,0.00
172.67.243.153,4,4,0.00,248.54,0.00
172.67.242.49,4,4,0.00,249.52,0.00
198.41.212.101,4,4,0.00,250.73,0.00
172.67.10.171,4,4,0.00,252.21,0.00
172.67.218.240,4,4,0.00,252.47,0.00
172.67.8.210,4,4,0.00,253.98,0.00
172.67.12.205,4,4,0.00,254.02,0.00
172.67.5.122,4,4,0.00,254.15,0.00
172.67.0.120,4,4,0.00,254.15,0.00
172.67.11.125,4,4,0.00,254.31,0.00
172.67.7.196,4,4,0.00,254.65,0.00
162.159.34.190,4,4,0.00,255.16,0.00
104.21.5.166,4,4,0.00,255.59,0.00
162.159.42.47,4,4,0.00,255.68,0.00
104.21.210.213,4,4,0.00,255.84,0.00
104.21.65.158,4,4,0.00,256.17,0.00
172.67.2.14,4,4,0.00,256.40,0.00
104.21.58.52,4,4,0.00,256.54,0.00
104.21.18.93,4,4,0.00,256.57,0.00
172.67.3.233,4,4,0.00,256.58,0.00
172.65.71.34,4,4,0.00,257.02,0.00
104.21.211.93,4,4,0.00,257.37,0.00
172.67.142.0,4,4,0.00,257.93,0.00
172.67.9.15,4,4,0.00,258.01,0.00
172.67.229.37,4,4,0.00,258.03,0.00
172.67.107.190,4,4,0.00,258.20,0.00
172.66.205.99,4,4,0.00,258.28,0.00
172.67.227.238,4,4,0.00,258.30,0.00
172.67.63.196,4,4,0.00,258.51,0.00
172.67.4.34,4,4,0.00,258.53,0.00
172.67.62.87,4,4,0.00,258.61,0.00
172.67.175.209,4,4,0.00,258.64,0.00
172.66.206.61,4,4,0.00,258.66,0.00
141.101.113.94,4,4,0.00,258.69,0.00
104.21.208.77,4,4,0.00,259.06,0.00
104.21.83.14,4,4,0.00,259.09,0.00
172.67.225.214,4,4,0.00,259.53,0.00
104.24.94.13,4,4,0.00,259.57,0.00
172.67.140.181,4,4,0.00,259.65,0.00
104.24.210.230,4,4,0.00,259.66,0.00
104.20.98.127,4,4,0.00,259.71,0.00
172.65.171.125,4,4,0.00,259.72,0.00
172.67.226.13,4,4,0.00,259.78,0.00
172.67.138.93,4,4,0.00,259.94,0.00
172.67.139.249,4,4,0.00,259.95,0.00
104.24.95.175,4,4,0.00,259.99,0.00
172.67.193.85,4,4,0.00,260.00,0.00
104.24.207.2,4,4,0.00,260.02,0.00
172.67.169.19,4,4,0.00,260.07,0.00
172.66.176.165,4,4,0.00,260.08,0.00
104.20.122.6,4,4,0.00,260.29,0.00
172.67.141.38,4,4,0.00,260.37,0.00
172.67.159.66,4,4,0.00,260.38,0.00
104.20.136.208,4,4,0.00,260.48,0.00
172.67.106.79,4,4,0.00,260.49,0.00
104.20.55.120,4,4,0.00,260.54,0.00
172.65.7.162,4,4,0.00,260.62,0.00
172.64.140.240,4,4,0.00,260.62,0.00
104.24.206.173,4,4,0.00,260.72,0.00
172.67.49.82,4,4,0.00,260.73,0.00
172.65.8.131,4,4,0.00,260.74,0.00
104.24.205.133,4,4,0.00,260.75,0.00
104.24.46.17,4,4,0.00,260.77,0.00
172.67.64.49,4,4,0.00,260.86,0.00
172.67.50.166,4,4,0.00,260.86,0.00
172.65.151.253,4,4,0.00,260.92,0.00
172.67.172.222,4,4,0.00,260.93,0.00
172.66.177.121,4,4,0.00,261.04,0.00
172.65.3.223,4,4,0.00,261.10,0.00
172.67.191.214,4,4,0.00,261.11,0.00
172.67.154.88,4,4,0.00,261.11,0.00
172.66.146.236,4,4,0.00,261.11,0.00
172.66.197.85,4,4,0.00,261.14,0.00
172.67.144.93,4,4,0.00,261.16,0.00
172.67.170.100,4,4,0.00,261.18,0.00
172.64.139.88,4,4,0.00,261.22,0.00
172.67.176.8,4,4,0.00,261.30,0.00
104.20.86.237,4,4,0.00,261.35,0.00
104.20.96.2,4,4,0.00,261.39,0.00
172.67.145.39,4,4,0.00,261.59,0.00
172.67.224.30,4,4,0.00,261.63,0.00
172.66.31.214,4,4,0.00,261.64,0.00
172.66.198.224,4,4,0.00,261.64,0.00
104.23.136.66,4,4,0.00,261.66,0.00
172.65.5.169,4,4,0.00,261.67,0.00
172.67.61.229,4,4,0.00,261.70,0.00
172.65.9.48,4,4,0.00,261.71,0.00
172.65.169.202,4,4,0.00,261.72,0.00
172.66.203.212,4,4,0.00,261.76,0.00
104.25.69.59,4,4,0.00,261.79,0.00
172.67.173.134,4,4,0.00,261.82,0.00
172.67.146.36,4,4,0.00,262.09,0.00
172.64.141.70,4,4,0.00,262.12,0.00
172.66.173.63,4,4,0.00,262.13,0.00
104.21.0.71,4,4,0.00,262.14,0.00
172.67.221.94,4,4,0.00,262.15,0.00
172.66.192.153,4,4,0.00,262.16,0.00
172.67.167.125,4,4,0.00,262.19,0.00
172.67.163.46,4,4,0.00,262.23,0.00
172.65.138.55,4,4,0.00,262.24,0.00
172.65.22.42,4,4,0.00,262.32,0.00
172.67.155.103,4,4,0.00,262.33,0.00
172.65.2.198,4,4,0.00,262.35,0.00
172.67.160.207,4,4,0.00,262.43,0.00
172.66.175.13,4,4,0.00,262.49,0.00
172.65.78.202,4,4,0.00,262.54,0.00
172.65.30.102,4,4,0.00,262.61,0.00
172.65.24.111,4,4,0.00,262.65,0.00
172.65.4.14,4,4,0.00,262.69,0.00
172.67.147.40,4,4,0.00,262.69,0.00
172.67.78.247,4,4,0.00,262.69,0.00
104.27.82.34,4,4,0.00,262.73,0.00
172.66.174.117,4,4,0.00,262.73,0.00
104.20.12.94,4,4,0.00,262.73,0.00
104.21.17.0,4,4,0.00,262.73,0.00
172.65.21.248,4,4,0.00,262.80,0.00
172.67.77.134,4,4,0.00,262.80,0.00
104.20.175.188,4,4,0.00,262.81,0.00
172.67.131.146,4,4,0.00,262.83,0.00
172.67.135.249,4,4,0.00,262.85,0.00
172.67.48.126,4,4,0.00,262.92,0.00
172.67.217.2,4,4,0.00,262.94,0.00
172.67.134.55,4,4,0.00,262.95,0.00
172.67.76.20,4,4,0.00,262.95,0.00
172.67.126.22,4,4,0.00,262.96,0.00
172.67.156.180,4,4,0.00,263.09,0.00
172.67.216.128,4,4,0.00,263.11,0.00
172.66.169.228,4,4,0.00,263.13,0.00
172.67.75.50,4,4,0.00,263.14,0.00
172.67.129.83,4,4,0.00,263.22,0.00
172.67.153.32,4,4,0.00,263.34,0.00
172.67.73.50,4,4,0.00,263.36,0.00
172.65.18.64,4,4,0.00,263.40,0.00
172.64.143.0,4,4,0.00,263.48,0.00
104.24.138.226,4,4,0.00,263.49,0.00
172.65.20.153,4,4,0.00,263.50,0.00
172.65.75.78,4,4,0.00,263.52,0.00
172.66.147.76,4,4,0.00,263.54,0.00
172.67.79.6,4,4,0.00,263.57,0.00
172.65.135.111,4,4,0.00,263.64,0.00
104.24.2.8,4,4,0.00,263.65,0.00
172.67.125.129,4,4,0.00,263.69,0.00
172.67.220.14,4,4,0.00,263.74,0.00
172.67.115.158,4,4,0.00,263.76,0.00
172.66.145.239,4,4,0.00,263.83,0.00
172.67.148.51,4,4,0.00,263.84,0.00
104.27.18.242,4,4,0.00,263.86,0.00
172.65.72.0,4,4,0.00,263.87,0.00
172.67.188.79,4,4,0.00,263.90,0.00
172.65.11.70,4,4,0.00,263.97,0.00
172.67.128.149,4,4,0.00,263.98,0.00
172.67.215.30,4,4,0.00,264.06,0.00
172.65.12.22,4,4,0.00,264.08,0.00
172.66.199.87,4,4,0.00,264.10,0.00
172.66.202.152,4,4,0.00,264.14,0.00
172.66.165.13,4,4,0.00,264.23,0.00
172.65.38.84,4,4,0.00,264.45,0.00
172.64.137.139,4,4,0.00,264.47,0.00
172.65.166.193,4,4,0.00,264.47,0.00
172.65.43.205,4,4,0.00,264.51,0.00
172.65.134.10,4,4,0.00,264.53,0.00
172.65.14.47,4,4,0.00,264.53,0.00
172.65.40.152,4,4,0.00,264.56,0.00
172.66.172.80,4,4,0.00,264.59,0.00
172.64.142.101,4,4,0.00,264.62,0.00
104.24.175.173,4,4,0.00,264.72,0.00
104.22.3.46,4,4,0.00,264.76,0.00
104.21.6.25,4,4,0.00,264.77,0.00
172.67.119.197,4,4,0.00,264.83,0.00
172.66.170.27,4,4,0.00,264.89,0.00
172.67.103.42,4,4,0.00,264.91,0.00
104.19.18.248,4,4,0.00,264.92,0.00
172.65.150.176,4,4,0.00,264.92,0.00
172.65.163.221,4,4,0.00,264.94,0.00
104.25.131.222,4,4,0.00,265.00,0.00
172.66.166.251,4,4,0.00,265.02,0.00
172.65.41.200,4,4,0.00,265.05,0.00
172.66.171.201,4,4,0.00,265.06,0.00
104.21.215.12,4,4,0.00,265.08,0.00
172.65.39.235,4,4,0.00,265.13,0.00
104.25.61.109,4,4,0.00,265.15,0.00
104.22.40.204,4,4,0.00,265.16,0.00
104.22.41.54,4,4,0.00,265.30,0.00
172.65.13.230,4,4,0.00,265.32,0.00
104.21.74.129,4,4,0.00,265.32,0.00
172.67.99.170,4,4,0.00,265.33,0.00
172.64.138.142,4,4,0.00,265.37,0.00
104.21.14.141,4,4,0.00,265.45,0.00
172.67.207.152,4,4,0.00,265.54,0.00
172.67.253.122,4,4,0.00,265.62,0.00
172.64.204.122,4,4,0.00,265.65,0.00
172.67.212.115,4,4,0.00,265.71,0.00
104.22.38.251,4,4,0.00,265.73,0.00
172.67.69.125,4,4,0.00,265.77,0.00
172.67.60.170,4,4,0.00,265.77,0.00
104.21.214.240,4,4,0.00,265.78,0.00
172.67.250.202,4,4,0.00,265.80,0.00
172.67.209.50,4,4,0.00,265.89,0.00
104.24.86.118,4,4,0.00,265.95,0.00
104.24.173.188,4,4,0.00,265.96,0.00
172.67.67.22,4,4,0.00,265.96,0.00
172.67.251.241,4,4,0.00,265.98,0.00
104.26.12.160,4,4,0.00,265.98,0.00
172.66.167.93,4,4,0.00,266.04,0.00
104.27.70.163,4,4,0.00,266.05,0.00
104.23.134.39,4,4,0.00,266.06,0.00
104.22.4.253,4,4,0.00,266.07,0.00
172.67.206.241,4,4,0.00,266.12,0.00
172.67.203.152,4,4,0.00,266.13,0.00
172.65.29.103,4,4,0.00,266.14,0.00
172.64.103.45,4,4,0.00,266.17,0.00
172.67.185.77,4,4,0.00,266.24,0.00
172.65.70.127,4,4,0.00,266.25,0.00
172.64.201.51,4,4,0.00,266.29,0.00
172.65.100.65,4,4,0.00,266.30,0.00
172.67.56.234,4,4,0.00,266.32,0.00
172.64.207.182,4,4,0.00,266.32,0.00
172.64.105.124,4,4,0.00,266.38,0.00
172.67.92.21,4,4,0.00,266.38,0.00
104.20.234.100,4,4,0.00,266.39,0.00
172.67.58.104,4,4,0.00,266.40,0.00
172.66.216.144,4,4,0.00,266.42,0.00
172.67.210.190,4,4,0.00,266.51,0.00
104.20.252.115,4,4,0.00,266.51,0.00
172.67.70.85,4,4,0.00,266.52,0.00
172.67.97.92,4,4,0.00,266.53,0.00
172.65.159.168,4,4,0.00,266.53,0.00
172.65.147.133,4,4,0.00,266.62,0.00
104.24.0.245,4,4,0.00,266.66,0.00
172.65.119.74,4,4,0.00,266.70,0.00
172.65.143.20,4,4,0.00,266.71,0.00
172.67.91.248,4,4,0.00,266.76,0.00
104.21.9.182,4,4,0.00,266.77,0.00
172.66.215.47,4,4,0.00,266.80,0.00
172.67.211.27,4,4,0.00,266.82,0.00
172.65.102.215,4,4,0.00,266.87,0.00
172.67.96.225,4,4,0.00,266.89,0.00
172.67.152.162,4,4,0.00,266.90,0.00
172.66.211.77,4,4,0.00,266.93,0.00
172.67.205.53,4,4,0.00,266.96,0.00
172.67.65.46,4,4,0.00,266.96,0.00
172.64.132.12,4,4,0.00,266.97,0.00
172.64.104.57,4,4,0.00,267.04,0.00
104.24.85.20,4,4,0.00,267.04,0.00
172.64.135.78,4,4,0.00,267.08,0.00
104.23.131.56,4,4,0.00,267.08,0.00
172.67.88.205,4,4,0.00,267.12,0.00
172.66.194.228,4,4,0.00,267.13,0.00
172.65.141.93,4,4,0.00,267.15,0.00
172.64.106.244,4,4,0.00,267.16,0.00
172.67.90.231,4,4,0.00,267.16,0.00
172.67.202.59,4,4,0.00,267.19,0.00
104.27.27.168,4,4,0.00,267.24,0.00
104.20.236.180,4,4,0.00,267.27,0.00
172.66.213.211,4,4,0.00,267.27,0.00
172.67.55.166,4,4,0.00,267.27,0.00
172.65.188.19,4,4,0.00,267.28,0.00
104.21.218.120,4,4,0.00,267.29,0.00
172.65.190.98,4,4,0.00,267.33,0.00
172.65.184.219,4,4,0.00,267.38,0.00
172.67.151.100,4,4,0.00,267.39,0.00
104.25.82.21,4,4,0.00,267.40,0.00
172.66.214.22,4,4,0.00,267.40,0.00
172.65.142.162,4,4,0.00,267.42,0.00
172.67.182.127,4,4,0.00,267.44,0.00
172.64.128.234,4,4,0.00,267.52,0.00
104.21.67.194,4,4,0.00,267.55,0.00
172.67.143.194,4,4,0.00,267.56,0.00
172.67.66.147,4,4,0.00,267.58,0.00
172.64.200.70,4,4,0.00,267.61,0.00
172.67.68.18,4,4,0.00,267.61,0.00
172.64.131.186,4,4,0.00,267.64,0.00
172.64.129.29,4,4,0.00,267.67,0.00
172.67.54.199,4,4,0.00,267.73,0.00
104.20.26.17,4,4,0.00,267.74,0.00
104.18.58.200,4,4,0.00,267.75,0.00
172.67.200.109,4,4,0.00,267.78,0.00
172.65.187.77,4,4,0.00,267.81,0.00
172.65.156.82,4,4,0.00,267.83,0.00
172.66.144.183,4,4,0.00,267.83,0.00
172.67.201.104,4,4,0.00,267.85,0.00
172.67.59.155,4,4,0.00,267.93,0.00
172.64.173.26,4,4,0.00,267.95,0.00
172.66.208.235,4,4,0.00,267.97,0.00
104.20.62.160,4,4,0.00,267.97,0.00
172.65.115.26,4,4,0.00,267.97,0.00
172.65.179.240,4,4,0.00,267.99,0.00
104.20.116.38,4,4,0.00,268.05,0.00
172.67.199.162,4,4,0.00,268.07,0.00
104.24.135.239,4,4,0.00,268.08,0.00
172.65.186.3,4,4,0.00,268.10,0.00
172.64.195.230,4,4,0.00,268.13,0.00
172.67.248.61,4,4,0.00,268.13,0.00
104.25.110.253,4,4,0.00,268.18,0.00
172.64.206.44,4,4,0.00,268.18,0.00
172.67.197.119,4,4,0.00,268.20,0.00
172.67.149.111,4,4,0.00,268.20,0.00
172.64.130.131,4,4,0.00,268.22,0.00
104.25.128.93,4,4,0.00,268.23,0.00
172.67.194.19,4,4,0.00,268.24,0.00
172.65.185.163,4,4,0.00,268.26,0.00
172.66.210.171,4,4,0.00,268.27,0.00
172.64.202.17,4,4,0.00,268.27,0.00
172.65.61.205,4,4,0.00,268.29,0.00
104.23.133.252,4,4,0.00,268.31,0.00
104.25.111.228,4,4,0.00,268.35,0.00
104.22.34.162,4,4,0.00,268.37,0.00
104.20.0.91,4,4,0.00,268.39,0.00
172.64.136.194,4,4,0.00,268.44,0.00
172.64.166.128,4,4,0.00,268.47,0.00
172.67.245.206,4,4,0.00,268.47,0.00
172.67.246.47,4,4,0.00,268.50,0.00
104.22.36.244,4,4,0.00,268.50,0.00
172.67.196.35,4,4,0.00,268.55,0.00
104.19.101.115,4,4,0.00,268.55,0.00
172.64.134.175,4,4,0.00,268.59,0.00
172.67.89.4,4,4,0.00,268.65,0.00
104.21.57.7,4,4,0.00,268.78,0.00
172.64.174.16,4,4,0.00,268.79,0.00
172.65.153.128,4,4,0.00,268.81,0.00
172.66.209.33,4,4,0.00,268.81,0.00
104.27.68.180,4,4,0.00,268.88,0.00
172.66.207.9,4,4,0.00,268.89,0.00
104.25.109.13,4,4,0.00,268.93,0.00
104.21.23.35,4,4,0.00,268.99,0.00
172.65.60.106,4,4,0.00,269.01,0.00
172.64.203.183,4,4,0.00,269.03,0.00
104.20.103.3,4,4,0.00,269.06,0.00
104.27.111.185,4,4,0.00,269.08,0.00
104.21.11.212,4,4,0.00,269.08,0.00
104.25.245.15,4,4,0.00,269.09,0.00
104.25.83.2,4,4,0.00,269.16,0.00
172.64.98.13,4,4,0.00,269.20,0.00
104.25.127.220,4,4,0.00,269.21,0.00
172.67.52.80,4,4,0.00,269.22,0.00
172.67.195.231,4,4,0.00,269.22,0.00
104.25.152.230,4,4,0.00,269.26,0.00
104.21.202.202,4,4,0.00,269.28,0.00
172.65.79.124,4,4,0.00,269.32,0.00
172.65.174.25,4,4,0.00,269.35,0.00
172.64.97.157,4,4,0.00,269.36,0.00
172.65.98.174,4,4,0.00,269.37,0.00
104.21.56.156,4,4,0.00,269.38,0.00
172.67.247.186,4,4,0.00,269.40,0.00
104.24.249.96,4,4,0.00,269.58,0.00
172.64.194.230,4,4,0.00,269.61,0.00
104.25.241.134,4,4,0.00,269.63,0.00
172.64.163.158,4,4,0.00,269.64,0.00
104.21.89.69,4,4,0.00,269.65,0.00
104.23.142.102,4,4,0.00,269.69,0.00
104.21.212.163,4,4,0.00,269.72,0.00
172.64.167.229,4,4,0.00,269.73,0.00
104.24.64.213,4,4,0.00,269.76,0.00
104.23.143.221,4,4,0.00,269.76,0.00
104.21.201.200,4,4,0.00,269.86,0.00
104.27.10.127,4,4,0.00,269.87,0.00
104.27.11.95,4,4,0.00,269.89,0.00
104.23.141.75,4,4,0.00,269.92,0.00
172.67.178.252,4,4,0.00,269.93,0.00
172.65.68.64,4,4,0.00,269.96,0.00
104.25.50.34,4,4,0.00,270.01,0.00
172.64.199.207,4,4,0.00,270.04,0.00
172.65.69.164,4,4,0.00,270.06,0.00
172.65.37.179,4,4,0.00,270.06,0.00
104.24.33.234,4,4,0.00,270.07,0.00
104.27.12.57,4,4,0.00,270.08,0.00
172.65.34.44,4,4,0.00,270.13,0.00
172.65.35.63,4,4,0.00,270.14,0.00
172.64.197.236,4,4,0.00,270.16,0.00
172.65.66.253,4,4,0.00,270.20,0.00
172.67.179.73,4,4,0.00,270.25,0.00
104.21.91.23,4,4,0.00,270.26,0.00
104.26.9.200,4,4,0.00,270.27,0.00
104.25.101.196,4,4,0.00,270.29,0.00
104.25.30.209,4,4,0.00,270.37,0.00
104.25.47.198,4,4,0.00,270.41,0.00
104.24.180.184,4,4,0.00,270.43,0.00
172.66.141.107,4,4,0.00,270.47,0.00
172.64.165.196,4,4,0.00,270.56,0.00
104.25.220.62,4,4,0.00,270.61,0.00
172.64.162.98,4,4,0.00,270.71,0.00
172.65.36.137,4,4,0.00,270.74,0.00
172.67.234.187,4,4,0.00,270.78,0.00
172.64.172.203,4,4,0.00,270.80,0.00
172.64.193.208,4,4,0.00,270.84,0.00
172.64.102.235,4,4,0.00,270.89,0.00
104.24.179.50,4,4,0.00,270.93,0.00
172.64.160.202,4,4,0.00,270.95,0.00
172.67.57.1,4,4,0.00,270.99,0.00
172.67.238.246,4,4,0.00,271.08,0.00
172.66.140.131,4,4,0.00,271.08,0.00
172.66.139.229,4,4,0.00,271.42,0.00
172.67.240.183,4,4,0.00,271.50,0.00
104.24.214.213,4,4,0.00,271.52,0.00
172.64.198.210,4,4,0.00,271.56,0.00
172.66.142.0,4,4,0.00,271.65,0.00
172.67.231.133,4,4,0.00,271.67,0.00
104.21.88.185,4,4,0.00,271.86,0.00
172.66.162.201,4,4,0.00,271.87,0.00
172.67.235.213,4,4,0.00,271.91,0.00
172.67.236.151,4,4,0.00,271.94,0.00
104.20.131.167,4,4,0.00,271.94,0.00
172.67.241.49,4,4,0.00,271.98,0.00
172.64.161.122,4,4,0.00,271.99,0.00
172.67.230.67,4,4,0.00,272.01,0.00
172.65.62.202,4,4,0.00,272.02,0.00
104.25.28.155,4,4,0.00,272.08,0.00
172.66.200.144,4,4,0.00,272.11,0.00
172.67.239.14,4,4,0.00,272.12,0.00
172.67.81.57,4,4,0.00,272.15,0.00
104.27.72.30,4,4,0.00,272.16,0.00
172.66.160.107,4,4,0.00,272.25,0.00
172.66.163.102,4,4,0.00,272.37,0.00
172.66.137.150,4,4,0.00,272.42,0.00
172.67.232.244,4,4,0.00,272.43,0.00
104.21.86.149,4,4,0.00,272.65,0.00
172.66.161.33,4,4,0.00,272.66,0.00
104.25.118.163,4,4,0.00,272.68,0.00
172.66.154.106,4,4,0.00,272.91,0.00
172.67.233.199,4,4,0.00,272.96,0.00
104.25.215.41,4,4,0.00,272.99,0.00
104.25.73.213,4,4,0.00,273.02,0.00
104.25.210.99,4,4,0.00,273.06,0.00
104.24.38.140,4,4,0.00,273.08,0.00
104.25.104.125,4,4,0.00,273.12,0.00
104.24.41.193,4,4,0.00,273.17,0.00
104.25.115.208,4,4,0.00,273.17,0.00
172.66.138.125,4,4,0.00,273.24,0.00
104.21.87.79,4,4,0.00,273.26,0.00
104.24.39.46,4,4,0.00,273.27,0.00
104.25.72.214,4,4,0.00,273.28,0.00
104.25.209.59,4,4,0.00,273.32,0.00
104.25.71.105,4,4,0.00,273.42,0.00
104.24.36.50,4,4,0.00,273.52,0.00
104.24.157.204,4,4,0.00,273.60,0.00
104.21.85.31,4,4,0.00,273.61,0.00
104.25.211.224,4,4,0.00,273.61,0.00
104.24.159.91,4,4,0.00,273.73,0.00
104.25.208.108,4,4,0.00,273.89,0.00
172.66.135.181,4,4,0.00,273.89,0.00
172.66.164.206,4,4,0.00,273.90,0.00
104.24.35.119,4,4,0.00,274.28,0.00
172.66.155.10,4,4,0.00,274.33,0.00
104.26.15.229,4,4,0.00,274.35,0.00
172.66.158.31,4,4,0.00,274.47,0.00
104.25.96.196,4,4,0.00,274.88,0.00
172.66.136.35,4,4,0.00,275.05,0.00
104.27.19.41,4,4,0.00,275.10,0.00
172.66.156.60,4,4,0.00,275.18,0.00
172.66.134.105,4,4,0.00,275.23,0.00
172.66.157.59,4,4,0.00,275.52,0.00
172.64.171.182,4,4,0.00,275.64,0.00
172.67.109.169,4,4,0.00,275.98,0.00
172.67.108.41,4,4,0.00,276.05,0.00
172.66.153.22,4,4,0.00,276.17,0.00
172.66.132.143,4,4,0.00,276.30,0.00
104.24.56.119,4,4,0.00,276.45,0.00
