IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
172.65.89.184,4,4,0.00,202.46,0.00
104.19.87.104,4,4,0.00,202.52,0.00
104.19.20.216,4,4,0.00,204.32,0.00
172.65.82.183,4,4,0.00,204.37,0.00
104.19.39.212,4,4,0.00,205.03,0.00
172.65.85.35,4,4,0.00,205.26,0.00
172.65.87.92,4,4,0.00,205.46,0.00
172.65.81.45,4,4,0.00,205.55,0.00
172.65.90.135,4,4,0.00,205.67,0.00
172.67.40.46,4,4,0.00,205.79,0.00
172.67.32.125,4,4,0.00,206.57,0.00
104.19.63.77,4,4,0.00,206.61,0.00
104.16.219.156,4,4,0.00,206.69,0.00
104.17.131.180,4,4,0.00,206.93,0.00
104.22.52.228,4,4,0.00,207.21,0.00
172.67.37.20,4,4,0.00,207.47,0.00
172.67.44.249,4,4,0.00,207.80,0.00
172.67.41.31,4,4,0.00,207.83,0.00
172.67.18.40,4,4,0.00,208.32,0.00
104.19.50.73,4,4,0.00,208.61,0.00
104.22.29.242,4,4,0.00,209.42,0.00
104.22.30.246,4,4,0.00,209.44,0.00
104.19.31.111,4,4,0.00,209.80,0.00
104.19.32.148,4,4,0.00,209.81,0.00
104.22.62.116,4,4,0.00,210.52,0.00
104.22.61.165,4,4,0.00,210.69,0.00
172.67.26.178,4,4,0.00,211.38,0.00
104.22.50.192,4,4,0.00,211.89,0.00
172.67.43.63,4,4,0.00,212.52,0.00
172.64.153.243,4,4,0.00,212.67,0.00
172.67.31.148,4,4,0.00,212.91,0.00
104.22.28.92,4,4,0.00,213.96,0.00
172.67.34.115,4,4,0.00,214.09,0.00
172.67.24.76,4,4,0.00,214.21,0.00
172.67.23.250,4,4,0.00,215.84,0.00
104.22.17.217,4,4,0.00,216.05,0.00
172.67.20.196,4,4,0.00,216.35,0.00
104.19.30.123,4,4,0.00,216.47,0.00
104.22.25.224,4,4,0.00,216.61,0.00
104.16.212.198,4,4,0.00,217.50,0.00
104.16.218.5,4,4,0.00,217.85,0.00
104.16.221.194,4,4,0.00,218.11,0.00
172.67.30.200,4,4,0.00,218.15,0.00
172.65.95.64,4,4,0.00,218.25,0.00
172.65.93.76,4,4,0.00,219.19,0.00
172.67.19.33,4,4,0.00,219.20,0.00
104.22.63.92,4,4,0.00,219.61,0.00
104.22.56.33,4,4,0.00,219.69,0.00
104.22.57.141,4,4,0.00,219.69,0.00
104.16.215.125,4,4,0.00,219.93,0.00
104.16.208.158,4,4,0.00,220.10,0.00
104.22.18.116,4,4,0.00,220.54,0.00
172.67.39.115,4,4,0.00,220.85,0.00
172.67.38.96,4,4,0.00,221.27,0.00
172.67.28.133,4,4,0.00,221.68,0.00
172.67.47.60,4,4,0.00,221.80,0.00
104.16.210.161,4,4,0.00,222.86,0.00
172.67.45.49,4,4,0.00,223.22,0.00
172.65.86.133,4,4,0.00,225.19,0.00
172.67.25.9,4,4,0.00,225.88,0.00
172.67.33.137,4,4,0.00,227.64,0.00
104.16.214.77,4,4,0.00,227.80,0.00
172.67.29.128,4,4,0.00,230.04,0.00
172.64.146.17,4,4,0.00,234.24,0.00
172.65.1.203,4,4,0.00,235.48,0.00
172.65.15.126,4,4,0.00,237.38,0.00
172.65.3.3,4,4,0.00,237.66,0.00
172.65.8.13,4,4,0.00,237.85,0.00
104.22.54.207,4,4,0.00,238.00,0.00
172.65.14.131,4,4,0.00,240.41,0.00
104.21.102.168,4,4,0.00,242.25,0.00
172.65.6.227,4,4,0.00,247.59,0.00
104.27.95.4,4,4,0.00,248.03,0.00
104.21.207.112,4,4,0.00,248.10,0.00
172.65.7.222,4,4,0.00,248.48,0.00
172.65.11.89,4,4,0.00,248.67,0.00
104.27.207.200,4,4,0.00,249.39,0.00
172.65.5.94,4,4,0.00,249.94,0.00
104.27.194.13,4,4,0.00,251.98,0.00
104.21.211.37,4,4,0.00,255.71,0.00
104.27.206.200,4,4,0.00,255.82,0.00
104.27.205.140,4,4,0.00,255.96,0.00
172.65.4.220,4,4,0.00,257.27,0.00
172.64.196.43,4,4,0.00,257.73,0.00
104.27.21.125,4,4,0.00,258.90,0.00
104.21.32.106,4,4,0.00,259.20,0.00
104.25.36.7,4,4,0.00,260.26,0.00
104.27.102.206,4,4,0.00,262.60,0.00
104.21.13.213,4,4,0.00,263.60,0.00
172.65.107.208,4,4,0.00,263.98,0.00
172.67.12.23,4,4,0.00,266.09,0.00
104.21.14.157,4,4,0.00,266.53,0.00
172.64.204.145,4,4,0.00,267.42,0.00
172.64.194.93,4,4,0.00,267.69,0.00
104.23.137.67,4,4,0.00,267.70,0.00
104.27.203.206,4,4,0.00,268.31,0.00
104.27.192.228,4,4,0.00,268.33,0.00
104.27.193.59,4,4,0.00,268.46,0.00
104.21.106.155,4,4,0.00,268.92,0.00
172.64.202.118,4,4,0.00,269.63,0.00
104.27.200.11,4,4,0.00,270.33,0.00
104.27.15.217,4,4,0.00,271.13,0.00
172.64.203.81,4,4,0.00,271.54,0.00
172.67.133.19,4,4,0.00,271.95,0.00
104.21.120.75,4,4,0.00,272.94,0.00
104.27.198.184,4,4,0.00,273.03,0.00
172.64.205.57,4,4,0.00,273.57,0.00
172.67.173.145,4,4,0.00,273.85,0.00
172.64.100.74,4,4,0.00,273.92,0.00
104.22.1.34,4,4,0.00,274.11,0.00
104.27.36.15,4,4,0.00,274.53,0.00
172.67.93.14,4,4,0.00,274.60,0.00
104.21.111.114,4,4,0.00,276.40,0.00
104.21.108.252,4,4,0.00,276.43,0.00
172.64.197.173,4,4,0.00,277.34,0.00
172.67.213.52,4,4,0.00,278.28,0.00
104.21.97.244,4,4,0.00,278.47,0.00
172.64.199.85,4,4,0.00,278.72,0.00
172.64.141.189,4,4,0.00,278.86,0.00
172.65.36.84,4,4,0.00,278.88,0.00
104.21.61.20,4,4,0.00,279.03,0.00
172.64.174.85,4,4,0.00,279.45,0.00
104.27.103.138,4,4,0.00,279.61,0.00
104.21.36.185,4,4,0.00,279.64,0.00
172.64.109.206,4,4,0.00,279.79,0.00
172.67.56.142,4,4,0.00,279.86,0.00
104.21.192.215,4,4,0.00,280.11,0.00
104.21.68.69,4,4,0.00,280.20,0.00
104.21.24.242,4,4,0.00,281.10,0.00
104.25.191.239,4,4,0.00,281.11,0.00
104.25.250.232,4,4,0.00,282.63,0.00
172.67.204.136,4,4,0.00,283.41,0.00
172.64.140.197,4,4,0.00,283.97,0.00
172.64.131.4,4,4,0.00,284.06,0.00
172.64.165.85,4,4,0.00,284.25,0.00
104.24.5.102,4,4,0.00,284.30,0.00
172.67.143.159,4,4,0.00,284.37,0.00
172.64.133.198,4,4,0.00,284.38,0.00
172.65.140.23,4,4,0.00,284.48,0.00
172.64.135.132,4,4,0.00,284.62,0.00
172.67.223.205,4,4,0.00,284.77,0.00
104.27.59.4,4,4,0.00,285.25,0.00
104.27.50.148,4,4,0.00,285.40,0.00
104.24.6.21,4,4,0.00,285.54,0.00
104.27.47.3,4,4,0.00,286.12,0.00
172.64.206.228,4,4,0.00,286.67,0.00
172.64.193.165,4,4,0.00,286.75,0.00
172.67.127.76,4,4,0.00,287.03,0.00
172.65.108.211,4,4,0.00,287.38,0.00
104.21.194.184,4,4,0.00,287.53,0.00
172.64.163.168,4,4,0.00,288.00,0.00
172.67.139.40,4,4,0.00,288.03,0.00
104.26.9.86,4,4,0.00,288.12,0.00
104.27.196.108,4,4,0.00,288.38,0.00
104.21.28.192,4,4,0.00,288.72,0.00
172.67.150.227,4,4,0.00,289.26,0.00
104.21.223.5,4,4,0.00,289.30,0.00
172.67.137.159,4,4,0.00,289.41,0.00
172.67.218.168,4,4,0.00,289.88,0.00
172.66.193.58,4,4,0.00,289.97,0.00
172.65.180.57,4,4,0.00,290.09,0.00
172.67.142.218,4,4,0.00,290.11,0.00
172.67.174.21,4,4,0.00,290.13,0.00
172.64.129.20,4,4,0.00,290.18,0.00
172.67.200.162,4,4,0.00,290.46,0.00
104.27.9.71,4,4,0.00,291.00,0.00
172.64.162.9,4,4,0.00,291.69,0.00
172.64.138.68,4,4,0.00,291.87,0.00
104.27.204.34,4,4,0.00,292.84,0.00
172.64.96.130,4,4,0.00,293.16,0.00
104.21.113.239,4,4,0.00,293.16,0.00
104.21.74.34,4,4,0.00,293.48,0.00
104.21.49.248,4,4,0.00,293.53,0.00
104.22.14.56,4,4,0.00,293.73,0.00
104.21.202.24,4,4,0.00,293.82,0.00
172.66.213.68,4,4,0.00,294.19,0.00
172.66.177.137,4,4,0.00,294.24,0.00
172.64.98.36,4,4,0.00,294.28,0.00
172.67.141.44,4,4,0.00,294.51,0.00
104.25.178.41,4,4,0.00,294.70,0.00
104.21.55.22,4,4,0.00,294.80,0.00
172.65.152.223,4,4,0.00,294.95,0.00
104.27.124.140,4,4,0.00,294.97,0.00
104.21.23.32,4,4,0.00,295.10,0.00
172.65.171.4,4,4,0.00,295.62,0.00
172.67.182.190,4,4,0.00,295.74,0.00
172.65.74.88,4,4,0.00,295.86,0.00
172.64.111.48,4,4,0.00,295.88,0.00
172.67.222.215,4,4,0.00,295.89,0.00
104.21.72.65,4,4,0.00,295.98,0.00
104.27.32.186,4,4,0.00,296.07,0.00
104.21.109.123,4,4,0.00,296.27,0.00
104.21.90.39,4,4,0.00,296.29,0.00
172.64.99.121,4,4,0.00,296.75,0.00
104.22.37.148,4,4,0.00,296.99,0.00
172.64.78.117,4,4,0.00,297.11,0.00
104.27.117.102,4,4,0.00,297.90,0.00
104.31.16.39,4,4,0.00,298.25,0.00
104.21.199.176,4,4,0.00,298.57,0.00
104.21.114.243,4,4,0.00,298.57,0.00
104.21.101.25,4,4,0.00,298.66,0.00
104.21.218.146,4,4,0.00,298.89,0.00
104.27.80.221,4,4,0.00,299.00,0.00
104.18.204.155,4,4,0.00,299.03,0.00
172.65.96.215,4,4,0.00,299.39,0.00
104.24.248.30,4,4,0.00,299.66,0.00
172.65.51.226,4,4,0.00,299.82,0.00
104.21.7.83,4,4,0.00,299.96,0.00
104.21.115.139,4,4,0.00,300.14,0.00
104.21.123.8,4,4,0.00,300.31,0.00
172.67.203.193,4,4,0.00,300.32,0.00
104.21.40.227,4,4,0.00,300.44,0.00
172.64.166.64,4,4,0.00,300.69,0.00
104.21.52.166,4,4,0.00,300.73,0.00
172.66.209.159,4,4,0.00,301.01,0.00
104.21.3.82,4,4,0.00,301.02,0.00
172.67.170.130,4,4,0.00,301.11,0.00
104.21.104.188,4,4,0.00,301.40,0.00
104.27.96.29,4,4,0.00,301.45,0.00
104.25.201.61,4,4,0.00,302.12,0.00
104.24.183.103,4,4,0.00,302.36,0.00
104.27.60.93,4,4,0.00,303.22,0.00
104.25.205.11,4,4,0.00,303.24,0.00
172.64.164.160,4,4,0.00,303.32,0.00
104.21.89.83,4,4,0.00,303.42,0.00
104.25.187.192,4,4,0.00,303.94,0.00
104.21.42.131,4,4,0.00,304.08,0.00
172.67.169.62,4,4,0.00,304.12,0.00
104.21.126.84,4,4,0.00,304.36,0.00
172.67.195.186,4,4,0.00,304.41,0.00
172.67.227.101,4,4,0.00,304.60,0.00
172.65.62.151,4,4,0.00,305.03,0.00
172.65.57.67,4,4,0.00,305.07,0.00
172.65.16.158,4,4,0.00,305.21,0.00
172.67.225.9,4,4,0.00,305.22,0.00
172.65.56.148,4,4,0.00,305.73,0.00
104.22.4.230,4,4,0.00,305.81,0.00
104.21.47.45,4,4,0.00,306.29,0.00
104.22.33.8,4,4,0.00,306.96,0.00
104.27.107.111,4,4,0.00,307.03,0.00
172.67.197.196,4,4,0.00,307.14,0.00
172.65.29.109,4,4,0.00,307.19,0.00
172.65.109.162,4,4,0.00,307.29,0.00
172.67.160.202,4,4,0.00,307.39,0.00
104.21.54.120,4,4,0.00,307.42,0.00
172.67.192.226,4,4,0.00,307.44,0.00
104.21.217.211,4,4,0.00,307.56,0.00
172.65.66.76,4,4,0.00,307.58,0.00
104.21.95.63,4,4,0.00,307.88,0.00
104.21.27.239,4,4,0.00,307.95,0.00
104.27.75.103,4,4,0.00,308.14,0.00
104.18.191.133,4,4,0.00,308.36,0.00
104.21.208.229,4,4,0.00,308.59,0.00
172.67.187.126,4,4,0.00,308.91,0.00
172.67.98.111,4,4,0.00,309.00,0.00
172.67.158.72,4,4,0.00,309.18,0.00
172.67.216.197,4,4,0.00,309.50,0.00
172.67.149.26,4,4,0.00,309.55,0.00
172.67.249.202,4,4,0.00,309.60,0.00
172.67.138.144,4,4,0.00,309.71,0.00
172.67.180.98,4,4,0.00,309.77,0.00
104.27.58.52,4,4,0.00,309.78,0.00
172.67.248.106,4,4,0.00,310.15,0.00
104.21.19.124,4,4,0.00,310.17,0.00
104.21.215.177,4,4,0.00,310.34,0.00
172.67.120.94,4,4,0.00,310.47,0.00
104.21.222.229,4,4,0.00,310.81,0.00
172.67.211.3,4,4,0.00,310.82,0.00
104.21.25.254,4,4,0.00,311.12,0.00
104.21.94.4,4,4,0.00,311.15,0.00
172.67.155.42,4,4,0.00,311.45,0.00
104.19.171.22,4,4,0.00,311.49,0.00
104.21.203.197,4,4,0.00,311.50,0.00
172.65.125.131,4,4,0.00,311.93,0.00
172.67.130.84,4,4,0.00,312.34,0.00
104.27.112.174,4,4,0.00,312.42,0.00
172.67.235.213,4,4,0.00,312.55,0.00
172.67.179.246,4,4,0.00,313.13,0.00
104.24.167.39,4,4,0.00,313.35,0.00
172.67.123.205,4,4,0.00,313.40,0.00
172.66.170.243,4,4,0.00,313.44,0.00
104.24.49.74,4,4,0.00,313.61,0.00
104.21.33.120,4,4,0.00,313.77,0.00
104.24.74.68,4,4,0.00,313.87,0.00
104.27.104.42,4,4,0.00,314.00,0.00
104.21.81.128,4,4,0.00,314.08,0.00
104.21.80.131,4,4,0.00,314.09,0.00
104.21.62.240,4,4,0.00,314.36,0.00
172.65.39.181,4,4,0.00,314.50,0.00
172.67.104.96,4,4,0.00,314.54,0.00
104.21.77.202,4,4,0.00,314.76,0.00
104.22.0.11,4,4,0.00,314.85,0.00
172.65.150.203,4,4,0.00,314.89,0.00
104.21.22.91,4,4,0.00,315.09,0.00
172.65.139.7,4,4,0.00,316.74,0.00
104.25.185.29,4,4,0.00,317.27,0.00
104.24.12.11,4,4,0.00,318.12,0.00
104.27.8.214,4,4,0.00,318.28,0.00
172.65.34.66,4,4,0.00,318.60,0.00
104.21.100.15,4,4,0.00,318.81,0.00
104.24.48.89,4,4,0.00,319.06,0.00
172.65.104.219,4,4,0.00,319.25,0.00
104.21.112.30,4,4,0.00,319.38,0.00
172.65.27.179,4,4,0.00,319.45,0.00
104.21.57.193,4,4,0.00,319.73,0.00
104.21.56.203,4,4,0.00,319.73,0.00
172.65.65.200,4,4,0.00,319.97,0.00
104.21.75.15,4,4,0.00,320.46,0.00
104.21.67.152,4,4,0.00,320.61,0.00
172.65.45.107,4,4,0.00,321.18,0.00
172.65.48.100,4,4,0.00,321.41,0.00
172.67.206.83,4,4,0.00,321.48,0.00
104.25.168.22,4,4,0.00,321.63,0.00
172.67.205.145,4,4,0.00,321.63,0.00
172.65.184.205,4,4,0.00,321.73,0.00
104.21.50.244,4,4,0.00,321.80,0.00
172.67.146.193,4,4,0.00,321.84,0.00
172.67.230.187,4,4,0.00,322.21,0.00
172.67.145.8,4,4,0.00,322.26,0.00
104.27.13.94,4,4,0.00,322.59,0.00
104.21.18.8,4,4,0.00,323.02,0.00
104.25.219.35,4,4,0.00,323.48,0.00
172.67.89.128,4,4,0.00,323.49,0.00
104.22.46.161,4,4,0.00,323.67,0.00
172.64.93.17,4,4,0.00,324.06,0.00
104.21.5.100,4,4,0.00,324.18,0.00
172.67.165.192,4,4,0.00,324.20,0.00
104.21.209.160,4,4,0.00,324.40,0.00
104.27.97.45,4,4,0.00,324.42,0.00
104.22.41.113,4,4,0.00,324.47,0.00
172.65.60.81,4,4,0.00,324.87,0.00
104.27.90.32,4,4,0.00,324.89,0.00
172.65.41.77,4,4,0.00,324.94,0.00
172.65.24.168,4,4,0.00,325.11,0.00
172.66.139.87,4,4,0.00,325.17,0.00
172.67.212.98,4,4,0.00,325.29,0.00
172.65.52.17,4,4,0.00,325.69,0.00
104.25.188.123,4,4,0.00,326.34,0.00
172.67.239.198,4,4,0.00,327.12,0.00
104.27.48.25,4,4,0.00,327.25,0.00
104.27.53.133,4,4,0.00,327.30,0.00
172.66.160.139,4,4,0.00,327.35,0.00
104.27.46.168,4,4,0.00,327.38,0.00
172.66.216.27,4,4,0.00,327.78,0.00
172.65.179.220,4,4,0.00,328.16,0.00
172.67.185.42,4,4,0.00,328.35,0.00
172.67.189.167,4,4,0.00,328.47,0.00
172.67.188.25,4,4,0.00,328.50,0.00
172.67.166.99,4,4,0.00,328.53,0.00
172.67.191.245,4,4,0.00,328.87,0.00
172.67.115.97,4,4,0.00,329.06,0.00
104.25.160.139,4,4,0.00,329.12,0.00
172.67.219.8,4,4,0.00,329.74,0.00
172.67.214.6,4,4,0.00,329.92,0.00
172.67.156.60,4,4,0.00,330.14,0.00
172.66.162.99,4,4,0.00,330.18,0.00
172.66.197.80,4,4,0.00,330.39,0.00
104.21.51.185,4,4,0.00,330.63,0.00
172.65.54.233,4,4,0.00,330.67,0.00
172.67.116.49,4,4,0.00,330.76,0.00
104.27.119.113,4,4,0.00,330.89,0.00
172.67.217.74,4,4,0.00,330.92,0.00
104.24.81.114,4,4,0.00,331.18,0.00
172.65.167.34,4,4,0.00,331.66,0.00
104.24.10.100,4,4,0.00,331.78,0.00
172.67.246.172,4,4,0.00,331.85,0.00
172.67.245.73,4,4,0.00,331.98,0.00
104.21.103.29,4,4,0.00,332.21,0.00
172.67.220.27,4,4,0.00,332.24,0.00
104.25.229.123,4,4,0.00,332.40,0.00
104.24.220.218,4,4,0.00,333.07,0.00
172.67.240.20,4,4,0.00,333.66,0.00
104.25.180.51,4,4,0.00,333.95,0.00
172.67.124.184,4,4,0.00,334.17,0.00
172.67.210.55,4,4,0.00,334.46,0.00
172.67.236.144,4,4,0.00,334.52,0.00
104.27.35.203,4,4,0.00,334.56,0.00
104.21.73.230,4,4,0.00,334.56,0.00
172.64.82.183,4,4,0.00,334.68,0.00
172.67.208.249,4,4,0.00,334.86,0.00
172.67.157.1,4,4,0.00,334.94,0.00
104.25.166.36,4,4,0.00,335.10,0.00
172.67.233.220,4,4,0.00,335.58,0.00
104.27.101.175,4,4,0.00,335.59,0.00
104.25.189.169,4,4,0.00,335.64,0.00
172.67.177.68,4,4,0.00,336.31,0.00
104.27.37.148,4,4,0.00,336.78,0.00
172.67.119.127,4,4,0.00,336.96,0.00
172.66.149.49,4,4,0.00,337.15,0.00
104.20.11.29,4,4,0.00,337.26,0.00
172.67.134.68,4,4,0.00,337.62,0.00
104.27.116.66,4,4,0.00,337.85,0.00
172.67.234.51,4,4,0.00,338.35,0.00
104.27.28.89,4,4,0.00,338.53,0.00
104.27.27.247,4,4,0.00,338.79,0.00
104.27.14.250,4,4,0.00,338.80,0.00
104.21.87.38,4,4,0.00,338.85,0.00
172.65.31.60,4,4,0.00,339.15,0.00
104.24.143.86,4,4,0.00,339.34,0.00
104.21.17.71,4,4,0.00,339.42,0.00
172.67.77.48,4,4,0.00,339.44,0.00
104.25.231.205,4,4,0.00,339.48,0.00
172.65.71.50,4,4,0.00,339.49,0.00
104.24.11.46,4,4,0.00,339.52,0.00
104.21.213.124,4,4,0.00,339.81,0.00
104.21.116.27,4,4,0.00,339.90,0.00
104.27.99.242,4,4,0.00,339.91,0.00
104.21.125.13,4,4,0.00,340.24,0.00
104.24.80.154,4,4,0.00,340.28,0.00
172.64.47.9,4,4,0.00,340.52,0.00
172.65.49.247,4,4,0.00,340.77,0.00
172.65.141.254,4,4,0.00,340.82,0.00
172.67.147.26,4,4,0.00,340.86,0.00
104.24.75.127,4,4,0.00,340.91,0.00
172.65.149.148,4,4,0.00,340.99,0.00
172.67.202.142,4,4,0.00,341.03,0.00
172.65.114.193,4,4,0.00,341.10,0.00
104.22.10.254,4,4,0.00,341.30,0.00
104.24.68.202,4,4,0.00,341.48,0.00
104.24.69.87,4,4,0.00,341.84,0.00
172.65.185.6,4,4,0.00,342.03,0.00
104.27.57.27,4,4,0.00,342.14,0.00
172.65.147.81,4,4,0.00,342.16,0.00
172.66.143.130,4,4,0.00,342.18,0.00
104.21.66.228,4,4,0.00,342.22,0.00
172.65.148.234,4,4,0.00,342.22,0.00
104.25.214.63,4,4,0.00,342.23,0.00
104.27.85.41,4,4,0.00,342.24,0.00
104.27.33.77,4,4,0.00,342.44,0.00
104.25.165.76,4,4,0.00,342.67,0.00
172.67.144.97,4,4,0.00,342.89,0.00
172.67.229.28,4,4,0.00,343.16,0.00
172.65.116.216,4,4,0.00,343.88,0.00
172.67.253.80,4,4,0.00,344.29,0.00
104.27.73.215,4,4,0.00,344.67,0.00
172.67.251.26,4,4,0.00,344.75,0.00
172.67.193.73,4,4,0.00,344.84,0.00
104.27.62.25,4,4,0.00,344.92,0.00
172.64.91.194,4,4,0.00,345.02,0.00
172.66.130.9,4,4,0.00,345.19,0.00
172.67.186.68,4,4,0.00,345.59,0.00
172.67.162.5,4,4,0.00,345.59,0.00
172.65.55.172,4,4,0.00,345.71,0.00
172.65.40.99,4,4,0.00,345.72,0.00
172.64.95.175,4,4,0.00,345.74,0.00
104.17.82.74,4,4,0.00,345.96,0.00
172.66.161.123,4,4,0.00,346.03,0.00
172.65.58.240,4,4,0.00,346.37,0.00
172.67.194.238,4,4,0.00,346.58,0.00
172.67.62.57,4,4,0.00,346.92,0.00
172.66.165.97,4,4,0.00,346.93,0.00
104.21.124.1,4,4,0.00,347.36,0.00
104.27.23.181,4,4,0.00,347.59,0.00
104.27.55.180,4,4,0.00,347.67,0.00
104.27.93.179,4,4,0.00,347.94,0.00
172.67.171.51,4,4,0.00,348.87,0.00
104.24.61.52,4,4,0.00,348.88,0.00
172.66.146.17,4,4,0.00,348.89,0.00
172.66.141.22,4,4,0.00,348.90,0.00
172.67.238.12,4,4,0.00,348.97,0.00
104.24.40.190,4,4,0.00,349.21,0.00
104.19.180.73,4,4,0.00,349.45,0.00
172.67.175.195,4,4,0.00,349.48,0.00
172.67.152.200,4,4,0.00,349.55,0.00
104.26.13.105,4,4,0.00,350.50,0.00
172.67.101.196,4,4,0.00,350.54,0.00
104.27.118.23,4,4,0.00,350.72,0.00
172.67.61.238,4,4,0.00,350.81,0.00
172.67.232.166,4,4,0.00,350.97,0.00
104.27.122.65,4,4,0.00,351.05,0.00
104.18.179.83,4,4,0.00,351.18,0.00
104.25.194.204,4,4,0.00,351.29,0.00
104.21.84.16,4,4,0.00,351.36,0.00
172.67.153.232,4,4,0.00,351.40,0.00
104.21.44.90,4,4,0.00,351.58,0.00
104.24.83.109,4,4,0.00,351.78,0.00
104.27.113.6,4,4,0.00,351.79,0.00
172.65.78.7,4,4,0.00,352.28,0.00
172.67.242.172,4,4,0.00,352.36,0.00
104.24.82.42,4,4,0.00,352.60,0.00
172.67.14.54,4,4,0.00,352.60,0.00
172.67.10.209,4,4,0.00,352.70,0.00
104.24.2.111,4,4,0.00,353.18,0.00
104.21.212.140,4,4,0.00,353.22,0.00
