IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
162.159.50.168,4,4,0.00,257.92,0.00
172.65.233.145,4,4,0.00,257.95,0.00
162.159.15.178,4,4,0.00,258.52,0.00
162.159.13.225,4,4,0.00,258.85,0.00
162.159.1.211,4,4,0.00,259.19,0.00
172.67.207.230,4,4,0.00,259.54,0.00
162.159.21.148,4,4,0.00,259.66,0.00
172.65.50.182,4,4,0.00,260.27,0.00
172.67.158.74,4,4,0.00,261.56,0.00
172.66.31.102,4,4,0.00,263.52,0.00
172.67.249.63,4,4,0.00,267.00,0.00
104.21.104.77,4,4,0.00,268.23,0.00
172.67.200.220,4,4,0.00,268.78,0.00
172.67.210.48,4,4,0.00,269.06,0.00
172.65.11.10,4,4,0.00,269.54,0.00
104.27.115.160,4,4,0.00,269.55,0.00
172.67.199.120,4,4,0.00,269.79,0.00
104.27.192.43,4,4,0.00,270.31,0.00
104.21.43.252,4,4,0.00,270.63,0.00
104.21.95.71,4,4,0.00,270.74,0.00
172.65.202.111,4,4,0.00,271.26,0.00
104.16.143.38,4,4,0.00,271.31,0.00
172.66.131.110,4,4,0.00,272.02,0.00
172.66.217.130,4,4,0.00,272.56,0.00
104.16.75.171,4,4,0.00,273.01,0.00
172.65.4.127,4,4,0.00,273.11,0.00
104.27.34.86,4,4,0.00,273.33,0.00
172.65.44.46,4,4,0.00,274.53,0.00
172.65.0.128,4,4,0.00,275.26,0.00
104.16.21.83,4,4,0.00,277.02,0.00
162.159.61.60,4,4,0.00,277.43,0.00
162.159.3.179,4,4,0.00,280.76,0.00
172.65.49.243,4,4,0.00,281.30,0.00
104.24.18.55,4,4,0.00,282.35,0.00
172.64.153.240,4,4,0.00,282.58,0.00
172.67.253.31,4,4,0.00,284.08,0.00
172.67.205.86,4,4,0.00,284.21,0.00
104.22.8.146,4,4,0.00,284.25,0.00
172.65.21.162,4,4,0.00,284.56,0.00
172.65.199.82,4,4,0.00,284.92,0.00
162.159.6.190,4,4,0.00,285.09,0.00
172.65.20.139,4,4,0.00,286.50,0.00
172.67.251.184,4,4,0.00,286.57,0.00
172.67.191.75,4,4,0.00,287.43,0.00
162.159.42.211,4,4,0.00,287.91,0.00
172.67.134.82,4,4,0.00,288.03,0.00
104.21.107.7,4,4,0.00,288.72,0.00
104.21.117.63,4,4,0.00,288.84,0.00
104.21.106.220,4,4,0.00,289.43,0.00
162.159.12.59,4,4,0.00,289.84,0.00
162.159.5.175,4,4,0.00,290.18,0.00
172.67.202.203,4,4,0.00,290.25,0.00
172.67.247.44,4,4,0.00,290.28,0.00
104.22.39.188,4,4,0.00,290.73,0.00
104.21.216.3,4,4,0.00,290.95,0.00
172.67.171.0,4,4,0.00,291.20,0.00
172.65.63.110,4,4,0.00,291.36,0.00
104.21.223.99,4,4,0.00,291.42,0.00
104.21.212.72,4,4,0.00,291.46,0.00
172.67.238.81,4,4,0.00,291.58,0.00
172.65.240.146,4,4,0.00,291.62,0.00
104.21.118.214,4,4,0.00,291.90,0.00
172.67.197.72,4,4,0.00,291.91,0.00
172.67.198.123,4,4,0.00,291.96,0.00
104.21.101.174,4,4,0.00,292.05,0.00
104.27.0.224,4,4,0.00,292.06,0.00
172.67.246.157,4,4,0.00,292.07,0.00
104.22.20.57,4,4,0.00,292.79,0.00
104.21.86.87,4,4,0.00,293.19,0.00
172.67.129.45,4,4,0.00,293.58,0.00
104.21.57.251,4,4,0.00,293.62,0.00
172.65.43.31,4,4,0.00,293.96,0.00
172.67.132.18,4,4,0.00,294.21,0.00
172.65.195.186,4,4,0.00,294.84,0.00
104.21.207.237,4,4,0.00,295.92,0.00
162.159.133.177,4,4,0.00,296.76,0.00
172.65.42.253,4,4,0.00,298.21,0.00
172.65.206.91,4,4,0.00,298.40,0.00
104.17.253.75,4,4,0.00,298.63,0.00
172.67.151.158,4,4,0.00,298.73,0.00
104.19.188.233,4,4,0.00,298.99,0.00
104.16.16.209,4,4,0.00,299.34,0.00
172.65.196.120,4,4,0.00,300.18,0.00
162.159.199.181,4,4,0.00,300.32,0.00
162.159.33.248,4,4,0.00,301.76,0.00
162.159.62.70,4,4,0.00,301.87,0.00
162.159.4.182,4,4,0.00,302.27,0.00
104.20.220.189,4,4,0.00,302.30,0.00
104.24.25.72,4,4,0.00,303.41,0.00
172.65.41.47,4,4,0.00,303.63,0.00
172.67.166.67,4,4,0.00,303.76,0.00
172.67.162.190,4,4,0.00,304.65,0.00
172.65.105.139,4,4,0.00,305.41,0.00
162.159.2.5,4,4,0.00,306.31,0.00
172.67.233.92,4,4,0.00,306.58,0.00
104.20.92.5,4,4,0.00,306.78,0.00
172.65.128.196,4,4,0.00,306.99,0.00
172.67.194.140,4,4,0.00,307.49,0.00
104.21.109.169,4,4,0.00,307.76,0.00
104.20.88.105,4,4,0.00,308.47,0.00
172.67.243.245,4,4,0.00,309.05,0.00
104.21.116.73,4,4,0.00,310.27,0.00
104.17.10.20,4,4,0.00,310.43,0.00
104.20.89.147,4,4,0.00,310.55,0.00
104.17.128.181,4,4,0.00,310.88,0.00
172.67.220.47,4,4,0.00,311.15,0.00
104.21.121.229,4,4,0.00,311.35,0.00
172.65.19.96,4,4,0.00,311.36,0.00
104.21.103.130,4,4,0.00,312.53,0.00
172.67.176.29,4,4,0.00,312.63,0.00
172.67.239.31,4,4,0.00,313.60,0.00
172.67.130.51,4,4,0.00,313.75,0.00
104.27.37.73,4,4,0.00,313.77,0.00
172.66.201.7,4,4,0.00,313.87,0.00
104.21.96.191,4,4,0.00,314.54,0.00
172.67.169.254,4,4,0.00,314.75,0.00
172.65.46.176,4,4,0.00,316.40,0.00
104.20.86.179,4,4,0.00,316.61,0.00
172.67.241.237,4,4,0.00,317.31,0.00
104.27.28.11,4,4,0.00,322.10,0.00
104.25.32.112,4,4,0.00,322.16,0.00
104.27.61.145,4,4,0.00,322.96,0.00
104.22.77.103,4,4,0.00,323.13,0.00
104.21.123.208,4,4,0.00,323.42,0.00
162.159.36.230,4,4,0.00,323.82,0.00
104.25.33.131,4,4,0.00,323.84,0.00
162.159.26.65,4,4,0.00,324.52,0.00
162.159.11.253,4,4,0.00,324.74,0.00
104.27.23.55,4,4,0.00,326.68,0.00
104.27.18.133,4,4,0.00,328.12,0.00
172.67.25.164,4,4,0.00,329.83,0.00
104.26.12.147,4,4,0.00,329.89,0.00
172.67.252.37,4,4,0.00,330.08,0.00
172.65.75.61,4,4,0.00,330.46,0.00
104.27.71.168,4,4,0.00,331.65,0.00
172.64.156.0,4,4,0.00,332.35,0.00
104.16.203.80,4,4,0.00,333.23,0.00
104.25.226.192,4,4,0.00,333.60,0.00
104.20.85.191,4,4,0.00,334.53,0.00
104.21.206.21,4,4,0.00,334.99,0.00
172.65.112.207,4,4,0.00,335.55,0.00
104.21.203.142,4,4,0.00,335.76,0.00
104.26.9.152,4,4,0.00,335.94,0.00
172.64.145.59,4,4,0.00,336.36,0.00
104.22.1.184,4,4,0.00,336.87,0.00
104.21.100.118,4,4,0.00,336.91,0.00
104.24.8.194,4,4,0.00,337.01,0.00
104.21.210.13,4,4,0.00,337.05,0.00
104.17.24.185,4,4,0.00,337.18,0.00
104.20.68.115,4,4,0.00,337.74,0.00
104.25.197.223,4,4,0.00,337.89,0.00
104.16.195.160,4,4,0.00,338.62,0.00
104.21.99.109,4,4,0.00,338.63,0.00
172.64.36.106,4,4,0.00,339.19,0.00
104.16.172.213,4,4,0.00,339.21,0.00
104.22.4.203,4,4,0.00,339.85,0.00
104.17.34.219,4,4,0.00,339.99,0.00
104.16.248.46,4,4,0.00,340.15,0.00
104.24.69.132,4,4,0.00,341.11,0.00
172.65.130.250,4,4,0.00,341.14,0.00
172.65.45.229,4,4,0.00,341.56,0.00
104.17.98.38,4,4,0.00,341.88,0.00
104.18.254.112,4,4,0.00,342.62,0.00
172.64.159.4,4,4,0.00,342.67,0.00
172.65.79.129,4,4,0.00,342.78,0.00
104.21.202.101,4,4,0.00,344.85,0.00
172.64.46.202,4,4,0.00,345.19,0.00
104.25.194.116,4,4,0.00,345.23,0.00
104.25.211.129,4,4,0.00,345.88,0.00
172.67.245.240,4,4,0.00,346.45,0.00
104.25.249.38,4,4,0.00,346.61,0.00
172.65.129.168,4,4,0.00,347.04,0.00
104.17.99.63,4,4,0.00,347.53,0.00
172.65.138.104,4,4,0.00,347.66,0.00
104.20.139.181,4,4,0.00,348.41,0.00
104.25.202.197,4,4,0.00,349.36,0.00
104.17.31.31,4,4,0.00,349.53,0.00
104.24.194.199,4,4,0.00,349.61,0.00
104.19.176.238,4,4,0.00,350.50,0.00
172.65.121.115,4,4,0.00,350.74,0.00
172.65.98.241,4,4,0.00,351.00,0.00
104.24.17.244,4,4,0.00,351.19,0.00
104.16.179.205,4,4,0.00,351.50,0.00
104.19.185.24,4,4,0.00,351.58,0.00
104.20.15.103,4,4,0.00,352.20,0.00
104.18.248.70,4,4,0.00,353.20,0.00
104.22.24.184,4,4,0.00,353.25,0.00
104.20.70.70,4,4,0.00,354.64,0.00
104.27.124.188,4,4,0.00,354.90,0.00
104.25.118.148,4,4,0.00,355.27,0.00
104.19.164.226,4,4,0.00,355.35,0.00
172.65.157.11,4,4,0.00,356.15,0.00
172.65.111.49,4,4,0.00,356.69,0.00
172.66.160.171,4,4,0.00,357.08,0.00
104.16.169.235,4,4,0.00,357.16,0.00
104.26.10.243,4,4,0.00,357.19,0.00
104.17.72.92,4,4,0.00,357.50,0.00
104.16.252.151,4,4,0.00,358.15,0.00
172.64.49.186,4,4,0.00,358.79,0.00
104.20.64.3,4,4,0.00,358.97,0.00
104.27.7.153,4,4,0.00,359.20,0.00
104.19.179.62,4,4,0.00,359.27,0.00
172.65.89.152,4,4,0.00,359.30,0.00
104.16.246.133,4,4,0.00,359.68,0.00
104.16.175.89,4,4,0.00,359.70,0.00
104.16.208.57,4,4,0.00,359.81,0.00
104.18.246.111,4,4,0.00,359.98,0.00
104.25.192.104,4,4,0.00,360.02,0.00
104.17.105.176,4,4,0.00,360.36,0.00
104.20.40.249,4,4,0.00,360.80,0.00
172.67.64.31,4,4,0.00,361.64,0.00
104.19.226.62,4,4,0.00,361.91,0.00
104.17.46.80,4,4,0.00,362.29,0.00
104.24.74.92,4,4,0.00,362.79,0.00
172.67.52.233,4,4,0.00,362.91,0.00
172.65.148.34,4,4,0.00,362.97,0.00
104.19.145.94,4,4,0.00,364.46,0.00
104.17.48.173,4,4,0.00,366.23,0.00
104.17.25.0,4,4,0.00,366.78,0.00
172.66.212.237,4,4,0.00,366.81,0.00
104.24.248.100,4,4,0.00,367.75,0.00
162.159.41.43,4,4,0.00,367.96,0.00
104.20.234.136,4,4,0.00,369.09,0.00
162.159.7.19,4,4,0.00,370.02,0.00
104.24.11.90,4,4,0.00,370.93,0.00
104.25.30.156,4,4,0.00,371.03,0.00
104.19.177.235,4,4,0.00,371.43,0.00
104.24.20.118,4,4,0.00,371.58,0.00
172.67.103.26,4,4,0.00,373.07,0.00
172.65.173.149,4,4,0.00,373.46,0.00
104.20.93.225,4,4,0.00,373.66,0.00
104.17.206.27,4,4,0.00,373.69,0.00
190.93.244.127,4,4,0.00,374.19,0.00
141.101.113.210,4,4,0.00,374.21,0.00
172.65.87.110,4,4,0.00,374.21,0.00
172.65.172.109,4,4,0.00,374.40,0.00
172.65.113.253,4,4,0.00,374.47,0.00
104.25.164.227,4,4,0.00,374.72,0.00
104.17.146.59,4,4,0.00,374.79,0.00
104.26.13.219,4,4,0.00,374.79,0.00
104.25.93.101,4,4,0.00,375.60,0.00
172.67.59.97,4,4,0.00,376.15,0.00
172.65.120.240,4,4,0.00,376.32,0.00
172.65.76.2,4,4,0.00,376.59,0.00
104.25.210.172,4,4,0.00,376.94,0.00
104.16.192.118,4,4,0.00,376.97,0.00
162.159.23.28,4,4,0.00,377.37,0.00
104.18.247.63,4,4,0.00,377.40,0.00
172.66.203.44,4,4,0.00,378.03,0.00
104.18.251.192,4,4,0.00,378.26,0.00
104.16.62.18,4,4,0.00,379.87,0.00
162.159.17.4,4,4,0.00,380.17,0.00
104.27.40.67,4,4,0.00,380.35,0.00
104.27.64.117,4,4,0.00,380.49,0.00
104.20.60.233,4,4,0.00,381.07,0.00
104.17.151.120,4,4,0.00,381.07,0.00
172.65.81.172,4,4,0.00,381.13,0.00
104.17.64.117,4,4,0.00,381.16,0.00
172.67.5.203,4,4,0.00,381.28,0.00
104.27.35.108,4,4,0.00,381.31,0.00
104.19.206.170,4,4,0.00,381.43,0.00
172.67.120.153,4,4,0.00,381.46,0.00
104.25.242.238,4,4,0.00,381.78,0.00
104.20.49.236,4,4,0.00,381.99,0.00
104.18.228.139,4,4,0.00,382.68,0.00
104.17.60.195,4,4,0.00,382.81,0.00
172.67.106.26,4,4,0.00,383.27,0.00
104.17.100.235,4,4,0.00,383.32,0.00
172.65.154.51,4,4,0.00,383.48,0.00
104.25.215.90,4,4,0.00,383.58,0.00
172.67.1.115,4,4,0.00,383.74,0.00
104.25.26.49,4,4,0.00,383.77,0.00
104.18.232.118,4,4,0.00,383.88,0.00
104.20.30.125,4,4,0.00,383.91,0.00
104.22.32.238,4,4,0.00,384.13,0.00
104.17.20.75,4,4,0.00,384.56,0.00
172.64.47.132,4,4,0.00,385.19,0.00
104.17.68.64,4,4,0.00,385.21,0.00
172.65.186.98,4,4,0.00,385.31,0.00
104.24.254.152,4,4,0.00,385.49,0.00
104.16.233.217,4,4,0.00,385.91,0.00
104.27.67.141,4,4,0.00,386.87,0.00
104.16.227.72,4,4,0.00,387.10,0.00
172.67.84.98,4,4,0.00,388.06,0.00
104.25.21.240,4,4,0.00,388.12,0.00
104.24.243.93,4,4,0.00,388.39,0.00
172.65.152.72,4,4,0.00,388.52,0.00
172.65.143.75,4,4,0.00,388.78,0.00
104.19.178.168,4,4,0.00,389.33,0.00
104.17.36.23,4,4,0.00,389.47,0.00
104.24.93.92,4,4,0.00,390.10,0.00
104.22.74.173,4,4,0.00,390.41,0.00
104.20.72.13,4,4,0.00,391.18,0.00
104.24.136.218,4,4,0.00,391.56,0.00
104.18.240.90,4,4,0.00,392.06,0.00
104.22.30.34,4,4,0.00,392.81,0.00
104.19.186.154,4,4,0.00,393.88,0.00
104.24.195.136,4,4,0.00,394.10,0.00
104.22.7.145,4,4,0.00,394.91,0.00
104.20.248.250,4,4,0.00,395.03,0.00
104.25.19.10,4,4,0.00,395.04,0.00
104.18.253.34,4,4,0.00,395.05,0.00
172.67.107.63,4,4,0.00,395.57,0.00
104.24.178.27,4,4,0.00,395.91,0.00
104.17.9.161,4,4,0.00,396.40,0.00
104.24.2.175,4,4,0.00,397.08,0.00
172.65.99.165,4,4,0.00,398.03,0.00
104.17.204.151,4,4,0.00,398.14,0.00
104.22.47.34,4,4,0.00,398.15,0.00
104.16.193.9,4,4,0.00,398.54,0.00
104.20.35.36,4,4,0.00,398.57,0.00
104.16.217.107,4,4,0.00,398.67,0.00
104.17.82.133,4,4,0.00,398.67,0.00
104.25.228.29,4,4,0.00,398.90,0.00
104.17.140.175,4,4,0.00,399.59,0.00
104.19.213.140,4,4,0.00,400.39,0.00
104.20.118.157,4,4,0.00,400.71,0.00
104.25.227.244,4,4,0.00,400.83,0.00
172.67.95.197,4,4,0.00,400.83,0.00
104.20.80.227,4,4,0.00,400.94,0.00
104.17.162.35,4,4,0.00,401.08,0.00
172.65.115.194,4,4,0.00,401.26,0.00
104.27.109.43,4,4,0.00,401.28,0.00
104.18.230.146,4,4,0.00,402.08,0.00
104.24.37.238,4,4,0.00,402.19,0.00
104.22.5.162,4,4,0.00,402.39,0.00
104.19.150.81,4,4,0.00,402.50,0.00
104.27.127.15,4,4,0.00,402.64,0.00
104.20.69.152,4,4,0.00,403.00,0.00
104.27.99.211,4,4,0.00,403.08,0.00
104.25.219.57,4,4,0.00,403.16,0.00
104.17.122.103,4,4,0.00,403.27,0.00
172.65.178.245,4,4,0.00,403.38,0.00
104.19.151.39,4,4,0.00,403.39,0.00
172.66.132.172,4,4,0.00,403.52,0.00
172.65.168.124,4,4,0.00,403.55,0.00
104.16.181.114,4,4,0.00,403.58,0.00
104.19.173.123,4,4,0.00,404.24,0.00
172.64.52.178,4,4,0.00,404.29,0.00
104.16.174.68,4,4,0.00,404.34,0.00
172.67.90.51,4,4,0.00,404.37,0.00
104.17.4.22,4,4,0.00,404.46,0.00
104.24.209.174,4,4,0.00,404.50,0.00
104.17.11.41,4,4,0.00,404.62,0.00
104.17.2.234,4,4,0.00,404.63,0.00
104.22.3.82,4,4,0.00,404.64,0.00
172.65.114.30,4,4,0.00,404.72,0.00
104.17.12.241,4,4,0.00,404.79,0.00
172.65.119.220,4,4,0.00,404.87,0.00
172.66.156.101,4,4,0.00,404.92,0.00
104.27.121.139,4,4,0.00,405.20,0.00
104.18.147.59,4,4,0.00,405.38,0.00
172.65.116.170,4,4,0.00,405.78,0.00
172.66.192.42,4,4,0.00,405.85,0.00
104.19.205.213,4,4,0.00,405.93,0.00
104.19.229.210,4,4,0.00,406.12,0.00
172.65.146.185,4,4,0.00,406.21,0.00
104.25.14.192,4,4,0.00,406.56,0.00
172.65.156.32,4,4,0.00,407.14,0.00
172.65.132.140,4,4,0.00,407.26,0.00
104.16.224.42,4,4,0.00,407.27,0.00
104.22.21.174,4,4,0.00,407.43,0.00
104.17.32.22,4,4,0.00,407.44,0.00
104.25.130.173,4,4,0.00,407.54,0.00
104.17.65.70,4,4,0.00,408.14,0.00
104.17.0.210,4,4,0.00,408.17,0.00
104.16.244.173,4,4,0.00,408.62,0.00
104.17.106.10,4,4,0.00,408.77,0.00
104.18.237.211,4,4,0.00,409.47,0.00
104.24.14.206,4,4,0.00,409.55,0.00
104.19.209.109,4,4,0.00,409.58,0.00
104.24.182.97,4,4,0.00,409.85,0.00
172.66.213.223,4,4,0.00,409.93,0.00
104.24.213.133,4,4,0.00,410.19,0.00
172.65.140.26,4,4,0.00,410.40,0.00
104.20.63.167,4,4,0.00,410.53,0.00
104.16.202.206,4,4,0.00,410.63,0.00
104.20.9.178,4,4,0.00,411.06,0.00
104.24.184.150,4,4,0.00,411.63,0.00
104.19.158.79,4,4,0.00,412.76,0.00
104.16.214.51,4,4,0.00,413.56,0.00
104.16.228.69,4,4,0.00,414.01,0.00
104.16.255.43,4,4,0.00,414.23,0.00
104.16.197.126,4,4,0.00,415.64,0.00
104.19.155.134,4,4,0.00,415.67,0.00
104.17.239.44,4,4,0.00,416.37,0.00
104.24.72.226,4,4,0.00,417.08,0.00
104.16.251.120,4,4,0.00,417.33,0.00
104.18.92.151,4,4,0.00,417.36,0.00
172.64.32.30,4,4,0.00,417.55,0.00
104.17.45.187,4,4,0.00,417.59,0.00
104.19.184.237,4,4,0.00,418.13,0.00
104.18.236.45,4,4,0.00,418.44,0.00
104.27.10.138,4,4,0.00,418.88,0.00
104.17.94.128,4,4,0.00,419.33,0.00
104.17.83.208,4,4,0.00,419.77,0.00
104.16.230.149,4,4,0.00,419.88,0.00
104.19.182.47,4,4,0.00,420.24,0.00
104.16.225.238,4,4,0.00,420.27,0.00
104.24.71.143,4,4,0.00,420.36,0.00
104.19.214.150,4,4,0.00,420.68,0.00
172.64.38.10,4,4,0.00,420.86,0.00
104.19.166.27,4,4,0.00,421.02,0.00
104.19.202.12,4,4,0.00,421.08,0.00
104.24.211.35,4,4,0.00,421.60,0.00
172.65.83.14,4,4,0.00,421.75,0.00
104.17.133.71,4,4,0.00,421.87,0.00
172.67.97.192,4,4,0.00,421.89,0.00
104.17.59.109,4,4,0.00,422.15,0.00
172.65.181.29,4,4,0.00,422.58,0.00
172.64.149.241,4,4,0.00,423.07,0.00
104.27.118.134,4,4,0.00,423.72,0.00
172.67.17.110,4,4,0.00,424.05,0.00
104.17.73.202,4,4,0.00,424.08,0.00
104.25.245.245,4,4,0.00,424.10,0.00
104.27.55.232,4,4,0.00,424.21,0.00
104.20.65.40,4,4,0.00,424.42,0.00
104.27.4.103,4,4,0.00,424.64,0.00
104.16.254.244,4,4,0.00,425.32,0.00
172.65.107.76,4,4,0.00,425.52,0.00
104.24.24.46,4,4,0.00,426.19,0.00
104.17.42.96,4,4,0.00,426.29,0.00
104.17.1.108,4,4,0.00,426.45,0.00
104.16.212.218,4,4,0.00,426.48,0.00
104.27.60.175,4,4,0.00,426.91,0.00
104.19.146.191,4,4,0.00,427.00,0.00
104.20.11.107,4,4,0.00,427.11,0.00
172.65.166.194,4,4,0.00,427.30,0.00
104.17.114.40,4,4,0.00,427.47,0.00
104.25.52.185,4,4,0.00,427.49,0.00
104.17.107.217,4,4,0.00,427.83,0.00
104.20.41.49,4,4,0.00,427.92,0.00
104.19.231.114,4,4,0.00,428.34,0.00
104.27.32.95,4,4,0.00,428.34,0.00
104.19.230.164,4,4,0.00,428.35,0.00
104.16.213.176,4,4,0.00,428.59,0.00
104.16.218.214,4,4,0.00,428.63,0.00
104.24.75.211,4,4,0.00,429.02,0.00
104.24.45.135,4,4,0.00,429.59,0.00
172.66.173.132,4,4,0.00,429.91,0.00
172.65.164.52,4,4,0.00,430.01,0.00
172.65.176.208,4,4,0.00,430.08,0.00
104.27.29.240,4,4,0.00,430.21,0.00
104.25.24.113,4,4,0.00,430.95,0.00
104.25.203.8,4,4,0.00,431.06,0.00
104.24.241.138,4,4,0.00,431.30,0.00
104.27.119.142,4,4,0.00,431.70,0.00
104.20.8.206,4,4,0.00,431.71,0.00
104.17.96.235,4,4,0.00,431.81,0.00
104.17.89.240,4,4,0.00,431.88,0.00
104.16.226.142,4,4,0.00,432.26,0.00
104.20.3.113,4,4,0.00,433.18,0.00
104.19.208.254,4,4,0.00,434.85,0.00
104.18.250.146,4,4,0.00,435.02,0.00
172.64.69.123,4,4,0.00,435.40,0.00
104.24.92.192,4,4,0.00,435.60,0.00
104.25.13.230,4,4,0.00,435.71,0.00
104.16.219.57,4,4,0.00,435.76,0.00
104.24.227.70,4,4,0.00,435.85,0.00
162.159.18.246,4,4,0.00,436.36,0.00
172.65.165.1,4,4,0.00,436.48,0.00
172.67.111.162,4,4,0.00,436.72,0.00
104.17.54.151,4,4,0.00,437.18,0.00
104.24.148.211,4,4,0.00,438.55,0.00
172.67.29.164,4,4,0.00,439.07,0.00
104.17.156.153,4,4,0.00,439.38,0.00
104.24.238.63,4,4,0.00,440.44,0.00
141.101.115.122,4,4,0.00,440.96,0.00
141.101.114.158,4,4,0.00,441.11,0.00
172.64.157.134,4,4,0.00,441.16,0.00
172.65.136.71,4,4,0.00,441.24,0.00
172.65.137.244,4,4,0.00,441.55,0.00
104.24.212.98,4,4,0.00,441.57,0.00
104.17.6.181,4,4,0.00,442.04,0.00
104.26.4.173,4,4,0.00,443.12,0.00
104.22.76.243,4,4,0.00,443.16,0.00
104.25.143.169,4,4,0.00,443.23,0.00
172.66.207.34,4,4,0.00,444.56,0.00
172.65.184.211,4,4,0.00,446.22,0.00
172.65.82.205,4,4,0.00,448.22,0.00
172.67.42.144,4,4,0.00,448.64,0.00
104.24.152.134,4,4,0.00,448.69,0.00
104.27.33.228,4,4,0.00,448.87,0.00
104.24.205.221,4,4,0.00,449.03,0.00
104.27.74.124,4,4,0.00,449.14,0.00
104.25.205.112,4,4,0.00,449.35,0.00
104.16.173.87,4,4,0.00,449.79,0.00
104.27.6.32,4,4,0.00,450.56,0.00
172.66.133.90,4,4,0.00,450.80,0.00
104.22.11.74,4,4,0.00,451.17,0.00
104.20.13.42,4,4,0.00,451.28,0.00
172.65.142.174,4,4,0.00,452.25,0.00
104.27.76.98,4,4,0.00,452.30,0.00
104.24.142.66,4,4,0.00,452.43,0.00
104.20.6.32,4,4,0.00,453.26,0.00
104.24.252.72,4,4,0.00,453.32,0.00
104.16.215.248,4,4,0.00,453.98,0.00
