IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
104.21.230.100,4,4,0.00,200.89,0.00
104.16.112.174,4,4,0.00,201.09,0.00
104.16.121.192,4,4,0.00,201.15,0.00
104.17.67.242,4,4,0.00,201.15,0.00
104.21.239.218,4,4,0.00,201.24,0.00
104.21.238.43,4,4,0.00,201.31,0.00
104.16.117.136,4,4,0.00,201.60,0.00
104.18.116.202,4,4,0.00,201.61,0.00
104.18.123.140,4,4,0.00,201.69,0.00
104.19.247.254,4,4,0.00,201.77,0.00
104.19.240.242,4,4,0.00,201.81,0.00
104.17.133.109,4,4,0.00,201.82,0.00
104.19.255.106,4,4,0.00,201.85,0.00
104.16.116.190,4,4,0.00,201.91,0.00
104.16.118.181,4,4,0.00,201.96,0.00
104.19.244.17,4,4,0.00,202.02,0.00
104.18.126.180,4,4,0.00,202.07,0.00
104.16.123.76,4,4,0.00,202.21,0.00
104.19.242.224,4,4,0.00,202.27,0.00
104.19.254.70,4,4,0.00,202.27,0.00
104.16.119.97,4,4,0.00,202.32,0.00
172.67.29.43,4,4,0.00,202.36,0.00
172.64.153.131,4,4,0.00,202.38,0.00
104.16.115.36,4,4,0.00,202.44,0.00
104.19.248.93,4,4,0.00,202.61,0.00
104.18.120.62,4,4,0.00,202.74,0.00
104.16.209.56,4,4,0.00,202.81,0.00
104.21.225.153,4,4,0.00,202.92,0.00
162.159.44.120,4,4,0.00,202.95,0.00
104.22.29.148,4,4,0.00,203.06,0.00
104.18.56.16,4,4,0.00,203.12,0.00
104.19.252.122,4,4,0.00,203.19,0.00
162.159.39.241,4,4,0.00,203.22,0.00
104.18.121.204,4,4,0.00,203.24,0.00
104.21.232.17,4,4,0.00,203.28,0.00
172.67.34.77,4,4,0.00,203.45,0.00
104.22.25.180,4,4,0.00,203.54,0.00
104.19.253.85,4,4,0.00,203.72,0.00
104.18.122.61,4,4,0.00,203.84,0.00
104.16.217.55,4,4,0.00,204.22,0.00
104.18.63.117,4,4,0.00,204.33,0.00
104.22.22.194,4,4,0.00,204.37,0.00
172.67.39.214,4,4,0.00,204.43,0.00
104.22.21.155,4,4,0.00,204.45,0.00
104.19.241.85,4,4,0.00,204.47,0.00
104.21.234.126,4,4,0.00,204.48,0.00
104.19.142.191,4,4,0.00,204.54,0.00
104.19.135.153,4,4,0.00,204.63,0.00
104.22.17.58,4,4,0.00,204.63,0.00
172.64.154.150,4,4,0.00,204.73,0.00
104.19.133.16,4,4,0.00,204.91,0.00
104.22.53.213,4,4,0.00,204.99,0.00
104.16.126.175,4,4,0.00,205.11,0.00
104.22.27.241,4,4,0.00,205.38,0.00
104.17.129.73,4,4,0.00,205.39,0.00
104.19.131.97,4,4,0.00,205.52,0.00
104.19.246.41,4,4,0.00,205.55,0.00
172.67.43.213,4,4,0.00,205.67,0.00
104.18.114.251,4,4,0.00,205.70,0.00
172.65.92.85,4,4,0.00,205.88,0.00
104.19.138.103,4,4,0.00,205.90,0.00
104.19.129.10,4,4,0.00,205.96,0.00
104.16.144.200,4,4,0.00,205.99,0.00
172.67.31.57,4,4,0.00,206.01,0.00
104.18.59.213,4,4,0.00,206.07,0.00
104.19.137.98,4,4,0.00,206.12,0.00
172.67.33.193,4,4,0.00,206.15,0.00
104.22.62.68,4,4,0.00,206.16,0.00
104.18.36.46,4,4,0.00,206.25,0.00
104.19.128.174,4,4,0.00,206.36,0.00
104.19.134.90,4,4,0.00,206.54,0.00
104.16.220.65,4,4,0.00,206.56,0.00
104.19.136.155,4,4,0.00,206.63,0.00
104.16.39.210,4,4,0.00,206.75,0.00
104.17.131.120,4,4,0.00,206.76,0.00
104.19.139.123,4,4,0.00,206.80,0.00
104.16.113.123,4,4,0.00,206.88,0.00
104.16.46.128,4,4,0.00,206.97,0.00
104.22.50.180,4,4,0.00,207.02,0.00
172.65.86.36,4,4,0.00,207.07,0.00
104.16.42.161,4,4,0.00,207.08,0.00
104.19.132.58,4,4,0.00,207.23,0.00
104.19.130.170,4,4,0.00,207.29,0.00
104.16.216.53,4,4,0.00,208.10,0.00
104.16.36.18,4,4,0.00,208.27,0.00
104.16.125.139,4,4,0.00,208.28,0.00
104.22.52.183,4,4,0.00,208.40,0.00
104.17.79.61,4,4,0.00,208.73,0.00
104.17.142.69,4,4,0.00,209.13,0.00
172.65.84.64,4,4,0.00,209.25,0.00
104.17.143.20,4,4,0.00,209.26,0.00
104.18.112.171,4,4,0.00,209.40,0.00
104.17.137.222,4,4,0.00,209.41,0.00
104.21.237.195,4,4,0.00,209.60,0.00
104.16.210.124,4,4,0.00,209.68,0.00
172.65.90.92,4,4,0.00,209.83,0.00
104.18.27.69,4,4,0.00,209.97,0.00
104.17.141.228,4,4,0.00,210.11,0.00
172.65.89.92,4,4,0.00,210.14,0.00
104.17.73.13,4,4,0.00,210.32,0.00
104.17.75.64,4,4,0.00,210.38,0.00
172.67.23.208,4,4,0.00,210.46,0.00
172.67.19.0,4,4,0.00,210.65,0.00
104.17.76.217,4,4,0.00,210.68,0.00
104.17.78.103,4,4,0.00,210.93,0.00
172.65.91.178,4,4,0.00,211.06,0.00
104.17.135.109,4,4,0.00,211.23,0.00
104.17.72.230,4,4,0.00,211.49,0.00
172.65.93.232,4,4,0.00,211.55,0.00
104.19.143.121,4,4,0.00,211.86,0.00
104.18.24.150,4,4,0.00,211.86,0.00
172.64.146.75,4,4,0.00,212.10,0.00
104.18.58.174,4,4,0.00,212.30,0.00
104.17.70.220,4,4,0.00,212.54,0.00
172.65.82.198,4,4,0.00,212.56,0.00
104.16.44.44,4,4,0.00,213.15,0.00
104.16.37.250,4,4,0.00,213.86,0.00
104.16.41.83,4,4,0.00,213.96,0.00
104.19.250.69,4,4,0.00,214.10,0.00
104.16.34.177,4,4,0.00,214.51,0.00
172.67.16.54,4,4,0.00,214.66,0.00
172.65.80.234,4,4,0.00,214.91,0.00
104.22.26.184,4,4,0.00,215.39,0.00
104.22.31.182,4,4,0.00,215.97,0.00
104.18.0.160,4,4,0.00,216.02,0.00
104.17.136.25,4,4,0.00,216.03,0.00
104.22.30.250,4,4,0.00,216.41,0.00
104.22.28.0,4,4,0.00,216.57,0.00
104.21.231.217,4,4,0.00,216.61,0.00
104.22.19.104,4,4,0.00,216.99,0.00
104.22.20.110,4,4,0.00,217.46,0.00
104.22.16.142,4,4,0.00,217.48,0.00
104.22.23.202,4,4,0.00,218.01,0.00
104.16.222.189,4,4,0.00,218.54,0.00
104.22.55.93,4,4,0.00,218.84,0.00
104.17.128.225,4,4,0.00,219.07,0.00
104.22.63.110,4,4,0.00,219.36,0.00
104.18.52.125,4,4,0.00,219.37,0.00
104.16.211.83,4,4,0.00,219.42,0.00
104.16.221.25,4,4,0.00,219.47,0.00
104.22.54.187,4,4,0.00,220.23,0.00
104.22.59.37,4,4,0.00,220.47,0.00
104.17.130.0,4,4,0.00,222.61,0.00
172.65.7.126,4,4,0.00,225.20,0.00
104.16.212.175,4,4,0.00,226.72,0.00
104.17.77.73,4,4,0.00,227.24,0.00
104.16.33.183,4,4,0.00,227.36,0.00
104.16.215.127,4,4,0.00,227.73,0.00
104.16.40.4,4,4,0.00,228.06,0.00
104.17.139.61,4,4,0.00,229.10,0.00
104.17.111.214,4,4,0.00,229.52,0.00
104.21.109.229,4,4,0.00,230.50,0.00
104.21.112.69,4,4,0.00,230.72,0.00
104.21.79.117,4,4,0.00,230.89,0.00
104.21.1.240,4,4,0.00,231.24,0.00
104.17.134.123,4,4,0.00,231.34,0.00
104.21.19.171,4,4,0.00,231.40,0.00
104.21.0.158,4,4,0.00,231.42,0.00
104.21.52.88,4,4,0.00,232.29,0.00
104.18.41.74,4,4,0.00,232.35,0.00
104.21.50.108,4,4,0.00,232.41,0.00
104.21.110.208,4,4,0.00,232.41,0.00
104.21.78.23,4,4,0.00,232.42,0.00
104.21.51.215,4,4,0.00,232.51,0.00
104.21.214.103,4,4,0.00,233.32,0.00
104.21.217.80,4,4,0.00,233.34,0.00
104.21.107.177,4,4,0.00,233.41,0.00
104.21.28.103,4,4,0.00,233.41,0.00
104.21.104.201,4,4,0.00,233.47,0.00
104.21.15.160,4,4,0.00,233.54,0.00
104.21.106.52,4,4,0.00,233.60,0.00
104.21.200.86,4,4,0.00,233.62,0.00
172.67.158.179,4,4,0.00,233.79,0.00
162.159.205.91,4,4,0.00,233.87,0.00
172.65.9.65,4,4,0.00,234.19,0.00
104.21.53.1,4,4,0.00,234.26,0.00
172.67.197.200,4,4,0.00,234.27,0.00
104.21.54.165,4,4,0.00,234.42,0.00
104.21.18.99,4,4,0.00,234.64,0.00
104.21.126.59,4,4,0.00,234.67,0.00
104.21.199.138,4,4,0.00,234.75,0.00
172.67.233.158,4,4,0.00,234.81,0.00
172.65.60.249,4,4,0.00,235.04,0.00
104.21.2.138,4,4,0.00,235.15,0.00
104.21.27.73,4,4,0.00,235.32,0.00
172.67.230.40,4,4,0.00,235.41,0.00
104.21.80.117,4,4,0.00,235.50,0.00
104.21.108.147,4,4,0.00,235.62,0.00
104.21.101.17,4,4,0.00,235.80,0.00
104.21.124.120,4,4,0.00,235.83,0.00
104.21.102.18,4,4,0.00,235.85,0.00
104.21.119.189,4,4,0.00,235.96,0.00
104.21.103.67,4,4,0.00,235.98,0.00
104.21.14.190,4,4,0.00,236.09,0.00
104.21.91.160,4,4,0.00,236.31,0.00
104.21.212.127,4,4,0.00,236.59,0.00
104.21.13.62,4,4,0.00,236.63,0.00
104.21.196.230,4,4,0.00,236.73,0.00
104.21.198.84,4,4,0.00,236.87,0.00
104.21.24.35,4,4,0.00,236.93,0.00
104.21.34.43,4,4,0.00,236.99,0.00
104.21.72.182,4,4,0.00,237.02,0.00
104.21.118.141,4,4,0.00,237.03,0.00
172.67.223.163,4,4,0.00,237.11,0.00
104.21.41.177,4,4,0.00,237.20,0.00
104.21.68.27,4,4,0.00,237.40,0.00
104.21.44.59,4,4,0.00,237.49,0.00
104.21.100.245,4,4,0.00,237.49,0.00
104.21.38.101,4,4,0.00,237.56,0.00
104.21.125.34,4,4,0.00,237.60,0.00
104.21.42.91,4,4,0.00,237.68,0.00
104.21.105.241,4,4,0.00,237.71,0.00
172.67.188.119,4,4,0.00,237.78,0.00
104.21.25.59,4,4,0.00,237.78,0.00
104.21.99.160,4,4,0.00,237.87,0.00
104.21.75.3,4,4,0.00,237.90,0.00
104.21.45.225,4,4,0.00,237.92,0.00
104.21.11.100,4,4,0.00,238.12,0.00
104.21.92.148,4,4,0.00,238.21,0.00
104.21.209.207,4,4,0.00,238.21,0.00
104.21.49.107,4,4,0.00,238.34,0.00
104.21.66.216,4,4,0.00,238.37,0.00
104.21.223.157,4,4,0.00,238.44,0.00
104.21.23.143,4,4,0.00,238.63,0.00
104.21.193.181,4,4,0.00,238.66,0.00
104.21.116.190,4,4,0.00,239.08,0.00
104.21.21.248,4,4,0.00,239.20,0.00
104.21.88.58,4,4,0.00,239.21,0.00
104.21.46.59,4,4,0.00,239.23,0.00
104.21.10.18,4,4,0.00,239.28,0.00
104.21.206.65,4,4,0.00,239.29,0.00
104.21.120.103,4,4,0.00,239.37,0.00
104.17.244.17,4,4,0.00,239.40,0.00
104.21.211.221,4,4,0.00,239.42,0.00
104.21.207.150,4,4,0.00,239.56,0.00
104.21.85.77,4,4,0.00,239.65,0.00
104.21.67.46,4,4,0.00,239.70,0.00
104.21.22.241,4,4,0.00,239.72,0.00
104.21.39.216,4,4,0.00,239.79,0.00
104.21.37.14,4,4,0.00,239.80,0.00
104.21.203.120,4,4,0.00,239.85,0.00
104.21.20.45,4,4,0.00,239.86,0.00
104.21.62.161,4,4,0.00,240.04,0.00
172.67.140.253,4,4,0.00,240.04,0.00
104.21.220.100,4,4,0.00,240.05,0.00
104.21.76.118,4,4,0.00,240.06,0.00
104.21.194.24,4,4,0.00,240.11,0.00
104.21.35.248,4,4,0.00,240.25,0.00
172.65.6.138,4,4,0.00,240.38,0.00
104.21.89.123,4,4,0.00,240.40,0.00
104.21.63.210,4,4,0.00,240.40,0.00
104.21.64.100,4,4,0.00,240.51,0.00
172.67.166.91,4,4,0.00,240.57,0.00
172.67.134.231,4,4,0.00,240.67,0.00
104.21.202.218,4,4,0.00,240.70,0.00
104.21.30.249,4,4,0.00,240.74,0.00
104.21.29.119,4,4,0.00,241.14,0.00
104.21.57.15,4,4,0.00,241.16,0.00
104.21.86.81,4,4,0.00,241.22,0.00
104.21.84.118,4,4,0.00,241.42,0.00
104.21.56.62,4,4,0.00,241.45,0.00
104.21.8.117,4,4,0.00,241.45,0.00
172.65.28.193,4,4,0.00,241.55,0.00
104.21.81.117,4,4,0.00,241.57,0.00
172.67.243.210,4,4,0.00,241.73,0.00
104.21.82.194,4,4,0.00,242.04,0.00
104.21.61.182,4,4,0.00,242.12,0.00
104.21.58.79,4,4,0.00,242.13,0.00
104.21.65.189,4,4,0.00,242.15,0.00
104.21.122.207,4,4,0.00,242.18,0.00
104.21.36.105,4,4,0.00,242.28,0.00
104.19.89.201,4,4,0.00,242.34,0.00
104.21.6.74,4,4,0.00,242.40,0.00
104.21.7.171,4,4,0.00,242.42,0.00
104.21.5.38,4,4,0.00,242.43,0.00
104.21.222.158,4,4,0.00,242.51,0.00
172.65.29.169,4,4,0.00,242.76,0.00
104.21.83.21,4,4,0.00,242.79,0.00
104.21.87.16,4,4,0.00,242.90,0.00
104.21.40.76,4,4,0.00,242.91,0.00
188.114.99.123,4,4,0.00,243.13,0.00
104.21.197.108,4,4,0.00,243.29,0.00
172.67.132.196,4,4,0.00,243.62,0.00
104.21.4.86,4,4,0.00,243.63,0.00
172.65.36.4,4,4,0.00,243.92,0.00
104.21.205.240,4,4,0.00,244.17,0.00
172.67.179.80,4,4,0.00,244.29,0.00
104.21.71.58,4,4,0.00,244.33,0.00
172.67.206.242,4,4,0.00,244.89,0.00
104.19.213.189,4,4,0.00,244.98,0.00
104.23.128.199,4,4,0.00,245.17,0.00
172.67.201.212,4,4,0.00,245.25,0.00
172.67.202.126,4,4,0.00,245.30,0.00
104.21.59.194,4,4,0.00,245.30,0.00
172.67.207.138,4,4,0.00,245.32,0.00
104.21.218.63,4,4,0.00,246.00,0.00
172.65.20.67,4,4,0.00,246.16,0.00
104.19.125.252,4,4,0.00,246.58,0.00
172.67.146.166,4,4,0.00,246.71,0.00
104.21.192.207,4,4,0.00,247.41,0.00
172.65.11.124,4,4,0.00,247.49,0.00
172.64.111.249,4,4,0.00,248.08,0.00
104.21.114.200,4,4,0.00,248.33,0.00
104.19.40.196,4,4,0.00,248.33,0.00
104.21.60.64,4,4,0.00,248.53,0.00
172.64.174.238,4,4,0.00,248.54,0.00
172.67.186.67,4,4,0.00,248.57,0.00
172.64.171.114,4,4,0.00,248.90,0.00
172.64.132.70,4,4,0.00,248.94,0.00
172.64.134.201,4,4,0.00,248.95,0.00
172.64.173.114,4,4,0.00,249.23,0.00
172.64.169.90,4,4,0.00,249.25,0.00
172.64.175.168,4,4,0.00,249.52,0.00
104.19.111.116,4,4,0.00,249.56,0.00
172.67.249.17,4,4,0.00,249.75,0.00
172.64.110.246,4,4,0.00,249.99,0.00
172.64.170.21,4,4,0.00,250.00,0.00
172.64.109.250,4,4,0.00,250.15,0.00
172.64.83.87,4,4,0.00,250.16,0.00
172.64.129.231,4,4,0.00,250.17,0.00
104.23.136.214,4,4,0.00,250.25,0.00
172.64.165.59,4,4,0.00,250.35,0.00
172.64.128.68,4,4,0.00,250.48,0.00
172.64.167.118,4,4,0.00,250.49,0.00
104.16.246.184,4,4,0.00,250.75,0.00
172.64.166.135,4,4,0.00,250.91,0.00
162.159.42.225,4,4,0.00,250.92,0.00
104.19.123.141,4,4,0.00,251.16,0.00
104.23.134.5,4,4,0.00,251.53,0.00
104.23.131.71,4,4,0.00,251.59,0.00
172.65.26.176,4,4,0.00,251.87,0.00
104.23.142.203,4,4,0.00,252.03,0.00
172.65.63.95,4,4,0.00,252.09,0.00
172.67.222.150,4,4,0.00,252.29,0.00
172.65.5.220,4,4,0.00,252.36,0.00
104.21.32.54,4,4,0.00,252.39,0.00
104.16.184.45,4,4,0.00,252.44,0.00
104.19.22.17,4,4,0.00,252.57,0.00
104.21.113.146,4,4,0.00,252.63,0.00
104.23.143.194,4,4,0.00,252.77,0.00
172.65.54.72,4,4,0.00,253.26,0.00
172.67.151.128,4,4,0.00,253.40,0.00
172.65.59.149,4,4,0.00,253.54,0.00
172.65.58.203,4,4,0.00,253.77,0.00
104.21.31.166,4,4,0.00,253.92,0.00
172.65.53.174,4,4,0.00,253.93,0.00
172.65.61.54,4,4,0.00,254.09,0.00
104.21.55.49,4,4,0.00,254.19,0.00
104.23.129.14,4,4,0.00,254.21,0.00
172.65.55.222,4,4,0.00,254.68,0.00
172.65.30.139,4,4,0.00,254.82,0.00
172.65.52.92,4,4,0.00,254.89,0.00
172.65.32.26,4,4,0.00,254.92,0.00
172.65.57.204,4,4,0.00,255.13,0.00
172.65.33.122,4,4,0.00,255.40,0.00
162.159.192.176,4,4,0.00,255.49,0.00
104.21.121.62,4,4,0.00,255.65,0.00
104.21.123.129,4,4,0.00,256.02,0.00
172.67.180.158,4,4,0.00,256.10,0.00
104.23.141.63,4,4,0.00,256.39,0.00
104.27.200.127,4,4,0.00,256.58,0.00
172.67.219.94,4,4,0.00,256.70,0.00
172.67.176.69,4,4,0.00,256.81,0.00
172.67.237.136,4,4,0.00,256.87,0.00
172.67.195.48,4,4,0.00,257.03,0.00
104.23.138.116,4,4,0.00,257.12,0.00
172.67.218.71,4,4,0.00,257.12,0.00
104.27.205.27,4,4,0.00,257.17,0.00
172.67.217.146,4,4,0.00,257.38,0.00
172.67.192.240,4,4,0.00,257.40,0.00
104.21.117.242,4,4,0.00,257.42,0.00
104.21.210.140,4,4,0.00,257.50,0.00
104.21.77.208,4,4,0.00,257.52,0.00
172.67.191.135,4,4,0.00,257.54,0.00
172.64.142.223,4,4,0.00,257.80,0.00
172.67.194.59,4,4,0.00,257.85,0.00
172.64.140.24,4,4,0.00,257.96,0.00
172.67.196.207,4,4,0.00,258.05,0.00
172.67.226.228,4,4,0.00,258.06,0.00
172.64.78.70,4,4,0.00,258.07,0.00
172.67.215.78,4,4,0.00,258.11,0.00
104.27.203.39,4,4,0.00,258.21,0.00
104.17.200.52,4,4,0.00,258.35,0.00
104.23.135.115,4,4,0.00,258.35,0.00
172.64.143.93,4,4,0.00,258.50,0.00
172.67.236.53,4,4,0.00,258.62,0.00
104.27.202.181,4,4,0.00,258.69,0.00
104.16.207.0,4,4,0.00,258.71,0.00
172.64.102.115,4,4,0.00,258.76,0.00
162.159.136.78,4,4,0.00,258.87,0.00
172.67.168.18,4,4,0.00,258.94,0.00
172.64.103.206,4,4,0.00,259.06,0.00
172.64.104.214,4,4,0.00,259.11,0.00
172.64.141.197,4,4,0.00,259.13,0.00
104.16.150.161,4,4,0.00,259.16,0.00
104.16.158.253,4,4,0.00,259.21,0.00
172.64.164.241,4,4,0.00,259.25,0.00
172.65.47.242,4,4,0.00,259.27,0.00
172.67.143.129,4,4,0.00,259.31,0.00
172.65.44.98,4,4,0.00,259.47,0.00
172.64.105.212,4,4,0.00,259.49,0.00
172.65.46.71,4,4,0.00,259.53,0.00
172.64.106.164,4,4,0.00,259.53,0.00
172.66.0.45,4,4,0.00,259.58,0.00
172.67.169.37,4,4,0.00,259.60,0.00
172.64.100.73,4,4,0.00,259.65,0.00
172.67.175.176,4,4,0.00,259.66,0.00
172.67.173.243,4,4,0.00,259.77,0.00
172.64.101.37,4,4,0.00,259.85,0.00
172.67.187.114,4,4,0.00,259.94,0.00
172.67.171.92,4,4,0.00,259.99,0.00
172.67.170.156,4,4,0.00,260.03,0.00
172.64.98.1,4,4,0.00,260.05,0.00
172.67.142.67,4,4,0.00,260.07,0.00
104.27.199.92,4,4,0.00,260.10,0.00
172.65.4.129,4,4,0.00,260.25,0.00
104.27.201.153,4,4,0.00,260.32,0.00
172.65.3.161,4,4,0.00,260.35,0.00
172.67.174.212,4,4,0.00,260.35,0.00
172.65.48.217,4,4,0.00,260.36,0.00
104.27.197.25,4,4,0.00,260.54,0.00
172.67.185.166,4,4,0.00,260.63,0.00
172.67.253.142,4,4,0.00,260.65,0.00
172.67.250.70,4,4,0.00,260.68,0.00
172.65.43.15,4,4,0.00,260.73,0.00
172.67.252.177,4,4,0.00,260.75,0.00
172.65.50.61,4,4,0.00,260.91,0.00
172.67.251.170,4,4,0.00,260.94,0.00
172.67.165.2,4,4,0.00,260.98,0.00
172.67.248.181,4,4,0.00,261.10,0.00
172.67.189.110,4,4,0.00,261.12,0.00
172.67.255.3,4,4,0.00,261.16,0.00
172.65.42.23,4,4,0.00,261.28,0.00
172.67.213.10,4,4,0.00,261.28,0.00
172.65.0.95,4,4,0.00,261.29,0.00
172.64.138.2,4,4,0.00,261.35,0.00
172.65.1.111,4,4,0.00,261.36,0.00
172.67.211.229,4,4,0.00,261.37,0.00
172.65.2.91,4,4,0.00,261.56,0.00
172.67.163.166,4,4,0.00,261.62,0.00
172.64.136.170,4,4,0.00,261.86,0.00
104.27.198.245,4,4,0.00,262.13,0.00
172.65.41.84,4,4,0.00,262.14,0.00
172.65.21.92,4,4,0.00,262.28,0.00
172.65.23.220,4,4,0.00,262.28,0.00
172.65.38.253,4,4,0.00,262.33,0.00
172.65.24.118,4,4,0.00,262.39,0.00
172.64.137.52,4,4,0.00,262.43,0.00
104.19.32.211,4,4,0.00,262.45,0.00
172.67.138.89,4,4,0.00,262.64,0.00
104.19.179.52,4,4,0.00,262.72,0.00
172.67.183.79,4,4,0.00,262.96,0.00
172.67.136.237,4,4,0.00,263.00,0.00
172.65.22.218,4,4,0.00,263.15,0.00
172.67.242.11,4,4,0.00,263.19,0.00
172.67.247.59,4,4,0.00,263.20,0.00
172.64.135.197,4,4,0.00,263.22,0.00
172.67.241.88,4,4,0.00,263.22,0.00
172.67.209.205,4,4,0.00,263.36,0.00
172.67.210.65,4,4,0.00,263.45,0.00
172.65.25.241,4,4,0.00,263.51,0.00
172.67.245.199,4,4,0.00,263.59,0.00
172.67.208.209,4,4,0.00,263.60,0.00
172.65.40.30,4,4,0.00,263.63,0.00
172.67.139.243,4,4,0.00,263.85,0.00
172.67.246.31,4,4,0.00,263.93,0.00
172.64.162.132,4,4,0.00,264.17,0.00
188.114.97.90,4,4,0.00,264.22,0.00
162.159.34.26,4,4,0.00,264.35,0.00
172.64.161.206,4,4,0.00,264.56,0.00
172.67.130.56,4,4,0.00,264.87,0.00
172.67.131.86,4,4,0.00,265.09,0.00
172.64.160.164,4,4,0.00,265.15,0.00
104.23.140.120,4,4,0.00,265.18,0.00
172.67.182.10,4,4,0.00,265.41,0.00
172.64.207.184,4,4,0.00,265.79,0.00
104.19.31.151,4,4,0.00,265.81,0.00
104.27.207.37,4,4,0.00,266.01,0.00
172.67.129.139,4,4,0.00,266.18,0.00
104.19.175.198,4,4,0.00,266.44,0.00
172.64.205.241,4,4,0.00,266.53,0.00
172.67.150.128,4,4,0.00,266.57,0.00
104.27.193.232,4,4,0.00,266.58,0.00
104.27.206.165,4,4,0.00,266.64,0.00
104.27.196.117,4,4,0.00,266.80,0.00
172.64.203.102,4,4,0.00,266.80,0.00
172.67.204.210,4,4,0.00,266.83,0.00
172.64.202.53,4,4,0.00,266.86,0.00
172.64.204.56,4,4,0.00,266.89,0.00
172.67.205.138,4,4,0.00,267.05,0.00
172.67.156.121,4,4,0.00,267.09,0.00
172.67.161.224,4,4,0.00,267.28,0.00
